----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:38:23,Local Time
PLOT,1001,#
TEST NUMBER,153,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s14
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
77.606,91.498,-1.277,1.5023,0.0
127.92200000000001,91.593,-0.373,1.6471,0.0
133.45499999999998,91.593,-0.748,1.6471,0.0
138.606,91.605,-1.125,1.6471,0.0
143.844,91.593,-1.05,1.676,0.0
148.951,91.605,-1.353,1.676,0.0
154.141,91.593,-0.899,1.7339,0.0
159.30700000000002,91.593,-0.899,1.705,0.0
164.49999999999997,91.581,-0.598,1.7629,0.0
169.766,91.605,-1.581,1.7629,0.0
174.962,91.628,-1.81,1.7339,0.0
180.213,91.616,-1.429,1.7629,0.0
185.45299999999997,91.605,-1.505,1.7918,0.0
190.719,91.64,-0.598,1.7629,0.0
