----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,01:35:35,Local Time
PLOT,1001,#
TEST NUMBER,10,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s01
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
78.376,94.754,1.761,3.384,0.0
127.824,94.79,1.978,3.413,0.0
133.293,94.802,2.05,3.4419,0.0
138.439,94.802,1.833,3.413,0.0
143.534,94.778,2.266,3.413,0.0
148.60099999999997,94.742,2.05,3.4709,0.0
153.672,94.778,2.122,3.4419,0.0
158.75300000000001,94.79,1.906,3.4709,0.0
163.78199999999998,94.766,1.543,3.4998,0.0
168.826,94.742,1.033,3.4709,0.0
173.88099999999997,94.778,2.41,3.5288,0.0
178.976,94.802,1.761,3.4998,0.0
184.025,94.79,2.05,3.5288,0.0
189.07999999999998,94.802,1.688,3.4998,0.0
194.14,94.814,1.761,3.5867,0.0
