----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:10:17,Local Time
PLOT,1001,#
TEST NUMBER,100,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med Lab Full Length
PRE_TEST_NOTE_2,s09
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
80.012,93.697,1.398,2.0234,0.0
130.534,93.756,0.592,1.9655,0.0
136.157,93.803,1.471,1.9945,0.0
141.433,93.803,1.325,1.9945,0.0
146.646,93.815,0.813,1.9655,0.0
151.825,93.839,0.813,1.9945,0.0
157.00699999999998,93.839,0.813,1.9945,0.0
162.182,93.851,0.222,1.9945,0.0
167.44599999999997,93.887,0.813,2.0234,0.0
172.695,93.887,1.179,2.0234,0.0
177.85899999999998,93.899,1.543,2.0234,0.0
183.04999999999998,93.899,0.886,2.0524,0.0
188.231,93.899,1.179,2.0524,0.0
193.427,93.875,1.398,2.0524,0.0
198.582,93.899,2.05,2.1103,0.0
