----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:46:13,Local Time
PLOT,1001,#
TEST NUMBER,176,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s16
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
76.816,88.146,-2.813,2.0234,0.0
123.22,88.098,-4.871,2.0813,0.0
128.726,88.122,-5.033,2.0813,0.0
133.84099999999998,88.098,-5.602,2.0524,0.0
139.005,88.086,-5.439,1.9945,0.0
144.117,88.11,-4.55,2.0234,0.0
149.20899999999997,88.098,-4.791,2.0524,0.0
154.268,88.122,-3.912,2.0813,0.0
159.31599999999997,88.134,-3.596,2.0813,0.0
164.386,88.134,-3.675,2.0524,0.0
169.539,88.098,-3.912,2.0813,0.0
174.588,88.122,-4.47,2.0524,0.0
179.63199999999998,88.122,-4.23,2.0234,0.0
184.692,88.134,-4.39,2.0524,0.0
