----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:06:19,Local Time
PLOT,1001,#
TEST NUMBER,86,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med Lab Full Length
PRE_TEST_NOTE_2,s08
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
76.58800000000001,94.065,1.179,3.4998,0.0
128.868,94.196,0.666,3.5577,0.0
136.088,94.196,0.222,3.5867,0.0
141.259,94.196,0.959,3.6156,0.0
146.43699999999998,94.291,-0.298,3.5867,0.0
151.545,94.303,-0.373,3.5867,0.0
156.64000000000001,94.303,-0.075,3.6735,0.0
161.69899999999998,94.338,0.148,3.5867,0.0
166.753,94.326,1.398,3.6735,0.0
171.80399999999997,94.374,1.325,3.7314,0.0
176.85799999999998,94.386,0.444,3.7314,0.0
181.92600000000002,94.315,0.592,3.7314,0.0
187.088,94.326,0.297,3.7314,0.0
192.2,94.362,0.371,3.7604,0.0
