datetime,k1,d1,c1,k2,d2,c2
2026-02-24T16:40:02.893752,397740.6539569001,0.004616998157617336,2191.9408407040173,411006.86833902093,0.047097500498866976,1155.1361645444995
2026-02-25T11:40:41.082814,397740.6539569001,0.004616998157617336,2191.9408407040173,411006.86833902093,0.047097500498866976,1155.1361645444995
