----------META DATA----------
SOFTWARE VERSION,2.3.0,DEVICE MAC ADDRESS,b8:27:eb:cf:c2:71
DEVICE OPERATOR,josh
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,11:43:07,Local Time
PLOT,1,#
HEIGHT,84.0,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,s10
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (stored_value*A + B = raw_data)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.006649793301398306,-0.2712503166612166,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,-0.011226144443058505,186.5055507047524,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
90.527,39.252,1.616,1.2516,0.0
136.014,39.466,1.761,1.2449,0.0
143.71499999999997,39.466,1.688,1.2516,0.0
151.111,39.522,2.122,1.2516,0.0
158.439,39.522,1.471,1.2449,0.0
165.754,39.454,1.833,1.2582,0.0
172.99699999999999,39.466,1.833,1.2449,0.0
180.277,39.488,1.761,1.2582,0.0
187.50300000000001,39.466,1.833,1.2449,0.0
194.70499999999998,39.477,2.05,1.2449,0.0
201.901,39.466,1.616,1.2582,0.0
209.286,39.387,1.398,1.2516,0.0
216.57999999999998,39.376,1.688,1.2582,0.0
223.827,39.308,1.761,1.2516,0.0
231.10699999999997,39.23,1.906,1.2649,0.0
238.44099999999997,39.23,1.978,1.2516,0.0
245.73499999999999,39.207,2.41,1.2649,0.0
252.95800000000003,39.061,2.266,1.2516,0.0
260.262,38.949,1.906,1.2649,0.0
267.471,38.949,1.761,1.2649,0.0
274.626,38.983,2.05,1.2649,0.0
281.827,38.949,2.122,1.2715,0.0
289.109,38.904,1.688,1.2582,0.0
296.393,38.848,1.616,1.2715,0.0
301.55199999999996,38.927,1.616,1.2715,0.0
306.57,38.882,1.688,1.2782,0.0
311.558,38.882,1.252,1.2848,0.0
316.577,38.893,1.471,1.2782,0.0
321.56399999999996,38.814,1.833,1.2915,0.0
326.566,38.871,1.543,1.2915,0.0
331.572,38.915,1.906,1.2915,0.0
336.558,38.915,1.761,1.2981,0.0
341.556,38.859,1.688,1.2981,0.0
346.584,38.859,1.033,1.3048,0.0
351.578,38.882,1.398,1.3181,0.0
356.568,38.915,1.398,1.3048,0.0
361.564,38.837,1.106,1.3114,0.0
366.564,38.882,1.179,1.3181,0.0
371.554,38.781,1.033,1.3247,0.0
376.54699999999997,38.859,1.252,1.3247,0.0
381.556,38.893,1.033,1.3313,0.0
386.567,38.893,1.325,1.338,0.0
391.586,38.859,1.906,1.338,0.0
396.61899999999997,38.848,1.616,1.3646,0.0
401.614,38.826,1.471,1.3513,0.0
406.71999999999997,38.814,1.179,1.3579,0.0
411.741,38.848,1.471,1.3779,0.0
416.751,38.859,1.906,1.3779,0.0
421.743,38.758,1.106,1.3845,0.0
426.751,38.792,1.906,1.3912,0.0
431.747,38.792,1.179,1.3978,0.0
436.768,38.837,1.471,1.4045,0.0
441.768,38.769,1.325,1.4111,0.0
446.811,38.792,1.833,1.4244,0.0
451.826,38.758,1.471,1.4244,0.0
456.82099999999997,38.736,1.833,1.4244,0.0
461.83299999999997,38.736,1.106,1.4444,0.0
466.83,38.758,1.906,1.451,0.0
471.817,38.725,1.471,1.4444,0.0
476.831,38.758,1.543,1.4577,0.0
481.82599999999996,38.769,1.252,1.4577,0.0
486.828,38.758,1.398,1.4577,0.0
491.823,38.713,1.543,1.4776,0.0
496.825,38.758,1.616,1.471,0.0
501.818,38.725,1.398,1.4843,0.0
506.82099999999997,38.668,1.252,1.4843,0.0
511.79200000000003,38.657,1.033,1.5109,0.0
516.804,38.736,1.471,1.5109,0.0
521.811,38.736,1.978,1.5175,0.0
526.81,38.612,1.761,1.5175,0.0
531.8149999999999,38.59,1.616,1.5308,0.0
536.8159999999999,38.646,2.41,1.5308,0.0
541.8,38.668,2.122,1.5441,0.0
548.74,38.601,1.761,1.5508,0.0
553.7719999999999,38.612,2.05,1.5574,0.0
558.779,38.668,1.906,1.5641,0.0
563.8290000000001,38.657,1.616,1.5707,0.0
568.889,38.68,2.338,1.5707,0.0
573.949,38.59,1.471,1.5641,0.0
579.0,38.635,1.978,1.5774,0.0
584.036,38.657,2.194,1.604,0.0
589.193,38.657,2.266,1.5907,0.0
594.2299999999999,38.601,2.122,1.5973,0.0
599.287,38.635,2.338,1.604,0.0
604.349,38.635,2.338,1.6106,0.0
609.4979999999999,38.624,2.625,1.6173,0.0
614.536,38.601,3.195,1.6239,0.0
619.605,38.601,1.978,1.6239,0.0
624.6469999999999,38.545,1.833,1.6372,0.0
629.776,38.567,2.338,1.6372,0.0
634.848,38.612,1.978,1.6439,0.0
639.89,38.612,2.482,1.6505,0.0
644.9359999999999,38.612,2.696,1.6638,0.0
650.2339999999999,38.556,2.266,1.6638,0.0
655.369,38.567,1.978,1.6705,0.0
660.474,38.556,2.338,1.6705,0.0
665.5949999999999,38.579,2.122,1.6838,0.0
670.713,38.523,2.194,1.6904,0.0
