----------META DATA----------
SOFTWARE VERSION,2.3.0,DEVICE MAC ADDRESS,b8:27:eb:cf:c2:71
DEVICE OPERATOR,josh
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,12:10:33,Local Time
PLOT,3,#
HEIGHT,84.0,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,s03
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (stored_value*A + B = raw_data)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.006649793301398306,-0.2712503166612166,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,-0.011226144443058505,186.5055507047524,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
65.72999999999999,24.007,9.142,1.4444,0.0
87.159,24.018,8.812,1.471,0.0
92.58999999999999,23.996,8.745,1.4776,0.0
97.75099999999999,23.951,9.01,1.4976,0.0
102.881,24.007,9.406,1.5042,0.0
107.971,24.007,9.076,1.5109,0.0
113.116,23.951,9.142,1.5175,0.0
118.16799999999999,23.94,9.34,1.5242,0.0
123.231,23.951,9.538,1.5441,0.0
128.268,23.962,9.01,1.5441,0.0
133.31699999999998,23.895,9.076,1.5508,0.0
138.36499999999998,23.895,9.076,1.5574,0.0
143.41199999999998,23.827,8.812,1.5641,0.0
148.392,23.895,8.878,1.5707,0.0
153.634,23.884,9.34,1.5774,0.0
158.67299999999997,23.827,8.812,1.5973,0.0
163.732,23.738,8.944,1.5973,0.0
168.77100000000002,23.738,9.538,1.6106,0.0
173.847,23.704,9.538,1.6239,0.0
178.895,23.67,8.679,1.6239,0.0
184.036,23.67,9.142,1.6372,0.0
189.07999999999998,23.625,9.01,1.6439,0.0
194.149,23.637,9.406,1.6439,0.0
199.171,23.648,9.406,1.6439,0.0
204.24699999999999,23.637,9.208,1.6638,0.0
209.297,23.614,9.076,1.6705,0.0
214.333,23.614,9.603,1.6638,0.0
219.396,23.614,9.34,1.6638,0.0
224.47699999999998,23.536,9.274,1.6705,0.0
229.515,23.356,9.669,1.6838,0.0
234.599,23.401,9.076,1.6971,0.0
239.646,23.446,9.208,1.6971,0.0
244.76,23.412,9.538,1.6971,0.0
249.803,23.39,9.538,1.6971,0.0
254.842,23.356,9.208,1.7037,0.0
259.884,23.345,9.997,1.717,0.0
264.961,23.378,9.274,1.7237,0.0
270.00199999999995,23.39,9.931,1.737,0.0
275.058,23.356,9.8,1.737,0.0
280.094,23.334,8.812,1.7503,0.0
285.229,23.277,9.01,1.7569,0.0
290.25600000000003,23.289,9.34,1.7769,0.0
295.289,23.233,9.866,1.7769,0.0
300.311,23.255,9.866,1.7835,0.0
305.346,23.266,10.127,1.7968,0.0
310.338,23.244,10.258,1.8101,0.0
315.441,23.233,9.472,1.8035,0.0
320.47700000000003,23.233,9.34,1.8168,0.0
325.507,23.199,10.127,1.8168,0.0
330.515,23.143,10.127,1.8301,0.0
335.52899999999994,23.131,10.323,1.8367,0.0
340.54200000000003,23.176,9.997,1.8367,0.0
345.666,23.109,9.931,1.8367,0.0
350.68499999999995,23.064,10.323,1.8367,0.0
355.719,23.087,9.997,1.85,0.0
360.75399999999996,22.918,9.931,1.8567,0.0
365.757,22.963,10.193,1.8567,0.0
370.77,22.918,9.274,1.8567,0.0
375.79599999999994,22.907,10.258,1.8633,0.0
380.808,22.84,10.062,1.87,0.0
385.90799999999996,22.851,10.388,1.8766,0.0
390.935,22.828,9.866,1.8833,0.0
396.046,22.772,9.931,1.8833,0.0
401.086,22.772,9.997,1.8766,0.0
406.111,22.817,9.669,1.8833,0.0
411.138,22.739,9.603,1.8966,0.0
416.165,22.739,9.997,1.9032,0.0
421.166,22.671,10.388,1.9032,0.0
426.205,22.705,10.127,1.9099,0.0
431.197,22.615,10.323,1.9232,0.0
436.226,22.615,10.323,1.9232,0.0
441.25699999999995,22.615,10.193,1.9232,0.0
446.372,22.492,10.453,1.9298,0.0
451.381,22.57,10.193,1.9365,0.0
456.45599999999996,22.593,10.713,1.9431,0.0
461.49999999999994,22.581,10.127,1.9431,0.0
466.65199999999993,22.514,10.453,1.9564,0.0
471.68899999999996,22.469,10.518,1.9631,0.0
476.714,22.469,10.323,1.9764,0.0
481.73,22.458,10.453,1.9697,0.0
486.73999999999995,22.469,10.584,1.983,0.0
491.768,22.435,11.038,1.9897,0.0
496.828,22.368,11.038,1.9897,0.0
501.84399999999994,22.368,11.102,1.9963,0.0
507.0,22.447,10.584,2.0096,0.0
512.087,22.447,10.713,2.0096,0.0
517.1479999999999,22.413,10.518,2.0163,0.0
522.2320000000001,22.402,10.908,2.0229,0.0
527.288,22.391,10.973,2.0429,0.0
532.3820000000001,22.368,11.167,2.0495,0.0
537.455,22.391,10.908,2.0495,0.0
542.535,22.368,11.167,2.0562,0.0
547.621,22.301,10.649,2.0495,0.0
552.7429999999999,22.267,10.713,2.0628,0.0
557.8100000000001,22.323,10.388,2.0761,0.0
562.9309999999999,22.245,10.908,2.0761,0.0
567.99,22.323,11.102,2.0695,0.0
