===BEGIN_METADATA===
Test Name: 2026-08-14_152343_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.8400
Note: field hardware test
Test Type: Shakedown
Stalks: Plot 200 (X-tra) SN,Probe: v4.1,Speed: 75ft/s
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 101 102 103
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
ICB-Sensor B's Latest Calibration: 2026-07-13_144015,kB1: 237232.519645604,dB1: 0.0061295649381598,cB1: 1495.9423580087025,kB2: 244158.5349845135,dB2: 0.0470356649067218,cB2: 907.2925858930683
ICB-Sensor C's Latest Calibration: 2026-07-13_150133,kC1: 240872.98825154183,dC1: 0.0057161409988756,cC1: 1695.839576008264,kC2: 239878.37884814176,dC2: 0.0477211851108758,cC2: 1002.2369412705302
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001590,+0711976,+0936700,0.001168,+0220867,+0720018,0.001407,+0284372,+0650520,15:23:48.727290
0.003447,+0711579,+0936567,0.003031,+0220786,+0720034,0.003266,+0284504,+0650629,15:23:48.727290
0.005305,+0711596,+0937153,0.004892,+0220416,+0720035,0.005126,+0284644,+0650564,15:23:48.727290
0.007161,+0711755,+0936910,0.006753,+0220639,+0719780,0.006990,+0284523,+0650771,15:23:48.727290
0.009020,+0711785,+0937080,0.008616,+0220954,+0720179,0.008851,+0284245,+0650564,15:23:48.727290
0.010878,+0711903,+0937376,0.010478,+0220935,+0720101,0.010712,+0284517,+0650682,15:23:48.741204
0.012738,+0711882,+0936914,0.012345,+0220905,+0720119,0.012575,+0284612,+0650674,15:23:48.741204
0.014599,+0712003,+0937225,0.014208,+0221162,+0720282,0.014438,+0284459,+0650650,15:23:48.741204
0.016472,+0712057,+0937185,0.016101,+0220869,+0719958,0.016321,+0284539,+0650852,15:23:48.741204
0.018329,+0712323,+0937497,0.017964,+0221013,+0720025,0.018180,+0284113,+0650593,15:23:48.741204
0.020186,+0712385,+0937276,0.019825,+0221493,+0720661,0.020047,+0284228,+0650764,15:23:48.741204
0.022052,+0712172,+0937434,0.021690,+0221267,+0720306,0.021906,+0284624,+0650776,15:23:48.787126
0.023915,+0712795,+0937529,0.023558,+0221198,+0720494,0.023769,+0284760,+0650538,15:23:48.787126
0.025783,+0712668,+0937467,0.025423,+0221429,+0720859,0.025632,+0284469,+0650587,15:23:48.787126
0.027647,+0712630,+0937599,0.027335,+0221429,+0720453,0.027503,+0284942,+0651084,15:23:48.787126
0.029504,+0712815,+0937556,0.029201,+0221326,+0720395,0.029370,+0285172,+0650999,15:23:48.787126
0.031376,+0713014,+0937794,0.031072,+0221689,+0720860,0.031231,+0284916,+0650836,15:23:48.788127
0.033232,+0713051,+0937810,0.032936,+0221451,+0720285,0.033090,+0284671,+0650463,15:23:48.788127
0.035089,+0713153,+0937865,0.034801,+0221456,+0720473,0.034951,+0284828,+0650832,15:23:48.788127
0.036947,+0713347,+0938159,0.036664,+0221801,+0720548,0.036810,+0284468,+0650582,15:23:48.788127
0.038804,+0713533,+0938011,0.038525,+0221860,+0720387,0.038673,+0284400,+0650287,15:23:48.788127
0.040660,+0713446,+0937907,0.040386,+0221400,+0720341,0.040532,+0284579,+0650704,15:23:48.788127
0.042516,+0713407,+0937853,0.042249,+0221754,+0720551,0.042391,+0284507,+0650359,15:23:48.788127
0.044373,+0713303,+0938021,0.044110,+0221729,+0720552,0.044252,+0284444,+0650630,15:23:48.788127
0.046229,+0713407,+0937804,0.045972,+0221701,+0720421,0.046111,+0284364,+0650637,15:23:48.788127
0.048086,+0713533,+0937996,0.047833,+0221924,+0720305,0.047973,+0284217,+0650402,15:23:48.788127
0.049946,+0713690,+0937978,0.049694,+0221505,+0720324,0.049832,+0283964,+0650513,15:23:48.788127
0.051802,+0713204,+0938068,0.051555,+0221187,+0720216,0.051691,+0284020,+0650249,15:23:48.789129
0.053661,+0713413,+0937803,0.053424,+0221462,+0720516,0.053550,+0284206,+0650106,15:23:48.789129
0.055517,+0713237,+0937864,0.055285,+0221470,+0720418,0.055409,+0283787,+0650164,15:23:48.789129
0.057373,+0713078,+0937919,0.057147,+0221146,+0719963,0.057274,+0283735,+0650396,15:23:48.789129
0.059232,+0712905,+0937865,0.059018,+0220817,+0720127,0.059133,+0283705,+0650439,15:23:48.789129
0.061092,+0712953,+0937744,0.060879,+0221076,+0719903,0.060994,+0283789,+0650080,15:23:48.789129
0.062951,+0712890,+0937422,0.062748,+0220688,+0719975,0.062853,+0283508,+0650237,15:23:48.789129
0.064809,+0712565,+0937570,0.064609,+0220682,+0720054,0.064712,+0283406,+0650037,15:23:48.789129
0.066673,+0712415,+0937563,0.066470,+0220807,+0719995,0.066573,+0283499,+0649984,15:23:48.789129
0.068530,+0712559,+0937530,0.068342,+0220652,+0719551,0.068434,+0283245,+0649908,15:23:48.789129
0.070386,+0712229,+0937271,0.070203,+0220516,+0719888,0.070295,+0283415,+0650140,15:23:48.789129
0.072245,+0712271,+0937261,0.072070,+0220490,+0719668,0.072159,+0283283,+0649791,15:23:48.837826
0.074106,+0712514,+0937297,0.073947,+0220298,+0719850,0.074025,+0282806,+0649909,15:23:48.837826
0.075965,+0711892,+0937465,0.075810,+0220019,+0719635,0.075888,+0283118,+0649839,15:23:48.837826
0.077858,+0711993,+0937306,0.077721,+0220401,+0719805,0.077794,+0283120,+0649798,15:23:48.837826
0.079728,+0711915,+0937187,0.079590,+0220020,+0719821,0.079660,+0283106,+0649796,15:23:48.837826
0.081588,+0711966,+0937154,0.081452,+0220158,+0719564,0.081519,+0283224,+0650126,15:23:48.837826
0.083451,+0712027,+0937247,0.083317,+0220009,+0719794,0.083383,+0283232,+0649895,15:23:48.837826
0.085315,+0712084,+0937195,0.085178,+0220172,+0719505,0.085247,+0282815,+0649920,15:23:48.837826
0.087177,+0711878,+0937243,0.087044,+0219831,+0719692,0.087113,+0282940,+0650150,15:23:48.837826
0.089044,+0712118,+0937413,0.088910,+0220099,+0719816,0.088979,+0283294,+0649917,15:23:48.837826
0.090904,+0711926,+0937250,0.090772,+0219974,+0719768,0.090838,+0283486,+0649930,15:23:48.837826
0.092765,+0711813,+0937129,0.092633,+0219609,+0719619,0.092701,+0283250,+0650028,15:23:48.837826
0.094625,+0712000,+0937214,0.094494,+0220414,+0719791,0.094560,+0283801,+0649989,15:23:48.837826
0.096486,+0712013,+0937105,0.096355,+0220239,+0719833,0.096422,+0283424,+0650308,15:23:48.837826
0.098347,+0711868,+0937413,0.098218,+0220434,+0719590,0.098282,+0283198,+0650083,15:23:48.837826
0.100208,+0711908,+0937426,0.100079,+0220465,+0719837,0.100144,+0283804,+0650161,15:23:48.837826
0.102076,+0712266,+0937347,0.101944,+0220520,+0719906,0.102009,+0283762,+0650062,15:23:48.837826
0.103937,+0711922,+0937222,0.103806,+0220414,+0719887,0.103871,+0283947,+0650625,15:23:48.837826
0.105796,+0712279,+0937341,0.105667,+0220587,+0719980,0.105731,+0283806,+0650480,15:23:48.837826
0.107657,+0712158,+0937326,0.107528,+0221033,+0720154,0.107592,+0283988,+0650167,15:23:48.837826
0.109518,+0712411,+0937475,0.109389,+0220677,+0720010,0.109453,+0283840,+0650415,15:23:48.837826
0.111380,+0712287,+0937399,0.111250,+0220636,+0720238,0.111315,+0284420,+0650682,15:23:48.837826
0.113240,+0712639,+0937291,0.113111,+0220928,+0720157,0.113176,+0284374,+0650587,15:23:48.837826
0.115102,+0712621,+0937557,0.114973,+0221116,+0720020,0.115037,+0284176,+0650743,15:23:48.837826
0.116963,+0712954,+0937631,0.116834,+0221095,+0720305,0.116898,+0284384,+0650602,15:23:48.837826
0.118829,+0713135,+0937973,0.118701,+0221152,+0720140,0.118765,+0284447,+0650734,15:23:48.837826
0.120691,+0713220,+0937989,0.120562,+0221285,+0720275,0.120626,+0284357,+0650492,15:23:48.837826
0.122560,+0713204,+0938036,0.122423,+0221116,+0720258,0.122494,+0284820,+0650626,15:23:48.888007
0.124424,+0713634,+0938288,0.124294,+0221412,+0720499,0.124359,+0284178,+0650619,15:23:48.888007
0.126319,+0713893,+0938144,0.126158,+0221472,+0720374,0.126243,+0284302,+0650570,15:23:48.888007
0.128181,+0713854,+0938506,0.128049,+0221399,+0720705,0.128113,+0284372,+0650679,15:23:48.888007
0.130059,+0713818,+0938225,0.129916,+0222076,+0720883,0.129994,+0284064,+0650294,15:23:48.888007
0.131920,+0713999,+0938455,0.131791,+0222051,+0720376,0.131855,+0283781,+0650166,15:23:48.888007
0.133782,+0713847,+0938232,0.133653,+0221751,+0720424,0.133718,+0284091,+0650556,15:23:48.888007
0.135647,+0714058,+0938102,0.135515,+0221752,+0720730,0.135583,+0283816,+0650229,15:23:48.888007
0.137508,+0714098,+0938432,0.137377,+0222093,+0720546,0.137443,+0283527,+0650067,15:23:48.888007
0.139372,+0714271,+0938262,0.139242,+0221677,+0720483,0.139306,+0283791,+0650243,15:23:48.888007
0.141232,+0714317,+0938180,0.141103,+0221562,+0720697,0.141167,+0283928,+0650121,15:23:48.888007
0.143093,+0714243,+0938296,0.142964,+0221659,+0720699,0.143029,+0283878,+0650071,15:23:48.888007
0.144954,+0714412,+0938313,0.144825,+0221391,+0720365,0.144890,+0283235,+0650147,15:23:48.888007
0.146815,+0714274,+0938516,0.146686,+0221112,+0720270,0.146751,+0283714,+0650384,15:23:48.888007
0.148677,+0714546,+0938628,0.148548,+0221354,+0720364,0.148612,+0283640,+0650076,15:23:48.888007
0.150537,+0714569,+0938654,0.150409,+0221129,+0720003,0.150473,+0283005,+0649986,15:23:48.888007
0.152399,+0714694,+0938671,0.152270,+0220492,+0720178,0.152334,+0283092,+0649696,15:23:48.888007
0.154261,+0714389,+0938153,0.154131,+0221448,+0720694,0.154197,+0282744,+0649697,15:23:48.888007
0.156125,+0713911,+0938244,0.155997,+0221620,+0720295,0.156061,+0282730,+0649683,15:23:48.888007
0.157993,+0714228,+0938702,0.157861,+0221248,+0720292,0.157926,+0282463,+0649467,15:23:48.888007
0.159852,+0713951,+0937926,0.159723,+0221376,+0720628,0.159788,+0282629,+0649679,15:23:48.888007
0.161719,+0713523,+0938175,0.161590,+0221357,+0720364,0.161654,+0282781,+0649866,15:23:48.888007
0.163580,+0713734,+0938108,0.163451,+0220925,+0720234,0.163515,+0282590,+0649883,15:23:48.888007
0.165441,+0713199,+0937748,0.165313,+0221178,+0720275,0.165377,+0283215,+0649723,15:23:48.888007
0.167309,+0712817,+0937535,0.167177,+0221372,+0720205,0.167242,+0283655,+0649972,15:23:48.888007
0.169169,+0713180,+0938040,0.169038,+0220540,+0719720,0.169103,+0283309,+0649845,15:23:48.888007
