===BEGIN_METADATA===
Test Name: 2026-08-14_151803_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.8400
Note: field hardware test
Test Type: Shakedown
Stalks: Plot 150 (X-tra) SN,Probe: v4.1,Speed: 50ft/s
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 101 102 103
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
ICB-Sensor B's Latest Calibration: 2026-07-13_144015,kB1: 237232.519645604,dB1: 0.0061295649381598,cB1: 1495.9423580087025,kB2: 244158.5349845135,dB2: 0.0470356649067218,cB2: 907.2925858930683
ICB-Sensor C's Latest Calibration: 2026-07-13_150133,kC1: 240872.98825154183,dC1: 0.0057161409988756,cC1: 1695.839576008264,kC2: 239878.37884814176,dC2: 0.0477211851108758,cC2: 1002.2369412705302
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001562,+0710262,+0936601,0.001145,+0222057,+0721494,0.001373,+0286190,+0652440,15:18:06.103183
0.003421,+0709992,+0936573,0.003009,+0222215,+0721680,0.003232,+0286270,+0652419,15:18:06.103183
0.005279,+0710223,+0936530,0.004870,+0222168,+0721557,0.005091,+0285767,+0652425,15:18:06.103183
0.007139,+0710166,+0936540,0.006731,+0222007,+0721521,0.006952,+0286095,+0652216,15:18:06.103183
0.008998,+0710133,+0936931,0.008592,+0221825,+0721604,0.008811,+0286032,+0652428,15:18:06.103183
0.010856,+0710005,+0936455,0.010459,+0222131,+0721643,0.010670,+0285885,+0652427,15:18:06.151181
0.012718,+0710044,+0937034,0.012348,+0221943,+0721559,0.012533,+0286243,+0652539,15:18:06.152176
0.014580,+0710128,+0936536,0.014212,+0221876,+0721677,0.014394,+0285922,+0652328,15:18:06.152176
0.016454,+0710201,+0936795,0.016135,+0221723,+0721667,0.016267,+0285987,+0652376,15:18:06.152176
0.018313,+0709917,+0936803,0.017996,+0221833,+0721591,0.018128,+0286240,+0652209,15:18:06.152176
0.020170,+0709847,+0936540,0.019857,+0221938,+0721692,0.019987,+0286025,+0652258,15:18:06.152176
0.022028,+0710124,+0936715,0.021722,+0221971,+0721573,0.021846,+0285872,+0652247,15:18:06.152176
0.023885,+0710196,+0936540,0.023583,+0222243,+0721627,0.023711,+0285933,+0652426,15:18:06.152176
0.025741,+0710139,+0936609,0.025445,+0221867,+0721646,0.025570,+0286162,+0652140,15:18:06.152176
0.027599,+0709835,+0936687,0.027306,+0222129,+0721652,0.027430,+0285899,+0652045,15:18:06.152176
0.029457,+0709820,+0936720,0.029167,+0221965,+0721542,0.029294,+0286122,+0652148,15:18:06.152176
0.031316,+0709975,+0936603,0.031038,+0222194,+0721701,0.031153,+0286272,+0652390,15:18:06.152176
0.033172,+0710077,+0936703,0.032901,+0222224,+0721534,0.033014,+0286179,+0652307,15:18:06.152176
0.035033,+0710182,+0936936,0.034769,+0222164,+0721611,0.034875,+0286016,+0652507,15:18:06.152176
0.036889,+0710141,+0936626,0.036631,+0222127,+0721484,0.036734,+0286100,+0652383,15:18:06.152176
0.038745,+0710055,+0936752,0.038493,+0222057,+0721623,0.038597,+0286178,+0652407,15:18:06.152176
0.040604,+0710251,+0936786,0.040362,+0222076,+0721620,0.040456,+0286138,+0652298,15:18:06.152176
0.042460,+0710209,+0936794,0.042223,+0221975,+0721519,0.042315,+0285911,+0652385,15:18:06.152176
0.044318,+0710319,+0936865,0.044093,+0221995,+0721685,0.044174,+0286114,+0652454,15:18:06.152176
0.046175,+0709956,+0936471,0.045955,+0222054,+0721570,0.046035,+0285779,+0652433,15:18:06.152176
0.048031,+0709959,+0936751,0.047816,+0221903,+0721525,0.047896,+0286120,+0652431,15:18:06.152176
0.049890,+0710177,+0936590,0.049686,+0221994,+0721564,0.049759,+0286026,+0652249,15:18:06.152176
0.051752,+0709932,+0936632,0.051547,+0221878,+0721343,0.051618,+0286081,+0652409,15:18:06.194802
0.053612,+0710149,+0936748,0.053416,+0221990,+0721560,0.053481,+0286011,+0652425,15:18:06.194802
0.055473,+0709997,+0936401,0.055279,+0221886,+0721664,0.055346,+0286117,+0652200,15:18:06.194802
0.057333,+0710371,+0936663,0.057187,+0222163,+0721664,0.057259,+0285895,+0652410,15:18:06.194802
0.059190,+0709952,+0936573,0.059054,+0222039,+0721640,0.059119,+0286066,+0652377,15:18:06.194802
0.061048,+0709959,+0936778,0.060916,+0222413,+0721483,0.060983,+0285883,+0652405,15:18:06.194802
0.062906,+0710076,+0936685,0.062778,+0222219,+0721464,0.062842,+0286084,+0652431,15:18:06.194802
0.064775,+0709840,+0936559,0.064645,+0221831,+0721820,0.064709,+0286152,+0652115,15:18:06.194802
0.066656,+0710037,+0936547,0.066510,+0222226,+0721486,0.066591,+0285989,+0652309,15:18:06.194802
0.068522,+0710358,+0936756,0.068389,+0221959,+0721605,0.068458,+0286106,+0652516,15:18:06.194802
0.070389,+0710298,+0936545,0.070256,+0221917,+0721451,0.070324,+0285878,+0652274,15:18:06.194802
0.072250,+0710358,+0936657,0.072117,+0222242,+0721795,0.072183,+0286001,+0652168,15:18:06.194802
0.074120,+0710061,+0936739,0.073987,+0221894,+0721639,0.074052,+0286222,+0652425,15:18:06.194802
0.075984,+0710048,+0936708,0.075848,+0221970,+0721616,0.075915,+0286269,+0652063,15:18:06.194802
0.077842,+0710034,+0936757,0.077708,+0222197,+0721677,0.077778,+0286093,+0652422,15:18:06.194802
0.079702,+0709975,+0936707,0.079570,+0221826,+0721557,0.079637,+0285988,+0652496,15:18:06.194802
0.081564,+0710181,+0936344,0.081435,+0222002,+0721535,0.081499,+0286106,+0652299,15:18:06.194802
0.083430,+0710176,+0936625,0.083298,+0222066,+0721796,0.083365,+0286125,+0652393,15:18:06.194802
0.085292,+0709862,+0936691,0.085159,+0222004,+0721738,0.085224,+0286324,+0652302,15:18:06.194802
0.087155,+0710142,+0936581,0.087025,+0222093,+0721682,0.087091,+0286151,+0652448,15:18:06.194802
0.089020,+0710303,+0936663,0.088888,+0221989,+0721636,0.088955,+0286068,+0652358,15:18:06.194802
0.090880,+0710112,+0936785,0.090749,+0221901,+0721464,0.090816,+0285953,+0652373,15:18:06.194802
0.092741,+0709917,+0936733,0.092612,+0221915,+0721594,0.092676,+0286074,+0652455,15:18:06.194802
0.094602,+0709981,+0936552,0.094473,+0222111,+0721667,0.094537,+0286087,+0652246,15:18:06.194802
0.096463,+0710178,+0936667,0.096334,+0222172,+0721638,0.096399,+0285986,+0652433,15:18:06.194802
0.098324,+0710042,+0936612,0.098196,+0222162,+0721603,0.098260,+0286167,+0652231,15:18:06.194802
0.100185,+0709923,+0936798,0.100057,+0222116,+0721549,0.100121,+0286180,+0652399,15:18:06.194802
0.102052,+0710145,+0936753,0.101918,+0222005,+0721388,0.101985,+0286002,+0652394,15:18:06.248620
0.103915,+0710039,+0936638,0.103785,+0222030,+0721350,0.103850,+0286099,+0652285,15:18:06.248620
0.105780,+0710070,+0936824,0.105650,+0222097,+0721432,0.105715,+0286179,+0652146,15:18:06.248620
0.107704,+0710111,+0936684,0.107570,+0221776,+0721561,0.107640,+0286144,+0652247,15:18:06.248620
0.109567,+0710197,+0936506,0.109438,+0221943,+0721597,0.109503,+0286069,+0652234,15:18:06.248620
0.111428,+0710252,+0936973,0.111300,+0221959,+0721641,0.111364,+0285953,+0652400,15:18:06.248620
0.113289,+0710200,+0936672,0.113161,+0222104,+0721747,0.113225,+0285995,+0652120,15:18:06.248620
0.115151,+0710037,+0936810,0.115022,+0222314,+0721673,0.115086,+0286205,+0652292,15:18:06.248620
0.117020,+0709833,+0936818,0.116883,+0222019,+0721642,0.116950,+0285996,+0652151,15:18:06.248620
0.118880,+0710087,+0936654,0.118744,+0221961,+0721552,0.118811,+0285920,+0652210,15:18:06.248620
0.120747,+0710164,+0936762,0.120615,+0221813,+0721619,0.120682,+0286062,+0652382,15:18:06.248620
0.122611,+0710035,+0936550,0.122476,+0221853,+0721629,0.122543,+0285986,+0652284,15:18:06.248620
0.124474,+0710056,+0936781,0.124346,+0221821,+0721543,0.124410,+0286057,+0652304,15:18:06.248620
0.126343,+0710126,+0936714,0.126207,+0222144,+0721537,0.126275,+0286009,+0652624,15:18:06.248620
0.128202,+0710179,+0936666,0.128068,+0221894,+0721477,0.128134,+0286238,+0652204,15:18:06.248620
0.130071,+0710142,+0936745,0.129939,+0221926,+0721484,0.130007,+0286264,+0652451,15:18:06.248620
0.131934,+0710149,+0936711,0.131802,+0221883,+0721382,0.131867,+0286124,+0652273,15:18:06.248620
0.133798,+0710058,+0936723,0.133670,+0222007,+0721277,0.133734,+0286195,+0652430,15:18:06.248620
0.135667,+0710294,+0936693,0.135531,+0221883,+0721391,0.135598,+0286121,+0652266,15:18:06.248620
0.137528,+0710024,+0936777,0.137392,+0222228,+0721722,0.137459,+0286073,+0652363,15:18:06.248620
0.139395,+0710150,+0936708,0.139263,+0221967,+0721680,0.139330,+0286174,+0652475,15:18:06.248620
0.141258,+0710048,+0936568,0.141124,+0222041,+0721550,0.141191,+0285959,+0652501,15:18:06.248620
0.143122,+0710209,+0936678,0.142994,+0221772,+0721770,0.143058,+0285928,+0652322,15:18:06.248620
0.144991,+0710069,+0936591,0.144856,+0222134,+0721426,0.144923,+0286138,+0652404,15:18:06.248620
0.146849,+0709956,+0936702,0.146718,+0221891,+0721628,0.146782,+0286004,+0652356,15:18:06.248620
0.148719,+0709902,+0936733,0.148587,+0222129,+0721397,0.148654,+0286125,+0652508,15:18:06.248620
0.150582,+0710182,+0936493,0.150448,+0222014,+0721499,0.150518,+0286159,+0652418,15:18:06.248620
0.152449,+0710195,+0936611,0.152318,+0221760,+0721619,0.152384,+0285838,+0652102,15:18:06.294693
0.154314,+0709920,+0936713,0.154184,+0222119,+0721702,0.154249,+0286039,+0652372,15:18:06.294693
0.156212,+0710117,+0936844,0.156047,+0221994,+0721349,0.156139,+0286072,+0652488,15:18:06.294693
0.158076,+0710085,+0936899,0.157946,+0222110,+0721650,0.158011,+0286064,+0652289,15:18:06.294693
0.159938,+0710013,+0936963,0.159810,+0222302,+0721564,0.159874,+0286011,+0652206,15:18:06.294693
0.161803,+0709946,+0936728,0.161671,+0222004,+0721646,0.161737,+0286166,+0652245,15:18:06.294693
