===BEGIN_METADATA===
Test Name: 2026-08-14_151938_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.8400
Note: field hardware test
Test Type: Shakedown
Stalks: Plot 200 (X-tra) SN,Probe: v4.1,Speed: 50ft/s
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 101 102 103
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
ICB-Sensor B's Latest Calibration: 2026-07-13_144015,kB1: 237232.519645604,dB1: 0.0061295649381598,cB1: 1495.9423580087025,kB2: 244158.5349845135,dB2: 0.0470356649067218,cB2: 907.2925858930683
ICB-Sensor C's Latest Calibration: 2026-07-13_150133,kC1: 240872.98825154183,dC1: 0.0057161409988756,cC1: 1695.839576008264,kC2: 239878.37884814176,dC2: 0.0477211851108758,cC2: 1002.2369412705302
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001575,+0710061,+0934986,0.001182,+0221155,+0720535,0.001385,+0285261,+0651323,15:19:40.708647
0.003431,+0709994,+0934816,0.003043,+0221065,+0720575,0.003246,+0285325,+0651405,15:19:40.708647
0.005290,+0710030,+0935100,0.004907,+0220942,+0720491,0.005105,+0285387,+0651425,15:19:40.708647
0.007146,+0709962,+0934908,0.006768,+0221100,+0720453,0.006968,+0285347,+0651355,15:19:40.708647
0.009002,+0709745,+0935037,0.008631,+0220887,+0720317,0.008827,+0285270,+0651220,15:19:40.708647
0.010863,+0709893,+0935177,0.010492,+0221054,+0720542,0.010686,+0285371,+0651531,15:19:40.742836
0.012726,+0709879,+0934879,0.012359,+0220892,+0720420,0.012549,+0285411,+0651159,15:19:40.742836
0.014586,+0709897,+0934847,0.014224,+0220774,+0720163,0.014410,+0285039,+0651299,15:19:40.742836
0.016456,+0710000,+0934888,0.016124,+0220841,+0720375,0.016285,+0285347,+0651476,15:19:40.742836
0.018318,+0710153,+0935355,0.017987,+0221132,+0720493,0.018144,+0285439,+0651332,15:19:40.742836
0.020175,+0709943,+0935307,0.019850,+0221142,+0720553,0.020003,+0285372,+0651326,15:19:40.742836
0.022031,+0709873,+0934817,0.021718,+0220942,+0720190,0.021862,+0285423,+0651565,15:19:40.742836
0.023889,+0709602,+0935270,0.023580,+0220989,+0720360,0.023725,+0285042,+0651412,15:19:40.742836
0.025748,+0709970,+0934890,0.025441,+0221178,+0720490,0.025584,+0285508,+0651272,15:19:40.742836
0.027606,+0710013,+0935155,0.027311,+0221011,+0720229,0.027443,+0285517,+0651349,15:19:40.742836
0.029463,+0710014,+0935199,0.029172,+0220861,+0720570,0.029308,+0285433,+0651163,15:19:40.742836
0.031319,+0710240,+0934805,0.031042,+0220990,+0720060,0.031167,+0285356,+0651019,15:19:40.742836
0.033177,+0709843,+0935179,0.032904,+0220783,+0720432,0.033027,+0285290,+0651398,15:19:40.742836
0.035038,+0710042,+0935035,0.034765,+0220917,+0720291,0.034891,+0285214,+0651366,15:19:40.743866
0.036894,+0709822,+0935150,0.036634,+0221170,+0720372,0.036752,+0285294,+0651329,15:19:40.743866
0.038751,+0709912,+0935029,0.038496,+0220986,+0720249,0.038613,+0285740,+0651281,15:19:40.743866
0.040609,+0709734,+0934920,0.040366,+0220842,+0720487,0.040472,+0285434,+0651504,15:19:40.743866
0.042465,+0709816,+0935050,0.042228,+0221096,+0720224,0.042331,+0285171,+0651271,15:19:40.743866
0.044322,+0709938,+0935107,0.044089,+0221089,+0720488,0.044194,+0285530,+0651293,15:19:40.806576
0.046182,+0709737,+0935225,0.045958,+0221008,+0720285,0.046057,+0285360,+0651453,15:19:40.806576
0.048043,+0709735,+0934942,0.047825,+0220854,+0720328,0.047920,+0285444,+0651392,15:19:40.806576
0.049911,+0709888,+0935056,0.049715,+0220956,+0720451,0.049784,+0285361,+0651522,15:19:40.806576
0.051771,+0709787,+0934823,0.051602,+0221095,+0720331,0.051666,+0285473,+0651442,15:19:40.806576
0.053628,+0709994,+0935085,0.053463,+0220889,+0720386,0.053527,+0285312,+0651202,15:19:40.806576
0.055484,+0709839,+0935100,0.055324,+0221086,+0720580,0.055389,+0285266,+0651416,15:19:40.806576
0.057349,+0709834,+0935024,0.057187,+0221064,+0720328,0.057251,+0285467,+0651002,15:19:40.806576
0.059207,+0709801,+0935027,0.059048,+0221034,+0720183,0.059113,+0285134,+0651264,15:19:40.806576
0.061064,+0710154,+0935217,0.060911,+0221098,+0720527,0.060976,+0285308,+0651295,15:19:40.806576
0.062924,+0709840,+0935021,0.062775,+0220880,+0720683,0.062839,+0285190,+0651252,15:19:40.806576
0.064779,+0709865,+0934801,0.064636,+0221214,+0720391,0.064700,+0285436,+0651403,15:19:40.806576
0.066638,+0709542,+0934923,0.066497,+0221060,+0720294,0.066561,+0285426,+0651535,15:19:40.806576
0.068497,+0709721,+0935145,0.068358,+0221299,+0720425,0.068423,+0285341,+0651303,15:19:40.806576
0.070355,+0709883,+0935161,0.070219,+0220965,+0720318,0.070284,+0285401,+0651185,15:19:40.806576
0.072214,+0709872,+0934961,0.072081,+0221139,+0720135,0.072145,+0285329,+0651354,15:19:40.806576
0.074071,+0709680,+0935077,0.073942,+0220937,+0720140,0.074006,+0285267,+0651260,15:19:40.806576
0.075932,+0709812,+0934845,0.075803,+0221173,+0720292,0.075867,+0285232,+0651261,15:19:40.806576
0.077792,+0709904,+0934804,0.077664,+0220896,+0720531,0.077728,+0285245,+0651375,15:19:40.806576
0.079659,+0709824,+0934998,0.079527,+0221065,+0720473,0.079591,+0285274,+0651332,15:19:40.806576
0.081520,+0709711,+0935168,0.081388,+0220625,+0720604,0.081453,+0285022,+0651438,15:19:40.806576
0.083387,+0709936,+0935069,0.083256,+0220882,+0720391,0.083322,+0285415,+0651531,15:19:40.806576
0.085250,+0709944,+0934732,0.085117,+0220975,+0720247,0.085183,+0285234,+0651158,15:19:40.806576
0.087114,+0709691,+0935079,0.086986,+0221064,+0720641,0.087050,+0285103,+0651163,15:19:40.806576
0.088984,+0710064,+0935053,0.088849,+0221132,+0720548,0.088915,+0285313,+0651225,15:19:40.806576
0.090844,+0710076,+0934968,0.090711,+0221089,+0720410,0.090778,+0285056,+0651387,15:19:40.806576
0.092711,+0709839,+0935032,0.092579,+0220992,+0720196,0.092646,+0285185,+0651354,15:19:40.806576
0.094575,+0709737,+0935078,0.094441,+0220950,+0720804,0.094510,+0285328,+0651498,15:19:40.842319
0.096439,+0709619,+0935079,0.096308,+0220853,+0720534,0.096374,+0285310,+0651259,15:19:40.842319
0.098335,+0709898,+0935038,0.098173,+0221045,+0720362,0.098262,+0285212,+0651405,15:19:40.842319
0.100209,+0709702,+0935007,0.100080,+0221116,+0720330,0.100144,+0285301,+0651452,15:19:40.842319
0.102071,+0709708,+0934988,0.101941,+0220868,+0720361,0.102007,+0285331,+0651253,15:19:40.842319
0.103935,+0709648,+0935235,0.103804,+0221177,+0720435,0.103870,+0285170,+0651213,15:19:40.842319
0.105796,+0710055,+0935054,0.105667,+0220889,+0720373,0.105732,+0285744,+0651267,15:19:40.842319
0.107660,+0709953,+0935193,0.107531,+0220924,+0720422,0.107595,+0285394,+0651381,15:19:40.842319
0.109523,+0709870,+0935241,0.109392,+0221030,+0720454,0.109459,+0285393,+0651376,15:19:40.842319
0.111383,+0709924,+0934946,0.111253,+0221141,+0720488,0.111319,+0285450,+0651294,15:19:40.842319
0.113248,+0709914,+0934778,0.113115,+0220850,+0720191,0.113184,+0285460,+0651301,15:19:40.842319
0.115110,+0709804,+0935098,0.114981,+0221072,+0720594,0.115046,+0285559,+0651218,15:19:40.842319
0.116973,+0709813,+0935211,0.116844,+0221009,+0720296,0.116909,+0285274,+0651391,15:19:40.842319
0.118834,+0709957,+0934929,0.118706,+0221158,+0720478,0.118770,+0285272,+0651332,15:19:40.842319
0.120696,+0710322,+0934790,0.120567,+0221098,+0720390,0.120631,+0285132,+0651321,15:19:40.842319
0.122557,+0710052,+0934972,0.122428,+0220795,+0720351,0.122492,+0285109,+0651347,15:19:40.842319
0.124419,+0710097,+0935187,0.124291,+0220929,+0720306,0.124355,+0285208,+0651129,15:19:40.842319
0.126281,+0709850,+0934983,0.126152,+0220796,+0720241,0.126217,+0285474,+0651288,15:19:40.842319
0.128142,+0709731,+0935215,0.128013,+0221180,+0720308,0.128078,+0285427,+0651504,15:19:40.842319
0.130012,+0709648,+0935060,0.129881,+0220944,+0720407,0.129948,+0285368,+0651300,15:19:40.842319
0.131876,+0710189,+0934985,0.131744,+0220997,+0720251,0.131808,+0285026,+0651194,15:19:40.842319
0.133734,+0709759,+0934743,0.133606,+0220966,+0720483,0.133670,+0285195,+0651318,15:19:40.842319
0.135603,+0709998,+0935080,0.135468,+0220874,+0720627,0.135534,+0285417,+0651107,15:19:40.842319
0.137465,+0709597,+0935224,0.137329,+0221043,+0720236,0.137394,+0285281,+0651331,15:19:40.842319
0.139331,+0710157,+0935177,0.139198,+0221115,+0720298,0.139266,+0285465,+0651251,15:19:40.842319
0.141193,+0709893,+0935017,0.141060,+0220823,+0720387,0.141125,+0285233,+0651695,15:19:40.842319
0.143057,+0709937,+0935013,0.142925,+0220962,+0720176,0.142993,+0285362,+0651295,15:19:40.842319
0.144932,+0709847,+0935085,0.144800,+0220742,+0720385,0.144866,+0285378,+0651503,15:19:40.893131
0.146796,+0709716,+0935156,0.146665,+0221057,+0720362,0.146731,+0285339,+0651295,15:19:40.893131
0.148723,+0709784,+0935002,0.148536,+0220950,+0720399,0.148648,+0285333,+0651378,15:19:40.893131
0.150593,+0709885,+0935066,0.150447,+0220724,+0720484,0.150528,+0285351,+0651432,15:19:40.893131
0.152455,+0709859,+0934929,0.152327,+0220977,+0720237,0.152391,+0285267,+0651323,15:19:40.893131
0.154323,+0709853,+0935195,0.154194,+0221343,+0720377,0.154258,+0285281,+0651300,15:19:40.893131
0.156184,+0709735,+0935082,0.156055,+0220796,+0720778,0.156119,+0285338,+0651334,15:19:40.893131
0.158045,+0709687,+0934987,0.157915,+0221075,+0720392,0.157981,+0285487,+0651365,15:19:40.893131
0.159912,+0709746,+0935154,0.159777,+0220834,+0720499,0.159843,+0285335,+0651479,15:19:40.893131
0.161769,+0710049,+0935033,0.161638,+0221069,+0720353,0.161703,+0285395,+0651293,15:19:40.893131
0.163640,+0709869,+0934784,0.163508,+0221170,+0720274,0.163575,+0285346,+0651247,15:19:40.893131
0.165505,+0709903,+0935076,0.165369,+0221085,+0720362,0.165436,+0285008,+0651503,15:19:40.893131
0.167367,+0709823,+0935022,0.167239,+0220915,+0720184,0.167303,+0285254,+0651270,15:19:40.893131
0.169237,+0709932,+0934797,0.169101,+0221093,+0720528,0.169168,+0285415,+0651142,15:19:40.893131
0.171093,+0709861,+0935233,0.170962,+0220855,+0720448,0.171027,+0285398,+0651214,15:19:40.893131
0.172964,+0709675,+0934785,0.172831,+0221080,+0720434,0.172900,+0285203,+0651386,15:19:40.893131
0.174828,+0709761,+0935107,0.174693,+0221319,+0720293,0.174759,+0285403,+0651394,15:19:40.893131
0.176691,+0710053,+0934901,0.176563,+0220934,+0720388,0.176627,+0285416,+0651265,15:19:40.893131
0.178560,+0709725,+0935025,0.178425,+0220955,+0720287,0.178491,+0285287,+0651288,15:19:40.893131
0.180417,+0709995,+0935080,0.180288,+0221162,+0720409,0.180352,+0285133,+0651531,15:19:40.893131
0.182288,+0709606,+0935050,0.182155,+0221055,+0720398,0.182223,+0285196,+0651404,15:19:40.893131
0.184152,+0709938,+0935268,0.184016,+0220656,+0720307,0.184082,+0285243,+0651494,15:19:40.893131
0.186015,+0709994,+0934832,0.185887,+0220885,+0720322,0.185951,+0285200,+0651465,15:19:40.893131
0.187884,+0709941,+0935017,0.187749,+0221041,+0720475,0.187817,+0285223,+0651329,15:19:40.893131
0.189741,+0709868,+0935117,0.189610,+0220848,+0720501,0.189675,+0285223,+0651102,15:19:40.893131
0.191612,+0709726,+0934871,0.191479,+0221126,+0720448,0.191547,+0285288,+0651432,15:19:40.893131
0.193478,+0709915,+0935245,0.193341,+0221014,+0720397,0.193413,+0285361,+0651380,15:19:40.893131
0.195348,+0709602,+0935021,0.195218,+0221069,+0720753,0.195283,+0285149,+0651393,15:19:40.947591
0.197213,+0709760,+0935040,0.197083,+0220966,+0720385,0.197148,+0285258,+0651363,15:19:40.947591
0.199103,+0709913,+0934961,0.198955,+0220761,+0720521,0.199039,+0285200,+0651477,15:19:40.947591
0.201010,+0709883,+0935076,0.200872,+0221242,+0720320,0.200937,+0285267,+0651544,15:19:40.947591
0.202869,+0709929,+0934967,0.202734,+0221086,+0720112,0.202801,+0285336,+0651325,15:19:40.947591
0.204727,+0709956,+0935154,0.204595,+0221096,+0720284,0.204659,+0285208,+0651454,15:19:40.947591
0.206597,+0709901,+0934938,0.206464,+0220996,+0720163,0.206532,+0285394,+0651243,15:19:40.947591
0.208458,+0710129,+0934986,0.208325,+0220972,+0720462,0.208392,+0285356,+0651303,15:19:40.947591
0.210324,+0709942,+0935381,0.210196,+0220878,+0720482,0.210260,+0285214,+0651289,15:19:40.947591
0.212192,+0709976,+0934937,0.212058,+0220910,+0720322,0.212124,+0285254,+0651332,15:19:40.947591
0.214051,+0710178,+0935031,0.213919,+0221032,+0720558,0.213985,+0285422,+0651330,15:19:40.947591
0.215921,+0709912,+0934876,0.215788,+0220897,+0720389,0.215856,+0285069,+0651171,15:19:40.947591
