===BEGIN_METADATA===
Test Name: 2026-06-16_195024_02,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_02,Probe Height (m): 0.7850
Note: new DAQ PCB
Test Type: Calibration
Loads (N): 5 35 70,Positions (mm): 60 100 120 154
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 1,Sensor Label(s): A,Sensor SNs: 101
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 0.0,kA2: 1.0,dA2: 1.0,cA2: 0.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
60.426879,-283,204,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.430112,214,-86,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.433354,126,262,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.436585,119,-209,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.439815,83,145,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.443054,-96,-52,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.446285,283,138,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.449517,-79,46,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.452754,259,35,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.455988,-439,-106,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.459221,334,47,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.462459,-395,123,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.46569,212,-34,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.46892,-118,244,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.472163,61,-154,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.475395,42,139,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.478626,-33,8,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.481877,67,176,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.485107,70,-157,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.488338,119,-65,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.491572,-165,118,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.49481,200,-62,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.498041,193,176,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.501274,154,-75,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.504512,-166,-36,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.507743,123,-47,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.510975,-78,55,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.514216,127,60,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.517446,-91,187,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.520679,-47,6,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.523919,-15,285,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.527152,-93,-96,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.530383,8,224,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.533621,-76,-158,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.536851,28,219,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.540086,-211,-24,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.424761
60.543327,224,-95,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.546559,-155,-39,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.54979,-92,52,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.553084,-92,227,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.556336,287,13,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.559627,116,56,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.562865,-157,119,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.566097,52,126,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.569328,55,-127,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.572566,204,183,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.575797,-115,-57,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.579028,157,237,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.582264,-44,136,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.585499,103,140,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.588729,-241,149,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.59197,142,38,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.5952,192,298,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.598433,29,-46,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.601679,-178,146,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.604916,-46,-1,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.608182,-95,4,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.611421,24,30,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.614667,200,84,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.6179,-104,130,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.62113,-1,-26,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.624369,73,184,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.627599,-70,97,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.63083,-122,33,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.634071,71,-9,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.637305,-26,-47,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.640537,-191,204,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.643778,-119,155,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.647009,172,119,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.650242,22,268,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.653484,-19,167,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.656714,105,-43,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.659947,57,84,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.663185,52,88,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.666418,194,-85,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.669648,-25,113,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.672887,158,47,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.676118,-205,167,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.67935,363,22,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.682583,-79,83,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.685819,173,329,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.68905,20,9,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.69229,163,97,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.694432
60.695525,79,-14,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.698755,77,-46,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.701992,-11,225,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.705226,199,-160,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.708457,17,112,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.711696,135,162,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.71493,2,5,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.718161,-82,-65,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.721395,131,7,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.724634,121,-9,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.727866,-81,-19,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.731097,263,-153,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.734339,138,200,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.737572,264,96,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.740804,-76,139,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.744041,274,-37,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.747273,-91,317,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.750506,177,-205,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.753748,451,363,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.756981,-111,-63,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.760212,120,-249,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.763454,62,91,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.766684,61,-56,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.769917,134,233,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.773155,127,91,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.776388,-48,37,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.779619,183,-14,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.782859,-1,200,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.786089,36,65,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.695430
60.78932,55,-40,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.792554,-73,152,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.795871,155,5,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.799103,162,4,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.815303,18,153,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.818636,215,87,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.821871,24,-69,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.825103,-69,3,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.828334,133,-87,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.831568,159,20,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.834799,54,-119,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.838031,229,129,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.84127,-158,170,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.8445,353,147,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.847732,-106,201,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.850969,296,97,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.854202,-1,233,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.725242
60.857432,33,37,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.860673,-6,60,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.863904,234,-75,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.867189,-231,40,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.870442,200,-107,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.873673,112,264,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.876905,-5,163,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.880144,137,49,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.883374,-139,95,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.886605,287,-17,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.889843,-6,-84,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.893074,262,89,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.896306,-193,-68,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.899541,297,42,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.902777,-56,4,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.90601,304,-94,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.791839
60.909244,48,91,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.912483,87,59,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.915713,102,391,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.919041,-30,-60,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.92237,132,204,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.925606,36,36,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.928849,146,151,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.932085,-38,1,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.935318,131,-36,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.938554,-127,-223,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.941795,140,172,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.945027,-71,-35,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.948258,235,-42,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.951496,108,154,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.954731,17,9,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.957961,111,147,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.961199,-130,110,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.858415
60.96443,174,110,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.967663,-184,-223,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.970967,385,164,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.974198,-43,85,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.97743,242,11,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.980676,63,107,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.983915,215,-96,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.987147,136,132,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.990392,-16,201,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.993622,324,215,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
60.996854,-46,-139,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
61.000094,418,52,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
61.003326,-242,-3,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
61.006556,616,-34,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
61.009791,-284,-31,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
61.013026,544,-53,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
61.016258,-198,39,,,,,,,,,,,,,,,,,,,,,,,,,19:51:26.891596
61.019493,512,-128,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.022779,-275,339,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.026009,380,-147,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.029256,130,302,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.032489,25,-232,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.035719,131,437,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.038958,-26,10,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.04219,367,139,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.045421,-207,36,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.048667,478,153,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.051902,-206,39,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.055132,397,122,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.058363,-294,106,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.061599,275,-84,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.06483,-12,321,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.068062,178,-101,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.071299,78,220,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.074561,161,-120,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.077792,403,77,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.08105,-153,-215,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.08428,292,351,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.087511,-85,-169,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.090756,208,3,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.093986,-253,65,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.097217,234,106,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.100461,-86,206,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.103692,284,-107,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.106922,-12,105,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.110161,160,50,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.113391,150,71,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.116622,149,-56,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.11986,-6,87,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.123091,22,-33,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.126322,222,38,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.129558,-144,31,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.132797,37,164,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.136027,28,19,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.139266,227,74,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.142501,-74,-114,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.145733,311,-48,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.148972,-36,57,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.152204,461,49,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.155434,-141,169,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.158681,431,-112,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.161914,-56,220,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.165144,328,-92,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.168375,-117,355,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.171619,151,-195,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.091603
61.174852,140,300,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.178086,-95,-117,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.181329,226,113,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.18456,-108,-102,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.187795,344,262,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.191035,-279,75,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.194269,413,-94,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.197504,-225,174,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.200746,589,-164,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.203977,-234,130,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.207209,364,21,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.21045,-48,386,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.213682,31,-31,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.092112
61.216915,116,393,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.220167,-36,-137,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.223398,303,248,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.226675,63,36,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.229953,505,-26,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.233187,-327,171,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.236417,140,-135,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.239652,159,103,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.242887,130,-16,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.246119,77,102,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.249355,258,-159,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.25259,91,138,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.255821,116,156,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.259063,18,106,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.262293,258,-123,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.265524,31,323,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.268761,206,-2,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.271997,152,44,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.275228,117,16,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.278521,417,100,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.28177,-87,-44,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.285009,383,130,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.288239,-298,17,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.291482,439,126,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.294712,-507,16,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.297945,629,-112,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.301183,-221,191,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.304416,265,-177,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.307646,23,76,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.310887,348,-144,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.314119,-206,216,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.317352,129,-78,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.320593,259,307,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.323825,-42,-183,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.327055,304,124,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.3303,-518,30,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.333533,438,-79,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.336766,-144,236,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.340006,456,6,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.343238,-148,285,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.346469,245,-140,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.349705,108,158,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.352942,221,-309,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.356174,-9,220,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.359409,126,-13,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.362643,534,198,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.365874,-109,47,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.36911,260,-2,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.372343,-330,186,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.375574,456,88,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.378812,-48,121,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.382046,223,-142,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.385277,-32,230,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.38851,165,-65,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.391746,-22,260,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.394977,55,23,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.398209,297,172,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.401448,-77,-19,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.40468,168,109,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.407913,184,-93,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.411149,24,20,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.41438,-86,107,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.41761,377,-29,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.420849,-119,326,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.424081,117,-134,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358066
61.427312,-53,174,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358576
61.430552,99,-115,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358576
61.433783,3,317,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358576
61.437015,-17,27,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358576
61.440254,101,294,,,,,,,,,,,,,,,,,,,,,,,,,19:51:27.358576
