===BEGIN_METADATA===
Test Name: 2026-06-16_165248_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7850
Note: new DAQ PCB
Test Type: Calibration Verify
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 1,Sensor Label(s): A,Sensor SNs: 101
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
28.099572,+0660913,+0897311,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.606778
28.102806,+0661591,+0897468,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.606778
28.106043,+0661800,+0897433,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.606778
28.109279,+0660917,+0896697,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.606778
28.112514,+0660235,+0896151,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.606778
28.115759,+0659442,+0896068,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.606778
28.118993,+0659558,+0896269,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.606778
28.122228,+0659717,+0896214,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.606778
28.125470,+0659483,+0896046,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.128705,+0659306,+0895912,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.132029,+0658832,+0895968,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.135296,+0658663,+0896027,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.138532,+0658615,+0895877,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.141767,+0658679,+0895876,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.145014,+0658988,+0895751,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.148250,+0658975,+0895879,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.151485,+0658925,+0895766,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.154733,+0658863,+0895865,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.157972,+0659076,+0896042,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.161206,+0659362,+0895998,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.164447,+0659149,+0895930,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.167690,+0659013,+0895829,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.170924,+0658992,+0895706,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.673451
28.174162,+0659112,+0895897,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.177405,+0659353,+0896051,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.180648,+0659284,+0896120,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.183966,+0659272,+0896091,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.187223,+0659198,+0896038,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.190457,+0659426,+0896127,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.193693,+0659416,+0896253,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.196935,+0659313,+0896227,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.200169,+0659337,+0896178,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.203405,+0659311,+0895922,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.206648,+0659399,+0896194,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.209883,+0659571,+0896137,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.213123,+0659570,+0896130,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.216366,+0659438,+0896147,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.219601,+0659521,+0896300,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.222837,+0659631,+0896226,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.226082,+0659731,+0896229,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.229318,+0659473,+0896084,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.232559,+0659662,+0896214,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.235851,+0659679,+0896235,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.239088,+0659668,+0896347,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.242327,+0659574,+0896297,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.245579,+0659709,+0896290,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.248824,+0659895,+0896310,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.252056,+0659726,+0896140,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.255297,+0659857,+0896408,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.258534,+0659997,+0896404,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.261768,+0659821,+0896388,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.265011,+0659912,+0896365,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.268249,+0660130,+0896388,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.271482,+0659990,+0896426,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.274727,+0659951,+0896378,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.277965,+0659880,+0896345,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.281202,+0660160,+0896528,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.284440,+0660098,+0896522,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.287681,+0660185,+0896462,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.290916,+0659933,+0896627,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.294151,+0660142,+0896533,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.297395,+0660189,+0896478,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.300632,+0660181,+0896542,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.303867,+0660190,+0896511,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.307108,+0660368,+0896631,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.310341,+0660269,+0896599,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.313575,+0660208,+0896693,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.316817,+0660222,+0896442,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.320051,+0660503,+0896544,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.323287,+0660495,+0896677,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.326532,+0660401,+0896520,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.329767,+0660275,+0896525,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.333008,+0660282,+0896615,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.336250,+0660396,+0896750,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.339485,+0660306,+0896527,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.342720,+0660299,+0896463,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.345962,+0660253,+0896563,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.349196,+0660554,+0896573,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.352433,+0660542,+0896523,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.355674,+0660462,+0896763,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.358909,+0660329,+0896761,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.362143,+0660242,+0896557,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.365388,+0660410,+0896696,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.368624,+0660468,+0896546,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.371859,+0660470,+0896882,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.375105,+0660291,+0896668,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.378356,+0660334,+0896528,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.381593,+0660177,+0896681,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.384841,+0660438,+0896624,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.388086,+0660352,+0896619,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.391322,+0660358,+0896661,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.394565,+0660230,+0896747,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.397803,+0660352,+0896690,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.401040,+0660243,+0896541,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.404276,+0660456,+0896739,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.407519,+0660180,+0896667,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.410754,+0660426,+0896688,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.413990,+0660373,+0896625,,,,,,,,,,,,,,,,,,,,,,,,,16:53:25.906375
28.417231,+0660132,+0896737,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.420466,+0660132,+0896570,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.423708,+0660264,+0896723,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.427048,+0660227,+0896513,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.430297,+0660141,+0896686,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.433541,+0660109,+0896835,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.436890,+0659977,+0896573,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.440126,+0660115,+0896641,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.443366,+0660113,+0896732,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.446611,+0660116,+0896658,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.449846,+0660073,+0896639,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.453085,+0660302,+0896577,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.456329,+0660090,+0896494,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.459564,+0660186,+0896616,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.462800,+0660207,+0896466,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.466043,+0660158,+0896691,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.469278,+0660525,+0896884,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.472512,+0660084,+0896299,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.475753,+0659692,+0896473,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.478990,+0659823,+0896548,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.482226,+0659840,+0896417,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.485502,+0660013,+0896501,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.488783,+0659976,+0896459,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.492020,+0659949,+0896650,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.495284,+0659778,+0896452,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.498519,+0659973,+0896411,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.501753,+0659952,+0896371,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.504997,+0659883,+0896381,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.508235,+0660088,+0896430,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.511469,+0659759,+0896476,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.514716,+0659898,+0896389,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.517954,+0660000,+0896325,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.521189,+0659988,+0896522,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.524429,+0659979,+0896488,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.527670,+0659927,+0896531,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.530905,+0660111,+0896515,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.534141,+0660153,+0896502,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.537382,+0659977,+0896499,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.540621,+0659935,+0896667,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.543856,+0660089,+0896415,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.547098,+0660046,+0896492,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.550334,+0660015,+0896522,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.553570,+0660051,+0896394,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.556812,+0659748,+0896480,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.560046,+0660006,+0896480,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.563283,+0659948,+0896446,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.566528,+0660056,+0896491,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.569762,+0660238,+0896526,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.572998,+0660116,+0896450,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.576241,+0660061,+0896439,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.579478,+0659895,+0896650,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.582713,+0660030,+0896417,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.585957,+0659975,+0896456,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.589192,+0660055,+0896472,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.592428,+0659864,+0896400,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.595669,+0659780,+0896578,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.598905,+0660054,+0896440,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.602138,+0660059,+0896414,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.605385,+0660147,+0896562,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.608620,+0660069,+0896494,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.611854,+0659925,+0896529,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.615101,+0659918,+0896489,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.618335,+0659983,+0896553,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.621572,+0659981,+0896441,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.624816,+0660059,+0896457,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.628053,+0659975,+0896355,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.631288,+0659927,+0896517,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.634529,+0660130,+0896565,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.637767,+0659997,+0896335,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.641002,+0660200,+0896458,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.644240,+0659811,+0896462,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.647481,+0659838,+0896415,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.650716,+0659916,+0896421,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.653951,+0660024,+0896506,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.657193,+0659726,+0896729,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.660428,+0659932,+0896457,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.175346
28.663663,+0659907,+0896611,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.666906,+0659988,+0896384,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.670137,+0660105,+0896456,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.692927,+0659737,+0896311,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.696273,+0659987,+0896562,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.699508,+0659772,+0896411,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.702744,+0659987,+0896646,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.705985,+0659978,+0896474,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.709224,+0659982,+0896437,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.712458,+0659797,+0896367,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.715699,+0659865,+0896487,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.718939,+0659977,+0896692,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.722174,+0659880,+0896487,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.725410,+0660107,+0896378,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.728647,+0659838,+0896428,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.731884,+0659921,+0896644,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.239812
28.735122,+0659994,+0896617,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.738365,+0660179,+0896400,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.741653,+0660002,+0896318,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.744889,+0659862,+0896454,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.748149,+0659914,+0896453,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.751383,+0660147,+0896511,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.754619,+0660091,+0896475,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.757858,+0659854,+0896342,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.761093,+0660057,+0896491,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.764339,+0660014,+0896459,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.767590,+0660106,+0896613,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.770825,+0660046,+0896712,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.774062,+0659848,+0896506,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.777312,+0659998,+0896496,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.780546,+0660066,+0896464,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.273078
28.783781,+0659982,+0896393,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.787023,+0660080,+0896486,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.790336,+0659961,+0896483,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.793608,+0660011,+0896555,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.796889,+0659982,+0896273,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.800123,+0660025,+0896556,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.803356,+0659999,+0896513,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.806595,+0660044,+0896409,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.809835,+0659953,+0896452,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.813070,+0659797,+0896446,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
28.816305,+0659974,+0896436,,,,,,,,,,,,,,,,,,,,,,,,,16:53:26.339696
