===BEGIN_METADATA===
Test Name: 2026-06-16_200342_02,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_02,Probe Height (m): 0.7850
Note: new DAQ PCB
Test Type: Calibration Verify
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 1,Sensor Label(s): A,Sensor SNs: 101
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
0.315990,+0676042,+0908471,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.319221,+0676343,+0908544,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.322458,+0676244,+0908645,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.325698,+0676338,+0908350,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.328929,+0676140,+0908533,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.332159,+0676299,+0908349,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.335398,+0676174,+0908271,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.338628,+0676208,+0908376,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.341861,+0676410,+0908575,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.345098,+0676177,+0908330,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.348332,+0676373,+0908480,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.351565,+0676167,+0908473,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.354805,+0676477,+0908405,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.358036,+0676302,+0908426,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.361267,+0676318,+0908595,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.364507,+0676257,+0908476,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.367740,+0676419,+0908621,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.370972,+0676042,+0908533,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.374211,+0676245,+0908460,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.377443,+0676263,+0908577,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.380676,+0676340,+0908319,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.383918,+0676313,+0908542,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.387151,+0676178,+0908369,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.390382,+0676348,+0908553,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.393622,+0676162,+0908275,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.396857,+0676293,+0908536,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.400091,+0676130,+0908380,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.403332,+0676377,+0908355,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.406566,+0676237,+0908444,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.409799,+0676323,+0908480,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.413040,+0676404,+0908409,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.416272,+0676167,+0908498,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.419503,+0676193,+0908554,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.422741,+0676387,+0908658,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.425974,+0676175,+0908416,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.429204,+0676159,+0908478,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.432437,+0676218,+0908523,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.435673,+0676294,+0908405,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.438904,+0676256,+0908180,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.442135,+0676312,+0908395,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.445371,+0676183,+0908449,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.448602,+0676135,+0908382,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.451833,+0676241,+0908438,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.455077,+0676294,+0908464,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.458308,+0676085,+0908529,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.461540,+0676521,+0908397,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.464781,+0676326,+0908486,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.468013,+0676158,+0908539,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.471246,+0676308,+0908384,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.474488,+0676075,+0908555,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.477719,+0676130,+0908547,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.480951,+0676416,+0908468,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.059828
0.484192,+0676108,+0908536,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.487423,+0676303,+0908322,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.490654,+0676197,+0908374,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.493976,+0676197,+0908509,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.497234,+0676113,+0908554,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.500467,+0676122,+0908582,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.503721,+0676107,+0908348,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.506971,+0675971,+0908530,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.510296,+0676306,+0908390,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.513544,+0676292,+0908315,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.516793,+0676500,+0908540,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.520031,+0676272,+0908563,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.523290,+0676108,+0908388,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.526522,+0676052,+0908407,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.529753,+0676273,+0908482,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.532992,+0676299,+0908440,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.536226,+0676201,+0908255,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.539457,+0676233,+0908507,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.542697,+0676351,+0908391,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.545930,+0676330,+0908486,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.549160,+0676248,+0908458,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.552391,+0676486,+0908500,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.555630,+0676001,+0908338,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.558862,+0676167,+0908302,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.126053
0.562095,+0676171,+0908385,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.565333,+0676432,+0908179,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.568564,+0675982,+0908336,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.571847,+0676297,+0908286,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.575111,+0676371,+0908564,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.578343,+0676138,+0908201,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.581576,+0676383,+0908487,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.584818,+0676324,+0908276,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.588051,+0676243,+0908584,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.591281,+0676082,+0908459,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.594524,+0676190,+0908600,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.597755,+0675997,+0908292,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.600987,+0676373,+0908455,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.604228,+0676107,+0908551,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.607458,+0676366,+0908395,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.159415
0.610691,+0676158,+0908585,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.613939,+0676229,+0908362,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.617264,+0676268,+0908488,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.620496,+0676150,+0908341,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.623751,+0676220,+0908397,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.626987,+0676019,+0908506,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.630218,+0676121,+0908457,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.633458,+0676239,+0908519,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.636693,+0676266,+0908554,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.639923,+0676172,+0908532,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.643160,+0676425,+0908628,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.646394,+0676225,+0908418,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.649625,+0676307,+0908416,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.652863,+0676083,+0908437,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.656094,+0676072,+0908279,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.659325,+0676061,+0908381,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.226501
0.662558,+0676273,+0908474,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.665876,+0676328,+0908388,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.669108,+0676190,+0908519,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.672345,+0676145,+0908368,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.675591,+0676191,+0908644,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.678824,+0676340,+0908473,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.682055,+0676170,+0908564,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.685291,+0676206,+0908297,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.688522,+0676134,+0908398,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.691754,+0676141,+0908370,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.694991,+0676189,+0908422,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.698223,+0676321,+0908344,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.701456,+0676309,+0908620,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.259362
0.704706,+0676127,+0908274,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.707937,+0676302,+0908490,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.711168,+0676479,+0908468,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.714468,+0676479,+0908295,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.717742,+0676057,+0908475,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.720973,+0676458,+0908383,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.724217,+0676030,+0908447,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.727450,+0676292,+0908367,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.730680,+0676323,+0908434,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.733919,+0676202,+0908482,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.737150,+0676179,+0908511,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.740382,+0676185,+0908317,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.743619,+0676199,+0908463,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.746855,+0676019,+0908415,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.750088,+0676352,+0908500,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.753328,+0676063,+0908306,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.756563,+0676160,+0908501,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.759795,+0675933,+0908652,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.763032,+0676244,+0908307,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.766266,+0676200,+0908465,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.769521,+0676254,+0908389,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.772766,+0676114,+0908667,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.776002,+0676186,+0908253,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.779233,+0676228,+0908434,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.782467,+0676145,+0908314,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.785708,+0676284,+0908260,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.788939,+0676097,+0908252,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.792171,+0676482,+0908361,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.795412,+0676244,+0908657,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.798644,+0676425,+0908383,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.801877,+0676125,+0908349,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.805117,+0676258,+0908263,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.808348,+0676367,+0908524,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.359371
0.811582,+0676292,+0908237,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.814833,+0676517,+0908380,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.818066,+0675920,+0908342,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.821389,+0676124,+0908272,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.824650,+0676092,+0908335,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.827881,+0676417,+0908408,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.831113,+0676081,+0908392,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.834362,+0676295,+0908381,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.837593,+0676177,+0908486,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.840826,+0676347,+0908387,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.844065,+0676069,+0908339,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.847298,+0676185,+0908303,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
0.850529,+0676299,+0908411,,,,,,,,,,,,,,,,,,,,,,,,,20:03:44.626492
