----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:55:10,Local Time
PLOT,2,#
TEST NUMBER,67,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S06
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
76.704,93.204,1.688,2.8022,0.0
113.47399999999999,93.274,2.266,3.0072,0.0
118.991,93.274,2.338,3.0365,0.0
124.14199999999998,93.321,2.338,3.0951,0.0
129.33899999999997,93.38,2.839,3.1244,0.0
134.427,93.321,1.543,3.0951,0.0
139.594,93.427,2.05,3.1536,0.0
144.676,93.38,1.833,3.1536,0.0
149.842,93.403,1.325,3.2415,0.0
154.939,93.403,1.833,3.2415,0.0
160.041,93.427,1.543,3.2708,0.0
165.107,93.439,1.398,3.3001,0.0
170.172,93.462,1.471,3.3587,0.0
175.204,93.497,1.616,3.3879,0.0
180.32,93.45,1.761,3.4172,0.0
185.37099999999998,93.497,1.761,3.4465,0.0
190.495,93.532,1.616,3.4758,0.0
195.527,93.615,1.761,3.4758,0.0
200.557,93.568,2.194,3.5051,0.0
205.58499999999998,93.615,1.252,3.5344,0.0
210.733,93.603,1.906,3.5929,0.0
215.775,93.591,2.625,3.5637,0.0
220.914,93.603,3.124,3.5929,0.0
225.964,93.661,2.482,3.7101,0.0
230.989,93.638,2.553,3.7101,0.0
236.037,93.638,2.266,3.7101,0.0
241.07899999999998,93.708,1.978,3.7101,0.0
246.09199999999998,93.72,2.41,3.7394,0.0
251.116,93.65,3.053,3.7687,0.0
