----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,03:14:12,Local Time
PLOT,2,#
TEST NUMBER,174,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S16
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
66.912,92.3,0.518,1.7772,0.0
99.897,92.406,0.148,1.8358,0.0
105.533,92.441,0.518,1.8651,0.0
110.75699999999999,92.418,0.074,1.8651,0.0
115.87899999999999,92.464,0.222,1.8944,0.0
121.116,92.476,0.666,1.9822,0.0
126.34299999999999,92.488,0.886,1.9822,0.0
131.451,92.476,0.666,1.9822,0.0
136.69899999999998,92.558,0.959,2.0115,0.0
141.838,92.605,0.886,1.9822,0.0
146.969,92.488,1.252,2.0115,0.0
152.108,92.57,1.543,2.0115,0.0
157.23399999999998,92.511,1.325,2.0408,0.0
162.362,92.57,1.179,2.0408,0.0
167.49999999999997,92.594,1.761,2.0994,0.0
172.629,92.547,1.252,2.1286,0.0
177.76,92.547,1.179,2.1579,0.0
182.902,92.582,1.616,2.1286,0.0
188.016,92.652,2.338,2.1872,0.0
193.12199999999999,92.641,1.978,2.2458,0.0
198.26,92.629,1.978,2.1872,0.0
203.32399999999998,92.687,1.906,2.2165,0.0
208.56999999999996,92.676,1.179,2.2165,0.0
213.65699999999998,92.582,1.833,2.2458,0.0
218.90599999999998,92.582,1.471,2.2751,0.0
224.024,92.699,1.325,2.2751,0.0
229.123,92.676,1.106,2.3044,0.0
234.27399999999997,92.664,1.252,2.3336,0.0
