----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:48:24,Local Time
PLOT,2,#
TEST NUMBER,34,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S03
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
66.865,92.781,2.41,3.6808,0.0
99.395,92.922,2.41,3.7979,0.0
105.008,92.922,2.696,3.8565,0.0
110.231,92.887,3.479,3.8272,0.0
115.51299999999999,92.922,3.124,3.8858,0.0
120.705,92.946,2.982,3.8565,0.0
125.916,92.922,2.266,3.9151,0.0
130.98499999999999,92.875,2.482,3.9151,0.0
136.09199999999998,92.899,2.553,3.9737,0.0
141.225,92.922,3.053,3.9737,0.0
146.379,93.028,2.768,3.9737,0.0
151.456,92.993,3.124,4.0615,0.0
156.61899999999997,93.004,3.408,4.0029,0.0
161.723,92.957,2.911,4.0908,0.0
166.80599999999998,93.04,3.053,4.1201,0.0
171.91899999999998,93.016,2.839,4.0908,0.0
177.125,92.993,3.124,4.1494,0.0
182.229,93.04,2.911,4.1494,0.0
187.332,93.075,3.408,4.1494,0.0
192.458,93.016,3.195,4.1787,0.0
197.58499999999998,93.016,2.982,4.1787,0.0
202.738,93.016,3.549,4.2665,0.0
207.88299999999998,93.028,3.053,4.2372,0.0
212.964,93.004,3.124,4.2665,0.0
218.11899999999997,93.051,3.124,4.3251,0.0
223.22699999999998,93.063,2.839,4.3251,0.0
228.338,93.04,2.839,4.3544,0.0
233.42,93.11,2.696,4.3544,0.0
