----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:53:52,Local Time
PLOT,2,#
TEST NUMBER,59,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S05
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
71.48,93.18,1.688,2.4801,0.0
103.353,93.251,2.839,2.6851,0.0
108.819,93.286,2.768,2.7144,0.0
113.893,93.262,2.768,2.7729,0.0
118.919,93.239,1.978,2.7436,0.0
123.96499999999999,93.356,1.688,2.7729,0.0
129.051,93.392,1.833,2.8315,0.0
134.012,93.356,1.978,2.9194,0.0
139.12800000000001,93.403,2.41,2.9194,0.0
144.13899999999998,93.403,2.338,2.9486,0.0
149.233,93.439,2.194,2.9779,0.0
154.256,93.474,2.482,3.0072,0.0
159.298,93.532,2.696,3.0658,0.0
164.3,93.532,2.553,3.1244,0.0
169.32,93.532,2.625,3.0951,0.0
174.323,93.403,2.338,3.1244,0.0
179.32399999999998,93.427,2.05,3.1536,0.0
184.34,93.403,1.833,3.1829,0.0
189.36899999999997,93.415,2.768,3.2415,0.0
194.38,93.392,3.337,3.3001,0.0
199.406,93.485,2.982,3.3001,0.0
204.43599999999998,93.45,3.053,3.3001,0.0
209.444,93.544,3.479,3.4172,0.0
214.45399999999998,93.532,4.042,3.4172,0.0
219.601,93.509,3.195,3.4465,0.0
224.63400000000001,93.72,2.768,3.4758,0.0
229.73499999999999,93.615,2.982,3.5051,0.0
234.76500000000001,93.661,3.479,3.5637,0.0
239.795,93.685,3.479,3.5637,0.0
