===BEGIN_METADATA===
Test Name: 2026-09-08_094826_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.8550
Note: manual drive with string
Test Type: Shakedown 3x
Stalks: West Corridor 150-200ft,Probe: v4.1,Speed: 0.5mph
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_600SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 113 114 115
ICB-Sensor A's Latest Calibration: 2026-08-25_164826,kA1: 280438.89025084884,dA1: 0.0078031058761128,cA1: -3971.215534212882,kA2: 260093.52084001325,dA2: 0.0473688566650279,cA2: -215.9962585791364
ICB-Sensor B's Latest Calibration: 2026-08-25_165316,kB1: 263850.7366740204,dB1: 0.0048963932295172,cB1: 3603.539220142295,kB2: 269575.5827975724,dB2: 0.0471636803862254,cB2: 3307.924762019305
ICB-Sensor C's Latest Calibration: 2026-08-25_165412,kC1: 323680.1877321439,dC1: 0.015978471794598,cC1: -10655.661219777656,kC2: 265992.7602706449,dC2: 0.0459815593936182,cC2: 771.866505569662
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001503,-1118528,-1495718,0.001025,-1167103,-1326504,0.001400,-0298121,-1274110,09:48:29.615138
0.003439,-1118816,-1495916,0.002843,-1167620,-1326387,0.003398,-0298507,-1273903,09:48:29.615138
0.005437,-1118765,-1495507,0.004688,-1167122,-1326561,0.005396,-0298588,-1274130,09:48:29.615138
0.007435,-1118790,-1495995,0.006507,-1167582,-1326615,0.007394,-0298791,-1274159,09:48:29.615138
0.009474,-1118751,-1496048,0.008434,-1167356,-1326580,0.009392,-0298470,-1273868,09:48:29.615138
0.011441,-1118692,-1496064,0.010450,-1167246,-1326628,0.011319,-0298507,-1274119,09:48:29.618852
0.013301,-1118711,-1495770,0.012308,-1167293,-1326522,0.013214,-0298427,-1274071,09:48:29.618852
0.015135,-1118469,-1495928,0.014166,-1167500,-1326596,0.015046,-0298662,-1274012,09:48:29.671127
0.017029,-1118814,-1495942,0.016056,-1167452,-1326708,0.016923,-0298334,-1274177,09:48:29.671127
0.018851,-1118804,-1495887,0.017899,-1167404,-1326737,0.018763,-0298675,-1274116,09:48:29.671127
0.020796,-1118820,-1495953,0.019757,-1167477,-1326580,0.020714,-0298445,-1273924,09:48:29.671127
0.022794,-1118693,-1495904,0.021754,-1167315,-1326677,0.022712,-0298543,-1274082,09:48:29.671127
0.024792,-1118636,-1495816,0.023752,-1167322,-1326634,0.024710,-0298689,-1273963,09:48:29.671127
0.026790,-1118648,-1495985,0.025750,-1167391,-1326607,0.026708,-0298617,-1274086,09:48:29.671127
0.028788,-1118747,-1495825,0.027748,-1167359,-1326709,0.028706,-0298714,-1274047,09:48:29.671127
0.030786,-1118557,-1495918,0.029746,-1167495,-1326672,0.030704,-0298306,-1274003,09:48:29.671127
0.032784,-1118960,-1495782,0.031744,-1167334,-1326322,0.032702,-0298673,-1273897,09:48:29.671127
0.034782,-1118531,-1495555,0.033743,-1167332,-1326626,0.034700,-0298578,-1274027,09:48:29.671127
0.036780,-1118887,-1495760,0.035740,-1167284,-1326442,0.036698,-0298704,-1274101,09:48:29.671127
0.038778,-1118781,-1495733,0.037738,-1167155,-1326418,0.038696,-0298597,-1273862,09:48:29.671127
0.040776,-1118714,-1495787,0.039736,-1167347,-1326616,0.040694,-0298540,-1274175,09:48:29.671127
0.042774,-1118900,-1495549,0.041734,-1167520,-1326650,0.042692,-0298616,-1273996,09:48:29.671127
0.044772,-1118618,-1495415,0.043732,-1167307,-1326573,0.044690,-0298600,-1273986,09:48:29.671127
0.046770,-1118702,-1495955,0.045730,-1167295,-1326604,0.046688,-0298439,-1274051,09:48:29.671127
0.048768,-1118767,-1495720,0.047728,-1167200,-1326577,0.048686,-0298889,-1274032,09:48:29.671127
0.050766,-1118837,-1495807,0.049726,-1167380,-1326571,0.050684,-0298572,-1274146,09:48:29.671127
0.052764,-1118751,-1495604,0.051737,-1167555,-1326677,0.052682,-0298674,-1274114,09:48:29.672124
0.054762,-1118950,-1495650,0.053722,-1167360,-1326713,0.054680,-0298561,-1274189,09:48:29.672124
0.056760,-1118698,-1496018,0.055720,-1167200,-1326642,0.056678,-0298488,-1274065,09:48:29.672124
0.058758,-1118829,-1495799,0.057718,-1167238,-1326493,0.058676,-0298598,-1273964,09:48:29.672124
0.060756,-1118877,-1495766,0.059716,-1167402,-1326293,0.060674,-0298691,-1274080,09:48:29.672124
0.062754,-1118522,-1495940,0.061714,-1167183,-1326398,0.062672,-0298389,-1273977,09:48:29.672124
0.064797,-1118789,-1495849,0.063712,-1167247,-1326448,0.064707,-0298753,-1274352,09:48:29.721304
0.066683,-1118654,-1495769,0.065670,-1167356,-1326459,0.066591,-0298824,-1274111,09:48:29.721304
0.068527,-1118739,-1495847,0.067556,-1167258,-1326582,0.068427,-0298735,-1274197,09:48:29.721304
0.070356,-1118686,-1496038,0.069402,-1167132,-1326364,0.070266,-0298615,-1273899,09:48:29.721304
0.072174,-1118915,-1495664,0.071219,-1167278,-1326540,0.072081,-0298778,-1273822,09:48:29.721304
0.074076,-1118670,-1495808,0.073037,-1167244,-1326587,0.073994,-0298663,-1274234,09:48:29.721304
0.076074,-1118762,-1495745,0.075034,-1167146,-1326551,0.075992,-0298473,-1274271,09:48:29.721304
0.078072,-1118645,-1495685,0.077032,-1167284,-1326257,0.077990,-0298404,-1273832,09:48:29.721304
0.080070,-1118639,-1495815,0.079030,-1167402,-1326665,0.079988,-0298587,-1273899,09:48:29.721304
0.082068,-1118972,-1495661,0.081028,-1167337,-1326267,0.081986,-0298788,-1274044,09:48:29.721304
0.084066,-1118473,-1495962,0.083026,-1167407,-1326637,0.083984,-0298547,-1274173,09:48:29.721304
0.086064,-1118682,-1495941,0.085024,-1167383,-1326590,0.085982,-0298627,-1273936,09:48:29.721304
0.088062,-1118954,-1495935,0.087022,-1167287,-1326469,0.087980,-0298652,-1274020,09:48:29.721304
0.090060,-1118341,-1495708,0.089020,-1167079,-1326511,0.089978,-0298491,-1273869,09:48:29.721304
0.092058,-1118928,-1496118,0.091018,-1167063,-1326633,0.091976,-0298491,-1274042,09:48:29.721304
0.094056,-1118681,-1495761,0.093016,-1167130,-1326542,0.093974,-0298578,-1274008,09:48:29.721304
0.096054,-1118712,-1495960,0.095014,-1167185,-1326610,0.095972,-0298691,-1274067,09:48:29.721304
0.098053,-1118669,-1495727,0.097012,-1167179,-1326563,0.097971,-0298592,-1274046,09:48:29.721304
0.100053,-1118623,-1495960,0.099012,-1167118,-1326648,0.099971,-0298447,-1273899,09:48:29.721304
0.102053,-1118943,-1495784,0.101012,-1167379,-1326722,0.101971,-0298483,-1274059,09:48:29.721304
0.104051,-1118882,-1495719,0.103010,-1167559,-1326450,0.103969,-0298607,-1274117,09:48:29.721304
0.106048,-1118863,-1495806,0.105008,-1167429,-1326562,0.105967,-0298563,-1274058,09:48:29.721304
0.108046,-1118606,-1495711,0.107007,-1167485,-1326665,0.107965,-0298616,-1274053,09:48:29.721304
0.110040,-1118869,-1495525,0.109006,-1167565,-1326634,0.109959,-0298746,-1273954,09:48:29.721304
0.112038,-1118408,-1495728,0.110998,-1167375,-1326544,0.111956,-0298850,-1273904,09:48:29.721304
0.114052,-1118753,-1495889,0.112996,-1167180,-1326632,0.113965,-0298531,-1273961,09:48:29.771010
0.116122,-1118780,-1495900,0.115048,-1167394,-1326669,0.116032,-0298781,-1274096,09:48:29.771010
0.118090,-1118580,-1495801,0.117031,-1167382,-1326628,0.118000,-0298718,-1273846,09:48:29.771010
0.119991,-1118445,-1495802,0.118991,-1167524,-1326652,0.119907,-0298718,-1274030,09:48:29.771010
0.121811,-1118475,-1495943,0.120862,-1167308,-1326488,0.121726,-0298741,-1274136,09:48:29.771010
0.123652,-1118605,-1495691,0.122676,-1167522,-1326873,0.123569,-0298607,-1273703,09:48:29.771010
0.125468,-1118576,-1495772,0.124519,-1167307,-1326433,0.125385,-0298598,-1273811,09:48:29.771010
0.127357,-1118595,-1495855,0.126339,-1167200,-1326677,0.127274,-0298698,-1274052,09:48:29.771010
0.129354,-1118680,-1495690,0.128314,-1167269,-1326454,0.129272,-0298682,-1274309,09:48:29.771010
0.131352,-1118681,-1495787,0.130312,-1167343,-1326500,0.131270,-0298457,-1274192,09:48:29.771010
0.133350,-1118607,-1495714,0.132310,-1167440,-1326301,0.133268,-0298579,-1274000,09:48:29.771010
0.135348,-1118914,-1495728,0.134308,-1167347,-1326851,0.135266,-0298549,-1274057,09:48:29.771010
0.137346,-1118773,-1495535,0.136306,-1167399,-1326497,0.137264,-0298614,-1273982,09:48:29.771010
0.139344,-1118703,-1495945,0.138304,-1167312,-1326683,0.139262,-0298601,-1274004,09:48:29.771010
0.141342,-1118775,-1495955,0.140302,-1167398,-1326577,0.141260,-0298589,-1273917,09:48:29.771010
0.143340,-1118776,-1495936,0.142300,-1167322,-1326716,0.143258,-0298546,-1273926,09:48:29.771010
0.145338,-1118689,-1495803,0.144298,-1167314,-1326375,0.145256,-0298468,-1274079,09:48:29.772013
0.147336,-1118601,-1496234,0.146296,-1167351,-1326624,0.147254,-0298563,-1274249,09:48:29.772013
0.149334,-1118519,-1495780,0.148294,-1167439,-1326589,0.149252,-0298667,-1273932,09:48:29.772013
0.151332,-1118718,-1495850,0.150292,-1167419,-1326611,0.151250,-0298445,-1274121,09:48:29.772013
0.153330,-1118793,-1495715,0.152290,-1167422,-1326641,0.153248,-0298661,-1273988,09:48:29.772013
0.155329,-1118894,-1495988,0.154301,-1167488,-1326571,0.155246,-0298683,-1274102,09:48:29.772013
0.157326,-1118802,-1495883,0.156286,-1167329,-1326433,0.157244,-0298469,-1274032,09:48:29.772013
0.159324,-1118627,-1495912,0.158284,-1167439,-1326666,0.159242,-0298600,-1274222,09:48:29.772013
0.161322,-1118349,-1495863,0.160290,-1167344,-1326573,0.161240,-0298597,-1274132,09:48:29.772013
0.163320,-1118816,-1495646,0.162280,-1167384,-1326511,0.163238,-0298750,-1273745,09:48:29.772013
0.165281,-1118914,-1495656,0.164286,-1167352,-1326702,0.165153,-0298605,-1273985,09:48:29.821622
0.167099,-1118708,-1495711,0.166142,-1167282,-1326325,0.166998,-0298669,-1274063,09:48:29.821622
0.168984,-1118738,-1495888,0.167968,-1167405,-1326491,0.168897,-0298820,-1274159,09:48:29.821622
0.170853,-1118785,-1495821,0.169903,-1167267,-1326605,0.170769,-0298802,-1274130,09:48:29.821622
0.172667,-1118674,-1496010,0.171717,-1167480,-1326622,0.172584,-0298731,-1274225,09:48:29.821622
