===BEGIN_METADATA===
Test Name: 2026-09-08_094433_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.8550
Note: manual drive with string
Test Type: Shakedown 3x
Stalks: West Corridor 150-200ft,Probe: v4.1,Speed: 0.5mph
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_600SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 113 114 115
ICB-Sensor A's Latest Calibration: 2026-08-25_164826,kA1: 280438.89025084884,dA1: 0.0078031058761128,cA1: -3971.215534212882,kA2: 260093.52084001325,dA2: 0.0473688566650279,cA2: -215.9962585791364
ICB-Sensor B's Latest Calibration: 2026-08-25_165316,kB1: 263850.7366740204,dB1: 0.0048963932295172,cB1: 3603.539220142295,kB2: 269575.5827975724,dB2: 0.0471636803862254,cB2: 3307.924762019305
ICB-Sensor C's Latest Calibration: 2026-08-25_165412,kC1: 323680.1877321439,dC1: 0.015978471794598,cC1: -10655.661219777656,kC2: 265992.7602706449,dC2: 0.0459815593936182,cC2: 771.866505569662
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001491,-1112884,-1490972,0.001107,-1156573,-1322055,0.001195,-0295204,-1270064,09:44:34.471374
0.003304,-1113322,-1491031,0.003146,-1156655,-1321899,0.003105,-0295285,-1270134,09:44:34.471374
0.005186,-1113403,-1490803,0.005144,-1157265,-1321875,0.005103,-0295204,-1269876,09:44:34.471374
0.007183,-1113374,-1490688,0.007142,-1156885,-1321743,0.007101,-0295323,-1270099,09:44:34.471374
0.009181,-1113432,-1491041,0.009140,-1156865,-1321887,0.009099,-0295180,-1270059,09:44:34.471374
0.011116,-1113278,-1491028,0.011062,-1156769,-1322065,0.011005,-0295290,-1269903,09:44:34.474620
0.012978,-1113340,-1491008,0.012932,-1156760,-1321768,0.012835,-0295443,-1270035,09:44:34.474620
0.014852,-1113404,-1490952,0.014810,-1156535,-1321950,0.014769,-0295359,-1270132,09:44:34.536326
0.016907,-1113486,-1490904,0.016864,-1156716,-1321811,0.016818,-0295197,-1270307,09:44:34.536326
0.018839,-1113114,-1490721,0.018797,-1156806,-1321932,0.018753,-0295434,-1270135,09:44:34.536326
0.020732,-1113381,-1491098,0.020616,-1156834,-1321689,0.020571,-0295349,-1269970,09:44:34.537662
0.022552,-1113272,-1490897,0.022461,-1157012,-1322125,0.022419,-0295329,-1270161,09:44:34.537662
0.024499,-1113683,-1490828,0.024458,-1156546,-1322091,0.024417,-0295018,-1270196,09:44:34.537662
0.026497,-1113271,-1490890,0.026456,-1156847,-1321900,0.026415,-0295118,-1270056,09:44:34.537662
0.028495,-1113532,-1491194,0.028454,-1156949,-1321891,0.028413,-0295392,-1269935,09:44:34.537662
0.030493,-1113214,-1490870,0.030452,-1156714,-1322116,0.030411,-0295260,-1270070,09:44:34.537662
0.032491,-1113293,-1490934,0.032450,-1156852,-1321988,0.032409,-0295444,-1270257,09:44:34.537662
0.034489,-1112917,-1490735,0.034448,-1156763,-1321985,0.034407,-0295303,-1270295,09:44:34.537662
0.036487,-1113197,-1490677,0.036446,-1157029,-1321788,0.036405,-0295254,-1270059,09:44:34.537662
0.038485,-1113369,-1490662,0.038444,-1157096,-1322042,0.038403,-0295279,-1269836,09:44:34.537662
0.040483,-1113392,-1490805,0.040442,-1156741,-1321991,0.040401,-0295086,-1270063,09:44:34.537662
0.042481,-1113387,-1490866,0.042440,-1157137,-1322101,0.042399,-0295267,-1270161,09:44:34.537662
0.044479,-1113174,-1490937,0.044438,-1156665,-1321903,0.044397,-0295416,-1270383,09:44:34.537662
0.046477,-1113255,-1490966,0.046436,-1156883,-1321771,0.046395,-0295353,-1270196,09:44:34.537662
0.048475,-1113205,-1490862,0.048434,-1156869,-1322138,0.048393,-0295236,-1270159,09:44:34.537662
0.050473,-1113239,-1490967,0.050432,-1156987,-1322078,0.050391,-0295190,-1270268,09:44:34.538676
0.052471,-1113299,-1490905,0.052430,-1156603,-1322042,0.052389,-0295275,-1269973,09:44:34.538676
0.054469,-1113393,-1491018,0.054428,-1156751,-1321892,0.054387,-0295361,-1270290,09:44:34.538676
0.056467,-1113368,-1490996,0.056426,-1156962,-1321838,0.056385,-0295080,-1270100,09:44:34.538676
0.058465,-1113160,-1490958,0.058424,-1156973,-1321885,0.058383,-0295166,-1270056,09:44:34.538676
0.060463,-1113324,-1490922,0.060422,-1156990,-1322136,0.060381,-0295371,-1270081,09:44:34.538676
0.062461,-1113224,-1490693,0.062420,-1156988,-1322040,0.062379,-0295148,-1269748,09:44:34.538676
0.064459,-1113405,-1490622,0.064418,-1156871,-1321897,0.064377,-0295468,-1270112,09:44:34.538676
0.066488,-1113374,-1490953,0.066446,-1156857,-1322012,0.066402,-0295165,-1270254,09:44:34.576795
0.068424,-1113432,-1491079,0.068382,-1156874,-1322059,0.068341,-0295416,-1270121,09:44:34.576795
0.070239,-1113254,-1490847,0.070198,-1156881,-1321915,0.070155,-0295175,-1270066,09:44:34.576795
0.072244,-1113419,-1491026,0.072201,-1157314,-1321805,0.072159,-0295572,-1270240,09:44:34.576795
0.074131,-1113397,-1490826,0.074090,-1156906,-1321983,0.074049,-0295359,-1270009,09:44:34.576795
0.076119,-1113065,-1491271,0.076079,-1156759,-1321870,0.076038,-0295296,-1270147,09:44:34.576795
0.078117,-1113258,-1490906,0.078077,-1156865,-1321988,0.078036,-0295218,-1270256,09:44:34.576795
0.080116,-1113147,-1490629,0.080075,-1157003,-1321994,0.080034,-0295092,-1270223,09:44:34.576795
0.082114,-1113135,-1490618,0.082073,-1156675,-1322061,0.082032,-0295191,-1270251,09:44:34.576795
0.084103,-1113159,-1491033,0.084062,-1157035,-1321915,0.084021,-0295197,-1270180,09:44:34.576795
0.086101,-1113565,-1491044,0.086060,-1156975,-1322058,0.086019,-0295291,-1270287,09:44:34.576795
0.088109,-1113263,-1490901,0.088069,-1156848,-1321887,0.088028,-0295357,-1270141,09:44:34.576795
0.090098,-1113108,-1491169,0.090057,-1156755,-1321978,0.090016,-0295253,-1270005,09:44:34.576795
0.092093,-1113296,-1490934,0.092053,-1156717,-1322146,0.092012,-0295420,-1270133,09:44:34.576795
0.094091,-1113388,-1491079,0.094051,-1156891,-1322089,0.094010,-0295332,-1270205,09:44:34.576795
0.095911,-1113426,-1490846,0.095869,-1156969,-1321771,0.095828,-0295246,-1270209,09:44:34.576795
0.097729,-1112998,-1490694,0.097684,-1156785,-1321737,0.097639,-0295412,-1270019,09:44:34.576795
0.099542,-1113231,-1490680,0.099500,-1156806,-1322224,0.099452,-0295459,-1270029,09:44:34.576795
0.101381,-1113177,-1491026,0.101340,-1156975,-1321953,0.101298,-0295082,-1270170,09:44:34.576795
0.103197,-1113338,-1490672,0.103156,-1156973,-1322010,0.103112,-0295370,-1270146,09:44:34.576795
0.105086,-1113314,-1490917,0.105044,-1156897,-1322033,0.105003,-0295172,-1270029,09:44:34.576795
0.107083,-1113060,-1490958,0.107042,-1157009,-1322075,0.107001,-0295121,-1270070,09:44:34.576795
0.109081,-1113109,-1490811,0.109040,-1156907,-1322072,0.108999,-0295262,-1269970,09:44:34.576795
0.111079,-1113221,-1490886,0.111038,-1157025,-1322184,0.110997,-0295360,-1270089,09:44:34.576795
0.113077,-1113373,-1490892,0.113036,-1156811,-1321997,0.112995,-0295436,-1269837,09:44:34.576795
