===BEGIN_METADATA===
Test Name: 2026-06-10_190300_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7900
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 001 003 005
ICB-Sensor A's Latest Calibration: 2026-06-10_120245,kA1: 351744.8279932664,dA1: 0.0047992474300278,cA1: 574.4369624970714,kA2: 347604.75378667994,dA2: 0.0452453444842415,cA2: 26.023574759543408
ICB-Sensor C's Latest Calibration: 2026-06-10_123441,kC1: 404490.3474918268,dC1: 0.0058500260575673,cC1: -424.13011759193614,kC2: 405133.76531753375,dC2: 0.0464478645606266,cC2: -666.3897116323351
ICB-Sensor E's Latest Calibration: 2026-06-10_125420,kE1: 400701.3726474917,dE1: 0.0048205226419293,cE1: 882.2936293203384,kE2: 414755.3371693164,dE2: 0.0469718114713248,cE2: 464.95427689049393
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
8.991139,+0747849,+1068982,8.991277,+0572499,+1041694,8.991207,+1081123,+1142882,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.142031
8.994368,+0747786,+1068757,8.994508,+0572529,+1041908,8.994435,+1080880,+1142637,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
8.997599,+0747654,+1068889,8.997738,+0572580,+1041806,8.997668,+1081207,+1142865,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.000837,+0747609,+1069098,9.000970,+0572611,+1041760,9.000906,+1080903,+1142975,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.004130,+0747757,+1069067,9.004269,+0572808,+1041906,9.004211,+1081042,+1142808,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.007398,+0747757,+1068964,9.007518,+0572808,+1041900,9.007460,+1081042,+1142863,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.010623,+0747662,+1068889,9.010747,+0572557,+1041826,9.010688,+1081141,+1142730,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.013851,+0747650,+1069064,9.013977,+0572657,+1041802,9.013917,+1081143,+1142677,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.017087,+0747673,+1068862,9.017205,+0572426,+1041835,9.017146,+1081182,+1142988,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.020313,+0747879,+1068857,9.020434,+0572625,+1041862,9.020375,+1081030,+1142830,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.023538,+0747761,+1069031,9.023665,+0572613,+1041769,9.023603,+1081002,+1142787,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.026767,+0747694,+1068883,9.026895,+0572706,+1041710,9.026833,+1081117,+1142804,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.029994,+0747728,+1069008,9.030126,+0572625,+1041828,9.030063,+1081251,+1142907,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.033221,+0747627,+1068917,9.033354,+0572558,+1041751,9.033292,+1081010,+1142859,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.036450,+0747703,+1068964,9.036585,+0572881,+1041493,9.036520,+1081169,+1142943,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.039677,+0747728,+1068903,9.039815,+0572693,+1041793,9.039748,+1081062,+1142777,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.042903,+0747690,+1068942,9.043044,+0572600,+1041838,9.042978,+1081017,+1142830,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.174864
9.046130,+0747737,+1069030,9.046274,+0572587,+1041523,9.046206,+1081041,+1142872,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.049361,+0747760,+1069034,9.049503,+0572501,+1041947,9.049434,+1080934,+1142837,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.052591,+0747667,+1068905,9.052733,+0572792,+1041884,9.052665,+1081019,+1142766,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.055870,+0747819,+1068843,9.055998,+0572607,+1041990,9.055938,+1081151,+1142725,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.059113,+0747655,+1068794,9.059232,+0572546,+1041891,9.059173,+1081045,+1142931,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.062339,+0747778,+1068971,9.062461,+0572658,+1041817,9.062401,+1081161,+1142821,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.065564,+0747647,+1068942,9.065693,+0572519,+1041710,9.065633,+1080934,+1142655,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.068795,+0747762,+1069110,9.068925,+0572748,+1041809,9.068865,+1080971,+1142694,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.072022,+0747812,+1069031,9.072156,+0572780,+1041882,9.072096,+1081017,+1143037,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.075250,+0747732,+1069100,9.075386,+0572685,+1041936,9.075324,+1080867,+1142698,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.078482,+0747648,+1068944,9.078620,+0572735,+1041810,9.078552,+1081122,+1142677,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.081707,+0747540,+1068943,9.081849,+0572599,+1041907,9.081780,+1081066,+1142876,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.084934,+0747697,+1069055,9.085081,+0572751,+1041868,9.085008,+1081046,+1142828,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.088164,+0747722,+1069124,9.088310,+0572670,+1041928,9.088236,+1081062,+1142744,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.091391,+0747704,+1069123,9.091542,+0572585,+1041778,9.091463,+1080816,+1142829,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.094618,+0747683,+1069093,9.094771,+0572634,+1041897,9.094695,+1081177,+1142807,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.097853,+0747559,+1069144,9.098002,+0572650,+1041812,9.097925,+1080869,+1142876,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.101084,+0747578,+1068864,9.101231,+0572826,+1041894,9.101153,+1081246,+1142803,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.104311,+0747705,+1068879,9.104474,+0572623,+1041788,9.104400,+1080935,+1142901,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.107586,+0747671,+1068954,9.107706,+0572632,+1041727,9.107646,+1080976,+1142976,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.110816,+0747911,+1068823,9.110938,+0572522,+1041863,9.110878,+1081141,+1142749,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.114046,+0747636,+1068972,9.114166,+0572607,+1041848,9.114106,+1081086,+1142695,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.117285,+0747638,+1068842,9.117404,+0572632,+1041811,9.117343,+1081002,+1142748,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.120512,+0747693,+1068846,9.120634,+0572503,+1041964,9.120572,+1081067,+1142797,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.123737,+0747713,+1068988,9.123862,+0572660,+1041810,9.123800,+1081041,+1142789,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.126968,+0747710,+1069134,9.127094,+0572760,+1041855,9.127027,+1081027,+1142819,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.130193,+0747818,+1068994,9.130323,+0572685,+1041811,9.130255,+1080922,+1142631,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.133420,+0747601,+1069019,9.133554,+0572595,+1041576,9.133485,+1080995,+1142767,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.136649,+0747761,+1068920,9.136784,+0572616,+1041742,9.136717,+1081138,+1142827,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.139874,+0747619,+1069032,9.140014,+0572881,+1041742,9.139947,+1081211,+1142894,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.143100,+0747666,+1068725,9.143243,+0572586,+1041838,9.143175,+1081056,+1142887,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.146327,+0747649,+1069040,9.146472,+0572530,+1041650,9.146405,+1081030,+1142627,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.149552,+0747628,+1068947,9.149702,+0572554,+1041541,9.149635,+1081104,+1142977,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.275143
9.152779,+0747784,+1068876,9.152932,+0572691,+1041833,9.152866,+1081038,+1142771,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.156011,+0747515,+1069077,9.156188,+0572562,+1041863,9.156117,+1081111,+1142708,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.159293,+0747906,+1068941,9.159427,+0572668,+1041855,9.159360,+1080992,+1142774,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.162568,+0747730,+1069075,9.162687,+0572588,+1041837,9.162627,+1080937,+1142982,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.165793,+0747832,+1069140,9.165920,+0572413,+1042027,9.165860,+1081029,+1142776,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.169024,+0747587,+1068943,9.169150,+0572582,+1041877,9.169091,+1081002,+1142948,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.172249,+0747638,+1068915,9.172378,+0572558,+1041850,9.172319,+1081081,+1142696,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.175476,+0747708,+1069113,9.175607,+0572642,+1041818,9.175549,+1081022,+1142821,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.178709,+0747863,+1068981,9.178835,+0572580,+1041750,9.178777,+1081098,+1142894,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.181934,+0747708,+1068892,9.182065,+0572552,+1041927,9.182007,+1081068,+1142781,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.185159,+0747581,+1069091,9.185294,+0572535,+1041870,9.185236,+1081108,+1142811,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.188389,+0747580,+1069018,9.188526,+0572663,+1041706,9.188464,+1080982,+1142821,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.191615,+0747686,+1068869,9.191757,+0572793,+1041826,9.191698,+1081253,+1142809,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.194841,+0747702,+1068943,9.194988,+0572428,+1041706,9.194930,+1080868,+1142708,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.198072,+0747688,+1068712,9.198216,+0572717,+1041774,9.198158,+1080960,+1142871,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.201299,+0747740,+1069146,9.201444,+0572500,+1041906,9.201386,+1080966,+1142801,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.204524,+0747540,+1068840,9.204676,+0572658,+1041768,9.204616,+1081078,+1142740,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.207755,+0747577,+1068960,9.207905,+0572600,+1041918,9.207846,+1081052,+1142737,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.210982,+0747596,+1068792,9.211147,+0572546,+1041790,9.211076,+1081167,+1142777,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.214235,+0747646,+1068890,9.214384,+0572596,+1041869,9.214317,+1081260,+1142911,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.217472,+0747721,+1069043,9.217617,+0572636,+1041873,9.217547,+1081035,+1142855,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.220711,+0747633,+1068898,9.220845,+0572540,+1041636,9.220775,+1081140,+1142777,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.223936,+0747705,+1068907,9.224074,+0572657,+1041928,9.224003,+1080955,+1142817,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.227171,+0747640,+1068967,9.227304,+0572643,+1041823,9.227230,+1080980,+1142740,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.230397,+0747702,+1068937,9.230533,+0572795,+1041751,9.230461,+1080926,+1142893,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.233624,+0747598,+1068838,9.233761,+0572748,+1041850,9.233693,+1081240,+1142879,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.236855,+0747719,+1068888,9.236992,+0572790,+1041903,9.236923,+1081174,+1142875,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.240084,+0747722,+1068998,9.240222,+0572671,+1041794,9.240152,+1081013,+1142868,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.243309,+0747694,+1068953,9.243451,+0572573,+1041800,9.243380,+1081143,+1142833,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.246540,+0747698,+1068851,9.246683,+0572506,+1041790,9.246608,+1080975,+1142759,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.249773,+0747789,+1069057,9.249911,+0572648,+1041726,9.249836,+1081167,+1142870,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.253001,+0747616,+1068994,9.253140,+0572762,+1041765,9.253064,+1081093,+1142778,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.256237,+0747788,+1068920,9.256370,+0572588,+1041830,9.256298,+1081040,+1142672,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.408493
9.259463,+0747636,+1068763,9.259599,+0572662,+1042005,9.259529,+1081115,+1142887,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.262692,+0747654,+1069093,9.262827,+0572405,+1041836,9.262757,+1081039,+1142839,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.265925,+0747664,+1068729,9.266112,+0572568,+1041778,9.266052,+1081193,+1142943,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.269255,+0747549,+1068893,9.269376,+0572568,+1041859,9.269317,+1081193,+1142687,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.272480,+0747666,+1068962,9.272605,+0572498,+1041821,9.272546,+1081187,+1142887,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.275705,+0747638,+1068883,9.275834,+0572666,+1041925,9.275774,+1081113,+1142856,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.278934,+0747758,+1068808,9.279065,+0572750,+1041816,9.279004,+1080937,+1142910,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.282161,+0747595,+1068790,9.282293,+0572587,+1041931,9.282232,+1081119,+1142913,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.285387,+0747663,+1068810,9.285522,+0572656,+1041698,9.285460,+1080933,+1142818,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.288620,+0747675,+1069028,9.288750,+0572757,+1041652,9.288690,+1081086,+1142685,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.291845,+0747715,+1068888,9.291981,+0572635,+1041829,9.291922,+1081050,+1142641,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.295072,+0747796,+1068827,9.295213,+0572655,+1041898,9.295151,+1081024,+1142816,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.298303,+0747729,+1068770,9.298441,+0572605,+1041723,9.298379,+1081050,+1142718,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.301528,+0747582,+1068962,9.301670,+0572525,+1041800,9.301611,+1081044,+1142932,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.441976
9.304755,+0747815,+1068894,9.304898,+0572470,+1041835,9.304839,+1081113,+1142791,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.307986,+0747768,+1068886,9.308127,+0572516,+1041831,9.308067,+1081052,+1142772,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.311219,+0747665,+1069064,9.311409,+0572589,+1041880,9.311346,+1081019,+1142882,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.314529,+0747518,+1068928,9.314650,+0572625,+1041722,9.314591,+1081063,+1142916,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.317777,+0747568,+1068861,9.317895,+0572711,+1041737,9.317835,+1081165,+1142888,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.321002,+0747622,+1069192,9.321126,+0572661,+1041789,9.321064,+1081123,+1142785,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.324229,+0747779,+1068947,9.324354,+0572650,+1041848,9.324295,+1080934,+1142963,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.327460,+0747638,+1068861,9.327584,+0572618,+1041737,9.327524,+1081264,+1142806,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.330687,+0747657,+1069045,9.330815,+0572762,+1041800,9.330755,+1081153,+1142943,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.333913,+0747810,+1068898,9.334044,+0572533,+1041859,9.333985,+1081065,+1142640,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.337144,+0747671,+1068982,9.337275,+0572658,+1041751,9.337215,+1081006,+1142777,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.340369,+0747723,+1069021,9.340505,+0572520,+1041893,9.340443,+1081040,+1142788,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.343596,+0747737,+1068923,9.343735,+0572595,+1041794,9.343671,+1081020,+1142841,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475080
9.346827,+0747823,+1069042,9.346966,+0572588,+1041897,9.346901,+1081090,+1142636,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475584
9.350056,+0747685,+1068876,9.350196,+0572751,+1041776,9.350131,+1080977,+1142723,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475584
9.353281,+0747745,+1068941,9.353427,+0572569,+1041771,9.353358,+1081074,+1142670,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.475584
9.356510,+0747723,+1068793,9.356659,+0572602,+1041829,9.356588,+1081220,+1142924,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.359743,+0747771,+1068839,9.359887,+0572604,+1041918,9.359816,+1081032,+1142913,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.363016,+0747669,+1068995,9.363140,+0572678,+1041740,9.363080,+1081098,+1142895,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.366244,+0747470,+1068872,9.366386,+0572598,+1041699,9.366327,+1081198,+1142928,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.369496,+0747545,+1068954,9.369616,+0572684,+1041744,9.369557,+1081177,+1142822,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.372727,+0747587,+1068840,9.372845,+0572648,+1041726,9.372786,+1081089,+1142715,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.375954,+0747470,+1068909,9.376079,+0572646,+1041765,9.376017,+1081339,+1142976,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.379183,+0747671,+1068765,9.379308,+0572647,+1041715,9.379245,+1081230,+1142802,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.382409,+0747729,+1068928,9.382537,+0572610,+1041732,9.382473,+1080945,+1142891,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.385636,+0747534,+1068914,9.385769,+0572644,+1041898,9.385701,+1081026,+1142846,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.388865,+0747748,+1068951,9.388997,+0572585,+1041883,9.388931,+1080950,+1142818,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.392090,+0747605,+1068895,9.392228,+0572616,+1041840,9.392161,+1081123,+1142830,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.395315,+0747725,+1068809,9.395456,+0572603,+1041861,9.395394,+1081075,+1142811,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.398546,+0747576,+1069007,9.398687,+0572504,+1041685,9.398622,+1080954,+1142869,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.401773,+0747625,+1069132,9.401915,+0572433,+1041843,9.401850,+1081141,+1142658,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.541542
9.404997,+0747474,+1068907,9.405144,+0572545,+1041708,9.405081,+1081204,+1142777,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.408233,+0747756,+1068894,9.408372,+0572739,+1041824,9.408310,+1081208,+1143028,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.411458,+0747752,+1068955,9.411600,+0572588,+1041787,9.411538,+1081166,+1142914,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.414734,+0747774,+1068939,9.414879,+0572686,+1041716,9.414815,+1081043,+1142930,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.417986,+0747618,+1068870,9.418119,+0572734,+1041749,9.418049,+1081093,+1142659,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.421214,+0747691,+1068963,9.421350,+0572560,+1041829,9.421277,+1081046,+1142890,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.424440,+0747660,+1068872,9.424578,+0572553,+1041782,9.424505,+1081062,+1142865,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.427672,+0747774,+1068933,9.427807,+0572477,+1041792,9.427733,+1081047,+1142826,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.430897,+0747574,+1068906,9.431035,+0572477,+1041907,9.430964,+1081211,+1142908,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.434124,+0747517,+1069116,9.434264,+0572583,+1041828,9.434192,+1081127,+1142753,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.437353,+0747669,+1068723,9.437492,+0572670,+1041865,9.437422,+1081045,+1142791,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.440580,+0747809,+1068876,9.440723,+0572533,+1041773,9.440650,+1081157,+1142734,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.443805,+0747793,+1068861,9.443955,+0572834,+1041893,9.443878,+1081164,+1142832,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.447038,+0747647,+1068919,9.447185,+0572558,+1041526,9.447108,+1080995,+1142962,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.450264,+0747546,+1068860,9.450416,+0572667,+1041624,9.450340,+1081102,+1142859,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.453490,+0747751,+1068909,9.453644,+0572543,+1041766,9.453571,+1081073,+1142897,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.456720,+0747622,+1068947,9.456875,+0572534,+1041831,9.456799,+1081088,+1142842,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.459947,+0747673,+1068881,9.460103,+0572481,+1041853,9.460027,+1080908,+1142575,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.463174,+0747712,+1068924,9.463332,+0572750,+1041627,9.463255,+1081188,+1142761,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.466428,+0747633,+1068841,9.466568,+0572746,+1041695,9.466503,+1080985,+1142982,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.469674,+0747519,+1069041,9.469799,+0572662,+1041722,9.469736,+1081020,+1142903,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.472900,+0747633,+1068984,9.473031,+0572545,+1041682,9.472963,+1081015,+1142976,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.476138,+0747636,+1068855,9.476268,+0572487,+1041919,9.476210,+1081113,+1142816,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.479377,+0747655,+1069011,9.479496,+0572627,+1041810,9.479438,+1081087,+1142889,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.482604,+0747739,+1068916,9.482728,+0572465,+1041698,9.482666,+1081017,+1142815,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.485831,+0747719,+1068780,9.485961,+0572708,+1041726,9.485896,+1080979,+1142787,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.489062,+0747681,+1069081,9.489191,+0572604,+1041868,9.489128,+1081047,+1143030,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.492287,+0747646,+1068890,9.492419,+0572538,+1041783,9.492358,+1081116,+1142840,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.495515,+0747578,+1068957,9.495648,+0572710,+1041901,9.495587,+1081104,+1142737,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.498745,+0747770,+1068971,9.498876,+0572557,+1041795,9.498815,+1081110,+1142761,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.501972,+0747534,+1068806,9.502107,+0572678,+1041739,9.502043,+1080951,+1142938,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.505198,+0747782,+1068911,9.505336,+0572464,+1041816,9.505271,+1081074,+1142899,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.508431,+0747588,+1069161,9.508568,+0572629,+1041723,9.508499,+1081196,+1142650,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.641812
9.511658,+0747763,+1068917,9.511798,+0572724,+1041714,9.511727,+1081210,+1142839,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.708652
9.514885,+0747545,+1068930,9.515027,+0572514,+1041792,9.514956,+1081246,+1142870,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.708652
9.518173,+0747545,+1068891,9.518328,+0572514,+1041820,9.518268,+1081246,+1142780,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.708652
9.521439,+0747581,+1068916,9.521560,+0572601,+1041628,9.521500,+1081137,+1142936,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.708652
9.524666,+0747699,+1068768,9.524789,+0572475,+1041692,9.524729,+1081286,+1142795,,,,,,,,,,,,,,,,,,,,,,,,,19:03:10.708652
