===BEGIN_METADATA===
Test Name: 2026-06-10_131735_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7900
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 001 003 005
ICB-Sensor A's Latest Calibration: 2026-06-10_120245,kA1: 351744.8279932664,dA1: 0.0047992474300278,cA1: 574.4369624970714,kA2: 347604.75378667994,dA2: 0.0452453444842415,cA2: 26.023574759543408
ICB-Sensor C's Latest Calibration: 2026-06-10_123441,kC1: 404490.3474918268,dC1: 0.0058500260575673,cC1: -424.13011759193614,kC2: 405133.76531753375,dC2: 0.0464478645606266,cC2: -666.3897116323351
ICB-Sensor E's Latest Calibration: 2026-06-10_125420,kE1: 400701.3726474917,dE1: 0.0048205226419293,cE1: 882.2936293203384,kE2: 414755.3371693164,dE2: 0.0469718114713248,cE2: 464.95427689049393
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
0.169010,+0739182,+1059800,0.169081,+0546715,+1021305,0.169356,+1088235,+1151928,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.904113
0.172237,+0739155,+1059858,0.172309,+0546817,+1021433,0.172586,+1088280,+1152157,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.904113
0.175468,+0739209,+1059619,0.175538,+0546716,+1021241,0.175814,+1088338,+1152058,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.904113
0.178695,+0739126,+1059747,0.178766,+0546920,+1021517,0.179042,+1088156,+1151941,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.904113
0.181920,+0739100,+1059699,0.181996,+0546730,+1021344,0.182270,+1088175,+1152049,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.904113
0.185150,+0739160,+1059637,0.185226,+0546738,+1021227,0.185501,+1088270,+1152236,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.904113
0.188377,+0739091,+1059739,0.188458,+0546634,+1021291,0.188729,+1088218,+1152265,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.904113
0.191609,+0739017,+1059513,0.191686,+0546752,+1021377,0.191957,+1088431,+1152106,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.194845,+0738948,+1059702,0.194915,+0546632,+1021389,0.195187,+1088294,+1152036,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.198070,+0739275,+1059679,0.198146,+0546712,+1021275,0.198416,+1088268,+1152253,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.201367,+0738979,+1059896,0.201437,+0546697,+1021367,0.201657,+1088207,+1151939,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.204606,+0739116,+1059592,0.204677,+0546675,+1021239,0.204892,+1088413,+1152104,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.207834,+0739230,+1059821,0.207905,+0546753,+1021406,0.208119,+1088071,+1152217,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.211062,+0739107,+1059747,0.211133,+0546519,+1021253,0.211347,+1088106,+1152221,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.214290,+0739085,+1059624,0.214362,+0546634,+1021296,0.214583,+1088254,+1152241,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.217517,+0739136,+1059888,0.217590,+0546783,+1021364,0.217811,+1088345,+1152249,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.220742,+0739229,+1059785,0.220820,+0546618,+1021250,0.221040,+1088267,+1152272,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.223973,+0739326,+1059717,0.224052,+0546864,+1021488,0.224270,+1088368,+1152162,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.227199,+0739421,+1059597,0.227280,+0546816,+1021211,0.227498,+1088116,+1152078,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.230424,+0738919,+1059745,0.230509,+0546646,+1021428,0.230726,+1088249,+1152183,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.233651,+0738987,+1059654,0.233741,+0546548,+1021403,0.233956,+1088283,+1152001,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.236876,+0739193,+1059782,0.236972,+0546783,+1021236,0.237185,+1088280,+1152100,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.240101,+0739135,+1059825,0.240200,+0546743,+1021399,0.240413,+1088091,+1151995,,,,,,,,,,,,,,,,,,,,,,,,,13:17:37.939321
0.243331,+0739297,+1059713,0.243431,+0546680,+1021237,0.243641,+1088138,+1152187,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.246556,+0739295,+1059619,0.246659,+0546677,+1021217,0.246870,+1088169,+1152057,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.249783,+0738970,+1059744,0.249890,+0546648,+1021122,0.250100,+1088223,+1151920,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.253083,+0739066,+1059759,0.253181,+0546658,+1021296,0.253346,+1088275,+1152039,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.256355,+0739039,+1059607,0.256417,+0546716,+1021428,0.256576,+1088185,+1152155,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.259622,+0739036,+1059682,0.259683,+0546785,+1021271,0.259803,+1088175,+1152174,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.262853,+0739282,+1059741,0.262915,+0546716,+1021552,0.263031,+1088198,+1152250,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.266084,+0738956,+1059672,0.266146,+0546678,+1021402,0.266259,+1088114,+1152143,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.269310,+0739162,+1059673,0.269377,+0546726,+1021285,0.269487,+1088315,+1152106,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.272537,+0739139,+1059671,0.272609,+0546746,+1021386,0.272719,+1088289,+1152105,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.275766,+0739102,+1059597,0.275838,+0546808,+1021239,0.275948,+1088250,+1152152,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.278993,+0739147,+1059678,0.279068,+0546750,+1021193,0.279178,+1088234,+1152337,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.282220,+0739105,+1059792,0.282297,+0546772,+1021335,0.282406,+1088136,+1152130,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.285449,+0739070,+1059663,0.285525,+0546609,+1021154,0.285634,+1088116,+1152108,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.288676,+0738915,+1059703,0.288754,+0546758,+1021318,0.288862,+1088286,+1152076,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.291901,+0739069,+1059736,0.291983,+0546731,+1021391,0.292093,+1088214,+1151961,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.295131,+0739135,+1059811,0.295211,+0546730,+1021308,0.295321,+1088186,+1152123,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.298358,+0739107,+1059657,0.298439,+0546784,+1021187,0.298549,+1088233,+1152101,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.003680
0.301586,+0738996,+1059735,0.301671,+0546802,+1021283,0.301780,+1088460,+1152217,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.304817,+0739193,+1059544,0.304906,+0546832,+1021276,0.305010,+1088096,+1152126,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.308074,+0738969,+1059549,0.308136,+0546808,+1021277,0.308240,+1088170,+1152233,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.311313,+0739000,+1059670,0.311447,+0546602,+1021358,0.311508,+1088190,+1152182,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.314635,+0739199,+1059538,0.314696,+0546764,+1021227,0.314756,+1088295,+1152177,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.317860,+0739065,+1059634,0.317926,+0546741,+1021279,0.317984,+1088181,+1152303,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.321088,+0739095,+1059606,0.321157,+0546674,+1021336,0.321216,+1088200,+1152161,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.324325,+0739064,+1059683,0.324389,+0546697,+1021227,0.324447,+1088357,+1152162,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.327552,+0739014,+1059590,0.327622,+0546723,+1021038,0.327682,+1088225,+1152086,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.330779,+0739014,+1059767,0.330852,+0546637,+1021382,0.330912,+1088173,+1152201,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.334008,+0739219,+1059767,0.334084,+0546733,+1021242,0.334143,+1088304,+1152265,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.337238,+0739145,+1059590,0.337313,+0546697,+1021251,0.337371,+1088121,+1152165,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.340464,+0739219,+1059680,0.340542,+0546686,+1021325,0.340600,+1088191,+1152068,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.343708,+0739116,+1059668,0.343770,+0546785,+1021302,0.343829,+1088273,+1152120,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.346935,+0739077,+1059656,0.347001,+0546867,+1021188,0.347061,+1088512,+1152289,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.350162,+0739081,+1059719,0.350231,+0546786,+1021221,0.350291,+1088230,+1152332,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.353393,+0738954,+1059754,0.353460,+0546884,+1021280,0.353518,+1088210,+1152067,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.070509
0.356619,+0739127,+1059626,0.356689,+0546726,+1021308,0.356749,+1088246,+1152208,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.359848,+0739141,+1059566,0.359934,+0546906,+1021480,0.359993,+1088269,+1152315,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.363164,+0739143,+1059680,0.363265,+0546725,+1021282,0.363323,+1088113,+1152235,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.366431,+0739185,+1059648,0.366493,+0546798,+1021375,0.366555,+1088200,+1152237,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.369657,+0739170,+1059694,0.369724,+0546649,+1021352,0.369783,+1088324,+1152289,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.372888,+0739036,+1059718,0.372954,+0546691,+1021161,0.373013,+1088275,+1152212,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.376117,+0739047,+1059846,0.376183,+0546744,+1021367,0.376242,+1088316,+1152039,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.379342,+0739198,+1059630,0.379412,+0546715,+1021281,0.379472,+1088092,+1152174,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.382567,+0739087,+1059504,0.382644,+0546773,+1021356,0.382704,+1088106,+1152260,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.385794,+0738940,+1059750,0.385873,+0546843,+1021435,0.385933,+1088243,+1152085,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.389020,+0739047,+1059832,0.389103,+0546842,+1021180,0.389161,+1088288,+1152103,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.392245,+0739169,+1059688,0.392334,+0546646,+1021241,0.392392,+1088296,+1152043,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.395476,+0739081,+1059687,0.395562,+0546720,+1021420,0.395622,+1088141,+1152100,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.398701,+0739024,+1059568,0.398793,+0546731,+1021409,0.398851,+1088337,+1152151,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.401929,+0738993,+1059932,0.402021,+0546741,+1021338,0.402084,+1088160,+1152227,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.405158,+0739244,+1059913,0.405250,+0546663,+1021299,0.405314,+1088335,+1152123,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.408385,+0739192,+1059692,0.408478,+0546686,+1021210,0.408542,+1088491,+1151937,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.411614,+0739156,+1059769,0.411709,+0546781,+1021290,0.411774,+1088166,+1152162,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.414873,+0739188,+1059693,0.414937,+0546664,+1021291,0.415005,+1088336,+1152242,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.418104,+0739138,+1059604,0.418166,+0546771,+1021338,0.418233,+1088029,+1152262,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.421341,+0738955,+1059769,0.421415,+0546637,+1021307,0.421473,+1088284,+1152213,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.424584,+0739110,+1059706,0.424643,+0546833,+1021240,0.424705,+1088165,+1152087,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.427810,+0739076,+1059738,0.427873,+0546776,+1021366,0.427934,+1088160,+1152084,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.431036,+0739158,+1059797,0.431103,+0546702,+1021095,0.431162,+1088193,+1152141,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.434268,+0739061,+1059536,0.434332,+0546677,+1021530,0.434394,+1088169,+1152160,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.437493,+0739086,+1059663,0.437563,+0546833,+1021354,0.437623,+1088266,+1152185,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.440722,+0739061,+1059729,0.440791,+0546670,+1021239,0.440851,+1088185,+1152117,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.443952,+0739196,+1059645,0.444022,+0546701,+1021288,0.444083,+1087998,+1151986,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.447179,+0739138,+1059659,0.447251,+0546887,+1021232,0.447311,+1088371,+1152286,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.450404,+0739042,+1059630,0.450483,+0546865,+1021202,0.450542,+1088089,+1152257,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.453633,+0739207,+1059554,0.453714,+0546767,+1021425,0.453774,+1088200,+1152051,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.456860,+0739042,+1059655,0.456944,+0546525,+1021227,0.457002,+1088155,+1152014,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.460086,+0739138,+1059690,0.460172,+0546744,+1021247,0.460231,+1088325,+1152121,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.170828
0.463319,+0739062,+1059743,0.463401,+0546710,+1021124,0.463459,+1088240,+1152016,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.466546,+0739256,+1059809,0.466630,+0546869,+1021315,0.466689,+1088260,+1152170,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.469771,+0739245,+1059848,0.469858,+0546511,+1021334,0.469916,+1088143,+1152192,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.473035,+0739270,+1059830,0.473230,+0546751,+1021274,0.473167,+1088219,+1152064,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.476361,+0738943,+1059576,0.476480,+0546715,+1021156,0.476421,+1088151,+1152137,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.479588,+0739169,+1059596,0.479711,+0546848,+1021379,0.479648,+1088278,+1152272,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.482817,+0739316,+1059866,0.482939,+0546862,+1021463,0.482881,+1088213,+1152230,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.486051,+0739152,+1059783,0.486171,+0546676,+1021252,0.486111,+1088333,+1152038,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.489279,+0739155,+1059535,0.489400,+0546811,+1021301,0.489340,+1088257,+1152188,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.492506,+0739103,+1059620,0.492630,+0546776,+1021307,0.492570,+1088229,+1152021,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.495741,+0739000,+1059866,0.495860,+0546861,+1021332,0.495801,+1088384,+1152212,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.498967,+0739252,+1059664,0.499092,+0546853,+1021237,0.499032,+1088379,+1152114,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
0.502192,+0739170,+1059740,0.502323,+0546844,+1021266,0.502263,+1088414,+1152145,,,,,,,,,,,,,,,,,,,,,,,,,13:17:38.270394
