===BEGIN_METADATA===
Test Name: 2026-06-10_115136_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7850
Note: new DAQ PCB
Test Type: Calibration
Loads (N): 5 35 60,Positions (mm): 60 75 95
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 1,Sensor Label(s): A,Sensor SNs: 001
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
41.478101,-878,-821,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.481334,-875,-663,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.484561,-702,-806,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.487812,-902,-795,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.491037,-835,-754,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.494264,-1057,-806,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.497497,-856,-590,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.500725,-871,-742,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.503952,-1021,-853,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.507189,-762,-742,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.510414,-922,-598,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.513641,-866,-820,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.516874,-905,-798,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.520099,-841,-717,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.523325,-875,-665,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.52656,-791,-883,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.529787,-781,-765,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.533014,-860,-892,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.536247,-848,-646,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.539475,-920,-680,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.542702,-871,-837,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.545931,-851,-763,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.549164,-835,-618,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.552389,-992,-835,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.555616,-1022,-774,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.558847,-1123,-775,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.562073,-906,-949,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.5653,-972,-669,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.568535,-846,-598,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.571762,-783,-793,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.574987,-902,-907,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.578221,-997,-624,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.581447,-882,-844,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.584676,-912,-523,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.58791,-885,-738,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.591135,-663,-878,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.594363,-955,-738,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.597595,-736,-926,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.600821,-890,-574,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.604048,-815,-612,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.607279,-790,-873,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.610508,-811,-743,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.613735,-873,-723,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.616966,-737,-676,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.620196,-747,-769,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.623423,-824,-1026,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.62666,-946,-741,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.629889,-798,-880,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.633116,-854,-782,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.636355,-856,-729,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.639582,-968,-713,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.642807,-862,-646,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.646033,-926,-749,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.649266,-942,-776,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.652491,-830,-749,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.655716,-893,-824,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.344909
41.658949,-753,-647,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.662175,-911,-624,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.665405,-931,-930,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.6687,-931,-798,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.671928,-1030,-712,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.675246,-942,-791,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.678485,-902,-730,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.681711,-830,-766,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.684939,-822,-810,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.688173,-773,-697,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.6914,-877,-640,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.694628,-754,-679,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.697865,-891,-580,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.701096,-997,-579,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.704321,-966,-768,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.707556,-971,-601,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.710783,-989,-843,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.714011,-852,-607,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.717246,-953,-604,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.720475,-954,-680,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.723706,-813,-780,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.726971,-994,-686,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.73021,-926,-575,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.733448,-916,-574,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.736693,-752,-759,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.73992,-798,-749,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.743147,-1076,-788,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.74638,-858,-692,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.749607,-845,-733,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.752834,-878,-929,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.756062,-864,-792,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.759295,-974,-773,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.762522,-905,-774,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.765747,-842,-671,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.76898,-849,-720,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.772208,-858,-721,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.775435,-927,-641,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.778668,-1011,-677,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.781893,-1044,-768,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.785122,-823,-692,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.788359,-974,-764,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.791585,-761,-613,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.794812,-966,-795,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.798047,-866,-903,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.801272,-960,-735,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.804497,-913,-754,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.807734,-799,-626,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.810962,-795,-596,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.81419,-1011,-742,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.817424,-982,-944,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.820649,-1058,-737,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.823874,-852,-763,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.827108,-876,-705,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.830337,-950,-753,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.833562,-925,-681,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.836797,-715,-574,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.840024,-704,-664,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.843249,-836,-864,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.846492,-986,-893,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.849722,-786,-785,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.852949,-745,-853,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.856182,-920,-869,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.859411,-849,-642,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.862636,-796,-635,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.865861,-963,-656,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.869095,-871,-802,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.872322,-843,-658,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.875547,-998,-604,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.878782,-699,-716,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.882007,-808,-804,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.885234,-875,-754,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.888468,-849,-741,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.891695,-948,-701,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.894922,-951,-850,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.898157,-900,-754,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.901383,-1108,-762,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.613572
41.904611,-922,-733,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.907847,-843,-792,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.911074,-795,-920,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.927256,-949,-948,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.930552,-806,-735,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.933787,-946,-735,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.937041,-789,-742,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.9403,-878,-725,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.943533,-744,-806,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.946758,-792,-866,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.949985,-874,-714,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.953222,-688,-744,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.95645,-1020,-849,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.959677,-767,-805,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.96291,-935,-772,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.966135,-1009,-863,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.969362,-926,-763,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.972596,-935,-780,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.975823,-820,-793,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.644898
41.979049,-984,-700,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
41.982383,-794,-724,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
41.985626,-803,-707,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
41.988861,-818,-793,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
41.992118,-854,-785,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
41.995343,-922,-728,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
41.99857,-959,-625,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.001805,-804,-618,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.005031,-879,-792,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.008259,-1036,-838,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.011493,-880,-922,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.014724,-814,-615,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.01795,-928,-797,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.021181,-999,-754,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.02441,-753,-720,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.027637,-983,-603,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.030878,-700,-757,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.034103,-921,-779,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.037348,-896,-865,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.040618,-993,-629,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.043847,-871,-622,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.047074,-818,-722,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.050309,-866,-643,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.053538,-829,-751,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.056763,-911,-710,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.059991,-771,-759,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.063228,-678,-736,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.066455,-862,-849,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.06968,-898,-620,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.072913,-955,-836,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.07614,-1003,-632,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.079367,-881,-695,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.082603,-1123,-792,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.085828,-916,-738,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.089057,-932,-783,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.092292,-786,-705,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.095519,-959,-631,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.098746,-889,-883,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.101982,-881,-713,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.105209,-932,-856,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.108436,-891,-797,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.111669,-1070,-799,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.114896,-908,-832,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.118122,-888,-694,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.121355,-869,-780,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.12458,-882,-676,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.127805,-725,-867,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.131036,-1072,-885,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.134266,-779,-545,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.137493,-704,-751,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.140726,-910,-744,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.143953,-801,-756,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.147178,-953,-656,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.150411,-997,-807,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.153639,-780,-584,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.156866,-779,-645,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.160103,-795,-683,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.16333,-834,-679,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.166555,-999,-719,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.16978,-760,-612,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.173018,-824,-690,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.176245,-818,-672,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.179472,-929,-637,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.182705,-820,-604,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.185932,-826,-656,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.189158,-650,-553,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.192393,-914,-715,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.195618,-900,-650,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.198844,-977,-626,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.202084,-937,-668,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.20531,-913,-806,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.208537,-1131,-810,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.21178,-1056,-904,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.215007,-892,-829,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.218233,-959,-809,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.911947
42.221465,-995,-841,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.224693,-995,-691,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.22792,-966,-649,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.231205,-852,-814,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.23447,-968,-700,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.237748,-897,-737,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.241059,-1012,-611,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.244291,-1058,-863,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.247518,-814,-745,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.250751,-839,-875,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.253982,-854,-807,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.257207,-865,-742,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.260438,-817,-833,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.26367,-830,-733,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.266897,-942,-594,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.270132,-927,-681,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.273359,-923,-808,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.276586,-908,-798,,,,,,,,,,,,,,,,,,,,,,,,,11:52:23.978291
42.279811,-815,-824,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.283047,-846,-813,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.286275,-796,-804,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.289614,-1001,-749,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.292858,-869,-681,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.296087,-805,-728,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.299312,-812,-732,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.302543,-885,-719,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.30577,-925,-902,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.308996,-1019,-861,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.312231,-778,-497,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.315458,-962,-800,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.318683,-965,-787,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.321916,-924,-639,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.325141,-918,-639,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.011682
42.328368,-1067,-798,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.3316,-965,-888,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.334825,-864,-754,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.338061,-966,-808,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.341387,-1089,-772,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.344632,-751,-1014,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.347857,-913,-839,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.35109,-929,-760,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.354318,-919,-609,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.357545,-1058,-750,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.360776,-732,-669,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.364005,-931,-705,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.36723,-918,-626,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.370464,-1034,-711,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.373695,-938,-838,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.376922,-813,-718,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.380153,-851,-689,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.383382,-903,-705,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.38661,-952,-809,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.389839,-869,-801,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.39309,-883,-692,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.396325,-774,-764,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.399558,-953,-887,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.402797,-777,-650,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.406023,-958,-761,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.40925,-994,-705,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.412491,-893,-631,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.415718,-766,-900,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.418944,-887,-814,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.42218,-856,-927,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.425405,-777,-676,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.428634,-967,-871,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.431868,-903,-682,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.435095,-1008,-645,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.438321,-943,-832,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.441555,-1041,-723,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.44478,-885,-916,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.448006,-879,-966,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.45124,-1069,-810,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.454468,-941,-818,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
42.457695,-1086,-628,,,,,,,,,,,,,,,,,,,,,,,,,11:52:24.278540
