===BEGIN_METADATA===
Test Name: 2026-06-10_190041_02,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_02,Probe Height (m): 0.7900
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 002 004 011
ICB-Sensor A's Latest Calibration: 2026-02-28_191825,kA1: 285806.85492483515,dA1: 0.0038186954053924,cA1: 1779.0295562932731,kA2: 278780.10405734595,dA2: 0.0456960408628126,cA2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-26_195246,kC1: 327901.7793019196,dC1: 0.0055431319529345,cC1: 1092.3920580442064,kC2: 331651.3310431668,dC2: 0.0445085069339955,cC2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2027-02-28_181436,kE1: 349273.60227475094,dE1: 0.0045245532907721,cE1: 1102.3374494942836,kE2: 346675.0994387471,dE2: 0.0451524381538289,cE2: 681.8182371353614
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
5.583715,+1473234,+0831048,5.585218,+0813633,+0542795,5.585301,+0691467,+0590000,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.586979,+1473142,+0831219,5.588481,+0813587,+0542925,5.588541,+0691430,+0589928,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.590222,+1473295,+0831113,5.591732,+0813438,+0542963,5.591811,+0691357,+0589792,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.593491,+1473199,+0831216,5.594993,+0813501,+0542959,5.595053,+0691455,+0590221,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.596732,+1473337,+0831144,5.598235,+0813504,+0543062,5.598293,+0691457,+0589941,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.599970,+1473225,+0831074,5.601473,+0813717,+0542930,5.601537,+0691413,+0590041,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.603213,+1472779,+0831196,5.604716,+0813560,+0542958,5.604774,+0691277,+0589919,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.606455,+1473151,+0831020,5.607957,+0813478,+0543042,5.608015,+0691606,+0589889,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.609694,+1473172,+0831017,5.611196,+0813578,+0543305,5.611262,+0691348,+0589842,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.612940,+1473485,+0831034,5.614442,+0813591,+0543054,5.614505,+0691463,+0589967,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.616181,+1473227,+0831106,5.617681,+0813711,+0542831,5.617741,+0691619,+0589926,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.619420,+1473396,+0831062,5.620922,+0813333,+0543012,5.620985,+0691635,+0589875,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.622662,+1473005,+0831288,5.624165,+0813443,+0542774,5.624224,+0691472,+0589831,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.625902,+1473157,+0830944,5.627405,+0813470,+0542953,5.627465,+0691667,+0589927,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.629143,+1473146,+0830920,5.630646,+0813527,+0542933,5.630705,+0691438,+0589783,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.632387,+1473146,+0831135,5.633889,+0813664,+0543044,5.633947,+0691629,+0590045,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.172903
5.635625,+1473023,+0831162,5.637127,+0813502,+0542955,5.637187,+0691498,+0589977,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.638863,+1472906,+0831052,5.640366,+0813479,+0542915,5.640425,+0691567,+0589838,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.671341,+1473074,+0831228,5.672841,+0813385,+0542897,5.672922,+0691522,+0590158,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.674645,+1473302,+0831161,5.676146,+0813509,+0543030,5.676205,+0691486,+0590032,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.677889,+1473382,+0831001,5.679390,+0813366,+0542923,5.679452,+0691362,+0589799,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.681139,+1473285,+0831207,5.682641,+0813701,+0543017,5.682699,+0691492,+0589954,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.684399,+1473153,+0831111,5.685902,+0813460,+0542862,5.685960,+0691512,+0589953,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.687639,+1473100,+0831188,5.689140,+0813452,+0542923,5.689200,+0691241,+0590089,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.690876,+1473125,+0831222,5.692379,+0813457,+0542893,5.692437,+0691603,+0589978,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.694125,+1473347,+0831157,5.695628,+0813644,+0543033,5.695686,+0691518,+0590046,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.697364,+1473256,+0831170,5.698867,+0813706,+0543092,5.698926,+0691396,+0589999,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.700605,+1473286,+0831204,5.702107,+0813589,+0542910,5.702166,+0691431,+0590109,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.703844,+1473118,+0830998,5.705346,+0813628,+0542984,5.705410,+0691352,+0590023,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.707088,+1473230,+0831134,5.708591,+0813738,+0542962,5.708651,+0691600,+0590009,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.710328,+1473248,+0831030,5.711831,+0813569,+0542981,5.711890,+0691458,+0590052,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.713567,+1473299,+0830972,5.715070,+0813613,+0542970,5.715132,+0691416,+0589889,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.716811,+1473310,+0831221,5.718313,+0813614,+0542937,5.718371,+0691596,+0589996,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.720048,+1473301,+0830996,5.721552,+0813346,+0542895,5.721612,+0691379,+0590054,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.239370
5.723289,+1473018,+0831208,5.724792,+0813369,+0542977,5.724855,+0691463,+0589811,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.726535,+1473274,+0830976,5.728038,+0813572,+0543156,5.728166,+0691421,+0589818,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.729851,+1473308,+0831034,5.731353,+0813546,+0542975,5.731413,+0691499,+0589816,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.733089,+1473036,+0831095,5.734594,+0813539,+0542842,5.734666,+0691533,+0589971,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.736345,+1473109,+0830986,5.737849,+0813530,+0542978,5.737907,+0691604,+0589819,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.739587,+1473202,+0831076,5.741090,+0813525,+0542933,5.741150,+0691445,+0590004,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.742827,+1473329,+0831139,5.744331,+0813580,+0543114,5.744394,+0691606,+0589951,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.746072,+1473292,+0831156,5.747575,+0813624,+0543023,5.747633,+0691547,+0590052,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.749312,+1473092,+0831253,5.750813,+0813569,+0543202,5.750873,+0691634,+0590092,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.752550,+1473356,+0831115,5.754052,+0813607,+0542775,5.754115,+0691414,+0590087,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.755792,+1473261,+0831158,5.757295,+0813520,+0543082,5.757353,+0691466,+0590028,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.759032,+1473257,+0831135,5.760534,+0813719,+0542722,5.760592,+0691427,+0589962,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.762269,+1473520,+0831088,5.763772,+0813574,+0543113,5.763841,+0691437,+0590037,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.275055
5.765518,+1473228,+0831150,5.767021,+0813632,+0543005,5.767079,+0691595,+0589968,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.768760,+1473095,+0831127,5.770262,+0813655,+0542948,5.770320,+0691464,+0589752,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.775319,+1473451,+0831205,5.773503,+0813513,+0543154,5.773563,+0691485,+0589919,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.778585,+1473024,+0831060,5.776819,+0813703,+0542830,5.776898,+0691433,+0590045,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.781820,+1473418,+0831140,5.780084,+0813743,+0542863,5.780143,+0691484,+0590138,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.785067,+1473222,+0831082,5.783323,+0813391,+0542931,5.783382,+0691338,+0589842,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.788308,+1473154,+0831103,5.786569,+0813444,+0542851,5.786628,+0691665,+0589928,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.791545,+1473233,+0831084,5.789808,+0813373,+0542988,5.789866,+0691440,+0589907,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.794786,+1473139,+0831107,5.793047,+0813759,+0543098,5.793106,+0691420,+0589877,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.798025,+1473337,+0831169,5.796289,+0813734,+0543055,5.796348,+0691463,+0589788,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.801265,+1473283,+0831032,5.799528,+0813632,+0542805,5.799586,+0691537,+0589882,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.804507,+1473362,+0830995,5.802767,+0813591,+0543007,5.802826,+0691472,+0589927,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.807747,+1473204,+0831190,5.806010,+0813700,+0542921,5.806070,+0691382,+0589836,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.810987,+1473310,+0830911,5.809250,+0813659,+0542853,5.809308,+0691554,+0589947,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.814227,+1473185,+0830974,5.812489,+0813579,+0543035,5.812547,+0691480,+0590031,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.817469,+1473265,+0831159,5.815729,+0813757,+0543006,5.815793,+0691418,+0589993,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.820709,+1473109,+0831079,5.818972,+0813445,+0542829,5.819031,+0691453,+0589957,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.339413
5.823950,+1473267,+0831167,5.822211,+0813720,+0542981,5.822269,+0691425,+0589860,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.827234,+1473370,+0831189,5.825452,+0813601,+0543035,5.825514,+0691411,+0589905,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.830475,+1473363,+0831214,5.828736,+0813700,+0542995,5.828795,+0691491,+0590062,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.833715,+1473259,+0831080,5.831977,+0813625,+0542989,5.832035,+0691520,+0589996,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.836962,+1473155,+0831343,5.835219,+0813654,+0542885,5.835283,+0691570,+0589967,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.840207,+1473163,+0830983,5.838464,+0813643,+0543073,5.838527,+0691536,+0589841,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.843447,+1473209,+0831300,5.841709,+0813571,+0543201,5.841767,+0691625,+0589920,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.846687,+1473396,+0831194,5.844948,+0813741,+0543047,5.845010,+0691409,+0589881,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.849926,+1473371,+0831062,5.848190,+0813613,+0542937,5.848250,+0691499,+0590010,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.853168,+1473256,+0831164,5.851429,+0813607,+0542980,5.851487,+0691585,+0590039,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.856410,+1473251,+0831155,5.854669,+0813498,+0542806,5.854732,+0691559,+0589956,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.859648,+1473311,+0831186,5.857913,+0813511,+0542989,5.857971,+0691316,+0590029,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.862887,+1473249,+0831088,5.861151,+0813744,+0542967,5.861211,+0691525,+0589985,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.866132,+1473233,+0831241,5.864390,+0813451,+0542956,5.864453,+0691410,+0589998,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.869370,+1473179,+0831245,5.867635,+0813620,+0542989,5.867694,+0691440,+0589817,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.872613,+1473234,+0830995,5.870874,+0813583,+0542928,5.870933,+0691291,+0589941,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.372938
5.875858,+1473242,+0830851,5.874117,+0813707,+0542955,5.874180,+0691584,+0590046,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.879191,+1473223,+0831217,5.877367,+0813741,+0543036,5.877498,+0691381,+0589891,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.882476,+1473552,+0831129,5.880693,+0813692,+0542885,5.880755,+0691533,+0589931,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.885723,+1473414,+0830996,5.883976,+0813526,+0542961,5.884041,+0691315,+0589909,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.888958,+1473350,+0831125,5.887221,+0813577,+0543008,5.887282,+0691353,+0589885,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.892201,+1473314,+0831048,5.890462,+0813645,+0543228,5.890524,+0691509,+0589974,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.895450,+1473289,+0831161,5.893706,+0813663,+0542942,5.893766,+0691319,+0590160,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.898687,+1473273,+0831033,5.896951,+0813786,+0543009,5.897009,+0691321,+0589814,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.901925,+1473289,+0831064,5.900189,+0813748,+0542887,5.900248,+0691525,+0589926,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.905169,+1473202,+0831037,5.903428,+0813692,+0542947,5.903487,+0691465,+0589894,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.908405,+1473313,+0831145,5.906669,+0813507,+0542986,5.906729,+0691440,+0589838,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.911643,+1473262,+0831066,5.909908,+0813723,+0543132,5.909966,+0691411,+0590043,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.914888,+1473383,+0831238,5.913146,+0813539,+0542961,5.913205,+0691646,+0589897,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.918125,+1473275,+0831108,5.916389,+0813454,+0543140,5.916447,+0691421,+0590333,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.921364,+1473222,+0831217,5.919628,+0813489,+0542929,5.919686,+0691411,+0590110,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.439592
5.924608,+1473428,+0831189,5.922867,+0813523,+0542874,5.922926,+0691559,+0590076,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.927849,+1473477,+0831120,5.926111,+0813596,+0542899,5.926169,+0691648,+0590168,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.931168,+1473176,+0831148,5.929352,+0813740,+0543044,5.929410,+0691394,+0589709,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.934445,+1473406,+0831111,5.932666,+0813625,+0542941,5.932743,+0691491,+0589966,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.937683,+1473030,+0831133,5.935947,+0813491,+0543067,5.936005,+0691572,+0589917,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.940922,+1473321,+0831217,5.939186,+0813605,+0542878,5.939244,+0691328,+0589896,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.944164,+1473271,+0831201,5.942425,+0813551,+0543057,5.942484,+0691332,+0589883,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.947405,+1473373,+0831153,5.945667,+0813627,+0543154,5.945726,+0691537,+0590127,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.950644,+1473396,+0831195,5.948908,+0813521,+0543165,5.948966,+0691395,+0589681,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.953894,+1473422,+0831051,5.952147,+0813486,+0543020,5.952207,+0691438,+0589887,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.957135,+1473221,+0831247,5.955397,+0813583,+0543064,5.955455,+0691233,+0590053,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.960375,+1473360,+0830907,5.958638,+0813494,+0542954,5.958696,+0691519,+0589917,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.963616,+1473253,+0831265,5.961877,+0813637,+0542987,5.961937,+0691554,+0589919,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.966862,+1473329,+0831032,5.965119,+0813726,+0543084,5.965182,+0691562,+0589972,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.970102,+1473254,+0831123,5.968364,+0813402,+0543049,5.968424,+0691366,+0589995,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.973342,+1473237,+0831156,5.971605,+0813363,+0543141,5.971664,+0691502,+0589992,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.472596
5.976589,+1473375,+0831257,5.974846,+0813536,+0542815,5.974905,+0691359,+0589820,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
5.979877,+1473206,+0831074,5.978091,+0813670,+0543018,5.978153,+0691528,+0589981,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
5.983117,+1473232,+0831049,5.981377,+0813638,+0542953,5.981438,+0691440,+0590058,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
5.986381,+1473265,+0831162,5.984626,+0813455,+0542987,5.984701,+0691364,+0589832,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
5.989625,+1473213,+0831080,5.987884,+0813588,+0542946,5.987945,+0691354,+0590040,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
5.992862,+1473354,+0831180,5.991127,+0813441,+0543085,5.991185,+0691327,+0590025,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
5.996108,+1473221,+0830937,5.994365,+0813584,+0542913,5.994428,+0691475,+0589867,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
5.999347,+1473216,+0831054,5.997610,+0813883,+0542998,5.997668,+0691600,+0589756,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
6.002587,+1473219,+0831075,6.000849,+0813400,+0543000,6.000907,+0691498,+0589981,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
6.005832,+1473114,+0831158,6.004090,+0813548,+0542953,6.004152,+0691377,+0589939,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
6.009071,+1473288,+0831026,6.007334,+0813660,+0542987,6.007392,+0691374,+0589953,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
6.012311,+1473315,+0831062,6.010573,+0813591,+0543169,6.010633,+0691507,+0589895,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
6.015557,+1473399,+0831018,6.013814,+0813658,+0543085,6.013877,+0691398,+0589954,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
6.018806,+1473259,+0831135,6.017056,+0813502,+0543013,6.017117,+0691370,+0589912,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
6.022047,+1473178,+0830928,6.020309,+0813488,+0542958,6.020369,+0691526,+0589811,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.539194
6.025295,+1473309,+0831129,6.023551,+0813428,+0543153,6.023611,+0691499,+0589869,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.028537,+1473244,+0831047,6.026798,+0813614,+0542968,6.026858,+0691412,+0589900,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.031858,+1473276,+0831133,6.030039,+0813392,+0543080,6.030105,+0691436,+0589688,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.035132,+1473047,+0831091,6.033360,+0813606,+0542847,6.033424,+0691195,+0589893,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.038376,+1473168,+0830853,6.036634,+0813542,+0543010,6.036697,+0691493,+0590023,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.041617,+1473391,+0831060,6.039877,+0813660,+0542958,6.039935,+0691532,+0590020,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.044863,+1473362,+0831290,6.043120,+0813529,+0543082,6.043180,+0691427,+0589823,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.048104,+1473162,+0831079,6.046366,+0813664,+0542933,6.046425,+0691573,+0590013,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.051342,+1473261,+0831039,6.049607,+0813486,+0542924,6.049665,+0691257,+0589979,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.054590,+1473095,+0831116,6.052845,+0813700,+0543021,6.052905,+0691524,+0589912,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.057830,+1473323,+0831069,6.056092,+0813775,+0542962,6.056152,+0691325,+0589923,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.061067,+1473372,+0831126,6.059331,+0813617,+0543080,6.059389,+0691582,+0590020,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.064311,+1473266,+0831181,6.062570,+0813704,+0543160,6.062629,+0691376,+0590024,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.067556,+1473458,+0831168,6.065814,+0813674,+0542866,6.065874,+0691336,+0590038,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.070793,+1473178,+0830922,6.069055,+0813507,+0543045,6.069115,+0691414,+0589961,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.074036,+1473166,+0831220,6.072294,+0813673,+0542909,6.072352,+0691506,+0589798,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.077276,+1473139,+0830971,6.075539,+0813482,+0543055,6.075599,+0691553,+0590088,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.080518,+1473465,+0831033,6.078779,+0813493,+0542886,6.078837,+0691540,+0590008,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.083778,+1473273,+0831119,6.082020,+0813618,+0543042,6.082078,+0691526,+0589802,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.087039,+1473041,+0831095,6.085281,+0813580,+0542902,6.085346,+0691497,+0589936,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.090277,+1473142,+0830973,6.088539,+0813545,+0542942,6.088598,+0691357,+0589964,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.093526,+1473259,+0830965,6.091780,+0813625,+0543057,6.091845,+0691439,+0589804,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.096788,+1473173,+0831069,6.095027,+0813684,+0542978,6.095108,+0691539,+0589867,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.100027,+1473471,+0831308,6.098289,+0813526,+0542770,6.098348,+0691318,+0589780,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.103267,+1473220,+0830984,6.101530,+0813658,+0543136,6.101588,+0691531,+0589902,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.106509,+1473307,+0830864,6.104769,+0813669,+0542995,6.104831,+0691318,+0589873,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.109747,+1473135,+0831149,6.108011,+0813655,+0543023,6.108071,+0691626,+0590092,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.112986,+1473007,+0831086,6.111250,+0813593,+0542846,6.111308,+0691487,+0590000,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.116231,+1473260,+0831074,6.114489,+0813256,+0542942,6.114553,+0691421,+0589991,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.119471,+1473183,+0831088,6.117733,+0813610,+0542903,6.117793,+0691328,+0589690,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.122713,+1473270,+0831115,6.120974,+0813344,+0542876,6.121033,+0691441,+0590198,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.125958,+1473231,+0831101,6.124215,+0813557,+0542923,6.124279,+0691594,+0590185,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.129200,+1473307,+0831090,6.127460,+0813601,+0542883,6.127520,+0691366,+0589909,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.640306
6.132438,+1473270,+0831012,6.130702,+0813618,+0542959,6.130761,+0691466,+0589931,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.705871
6.135753,+1473325,+0830926,6.133941,+0813480,+0542941,6.134003,+0691329,+0590089,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.705871
6.139020,+1473109,+0831149,6.137251,+0813470,+0543005,6.137341,+0691415,+0589854,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.705871
6.142264,+1473303,+0830918,6.140522,+0813660,+0542924,6.140585,+0691405,+0589948,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.705871
6.145529,+1473160,+0831019,6.143767,+0813570,+0543048,6.143832,+0691310,+0589880,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.705871
6.148763,+1473307,+0831041,6.147026,+0813517,+0542793,6.147088,+0691397,+0589980,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.705871
6.152005,+1473438,+0831024,6.150266,+0813321,+0543125,6.150325,+0691341,+0589934,,,,,,,,,,,,,,,,,,,,,,,,,19:00:49.705871
