===BEGIN_METADATA===
Test Name: 2026-02-27_103014_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: [60 75 100 115]mm,[10 35 70]N,DAQ: D,SN: 004
Test Type: Demo
Number of ICB-Sensors: 5,"Sensor Label(s): A,B,C,D,E"
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-23T16:59:05.038064,kA1: 365360.95078391687,dA1: 0.0128828073827476,cA1: -1090307.8216757427,kA2: 358441.4333257384,dA2: 0.0531505602691383,cA2: -373949.500513379
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 1.0,kB2: 1.0,dB2: 1.0,cB2: 1.0
ICB-Sensor C's Latest Calibration: N/A,kC1: 1.0,dC1: 1.0,cC1: 1.0,kC2: 1.0,dC2: 1.0,cC2: 1.0
ICB-Sensor D's Latest Calibration: 2026-02-26T19:52:46.820957,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-02-25T11:40:41.082814,kE1: 397740.6539569001,dE1: 0.0046169981576173,cE1: 2191.9408407040173,kE2: 411006.8683390209,dE2: 0.0470975004988669,cE2: 1155.1361645444997
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010945,-8388608,-8388608,0.011159,-8388608,-8388608,0.008351,-8388608,-8388608,0.008988,-0389120,+0626303,0.009047,+0864083,+0296835,10:30:16.512627
0.014247,-8388608,-8388608,0.014411,-8388608,-8388608,0.011588,-8388608,-8388608,0.011793,-0389238,+0626428,0.011852,+0863989,+0296834,10:30:16.579214
0.017496,-8388608,-8388608,0.017707,-8388608,-8388608,0.014963,-8388608,-8388608,0.017432,-0389291,+0626305,0.017558,+0864376,+0296682,10:30:16.579214
0.020744,-8388608,-8388608,0.020944,-8388608,-8388608,0.021435,-8388608,-8388608,0.020237,-0389280,+0626385,0.020346,+0864193,+0296822,10:30:16.579214
0.023997,-8388608,-8388608,0.024180,-8388608,-8388608,0.024677,-8388608,-8388608,0.023118,-0389313,+0626526,0.023176,+0864030,+0296900,10:30:16.579214
0.027241,-8388608,-8388608,0.027447,-8388608,-8388608,0.027912,-8388608,-8388608,0.025925,-0389393,+0626607,0.025983,+0864049,+0296737,10:30:16.579214
0.030485,-8388608,-8388608,0.030684,-8388608,-8388608,0.031150,-8388608,-8388608,0.031537,-0389152,+0626459,0.031598,+0864313,+0296749,10:30:16.579214
0.033734,-8388608,-8388608,0.033922,-8388608,-8388608,0.034465,-8388608,-8388608,0.034346,-0389085,+0626513,0.034406,+0864412,+0296881,10:30:16.579214
0.036980,-8388608,-8388608,0.037272,-8388608,-8388608,0.037704,-8388608,-8388608,0.037153,-0389165,+0626403,0.037212,+0864020,+0296996,10:30:16.579214
0.040294,-8388608,-8388608,0.040509,-8388608,-8388608,0.040940,-8388608,-8388608,0.039959,-0389145,+0626481,0.040017,+0864061,+0296986,10:30:16.579214
0.043543,-8388608,-8388608,0.043751,-8388608,-8388608,0.044288,-8388608,-8388608,0.042767,-0389116,+0626498,0.042827,+0864165,+0296855,10:30:16.579214
0.046789,-8388608,-8388608,0.047094,-8388608,-8388608,0.047524,-8388608,-8388608,0.045575,-0389040,+0626624,0.045635,+0864210,+0297090,10:30:16.579214
0.050126,-8388608,-8388608,0.050332,-8388608,-8388608,0.050762,-8388608,-8388608,0.048381,-0389219,+0626288,0.048440,+0864358,+0296898,10:30:16.579214
0.053374,-8388608,-8388608,0.053571,-8388608,-8388608,0.054113,-8388608,-8388608,0.053994,-0389323,+0626746,0.054053,+0864360,+0297085,10:30:16.579214
0.056619,-8388608,-8388608,0.056918,-8388608,-8388608,0.057347,-8388608,-8388608,0.056799,-0389185,+0626596,0.056859,+0864050,+0297394,10:30:16.579214
0.059941,-8388608,-8388608,0.060155,-8388608,-8388608,0.060582,-8388608,-8388608,0.059606,-0389306,+0626397,0.059666,+0864070,+0297011,10:30:16.612504
0.063198,-8388608,-8388608,0.063396,-8388608,-8388608,0.063960,-8388608,-8388608,0.062419,-0389147,+0626388,0.062489,+0864218,+0297203,10:30:16.612504
0.066520,-8388608,-8388608,0.066635,-8388608,-8388608,0.067195,-8388608,-8388608,0.065247,-0389236,+0626221,0.065307,+0864294,+0297003,10:30:16.612504
0.069840,-8388608,-8388608,0.069899,-8388608,-8388608,0.070430,-8388608,-8388608,0.068098,-0389380,+0626401,0.068157,+0864178,+0297102,10:30:16.612504
0.073093,-8388608,-8388608,0.073153,-8388608,-8388608,0.073673,-8388608,-8388608,0.073731,-0389072,+0626369,0.073789,+0864105,+0297134,10:30:16.612504
0.076339,-8388608,-8388608,0.076397,-8388608,-8388608,0.076908,-8388608,-8388608,0.076536,-0389350,+0626333,0.076594,+0864136,+0297147,10:30:16.612504
0.079680,-8388608,-8388608,0.079741,-8388608,-8388608,0.080144,-8388608,-8388608,0.079343,-0389213,+0626522,0.079401,+0864101,+0297000,10:30:16.612504
0.082930,-8388608,-8388608,0.082992,-8388608,-8388608,0.083385,-8388608,-8388608,0.082149,-0389268,+0626683,0.082208,+0864160,+0297051,10:30:16.612504
0.086178,-8388608,-8388608,0.086236,-8388608,-8388608,0.086690,-8388608,-8388608,0.084955,-0389325,+0626396,0.085013,+0863970,+0297176,10:30:16.612504
0.089501,-8388608,-8388608,0.089559,-8388608,-8388608,0.089924,-8388608,-8388608,0.087760,-0389097,+0626578,0.087818,+0864061,+0297118,10:30:16.612504
0.092745,-8388608,-8388608,0.092805,-8388608,-8388608,0.093167,-8388608,-8388608,0.090567,-0389384,+0626464,0.090625,+0864208,+0297056,10:30:16.612504
0.095992,-8388608,-8388608,0.096052,-8388608,-8388608,0.096511,-8388608,-8388608,0.096179,-0389194,+0626214,0.096237,+0863984,+0297401,10:30:16.612504
0.099322,-8388608,-8388608,0.099380,-8388608,-8388608,0.099746,-8388608,-8388608,0.098984,-0389171,+0626539,0.099042,+0864215,+0297045,10:30:16.612504
0.102566,-8388608,-8388608,0.102626,-8388608,-8388608,0.102981,-8388608,-8388608,0.101792,-0389032,+0626412,0.101859,+0864346,+0297123,10:30:16.645790
0.105819,-8388608,-8388608,0.105942,-8388608,-8388608,0.106216,-8388608,-8388608,0.104715,-0389361,+0626476,0.104657,+0863858,+0297124,10:30:16.645790
0.109141,-8388608,-8388608,0.109256,-8388608,-8388608,0.109452,-8388608,-8388608,0.107578,-0389015,+0626385,0.107449,+0864057,+0297260,10:30:16.645790
0.112388,-8388608,-8388608,0.112495,-8388608,-8388608,0.112694,-8388608,-8388608,0.110383,-0389219,+0626475,0.110249,+0864164,+0297025,10:30:16.645790
0.115636,-8388608,-8388608,0.115733,-8388608,-8388608,0.115928,-8388608,-8388608,0.115997,-0389150,+0626584,0.115855,+0863947,+0297061,10:30:16.645790
0.118929,-8388608,-8388608,0.118989,-8388608,-8388608,0.119162,-8388608,-8388608,0.118826,-0389347,+0626357,0.118641,+0864088,+0297115,10:30:16.645790
0.122175,-8388608,-8388608,0.122236,-8388608,-8388608,0.122397,-8388608,-8388608,0.121636,-0389024,+0626476,0.121428,+0864146,+0297168,10:30:16.645790
0.125421,-8388608,-8388608,0.125481,-8388608,-8388608,0.125683,-8388608,-8388608,0.124442,-0389210,+0626492,0.124230,+0864024,+0297283,10:30:16.645790
0.128709,-8388608,-8388608,0.128767,-8388608,-8388608,0.128922,-8388608,-8388608,0.127247,-0389257,+0626564,0.127018,+0864305,+0297342,10:30:16.645790
0.131954,-8388608,-8388608,0.132014,-8388608,-8388608,0.132158,-8388608,-8388608,0.130054,-0389083,+0626510,0.132595,+0864542,+0297215,10:30:16.645790
0.135201,-8388608,-8388608,0.135259,-8388608,-8388608,0.135441,-8388608,-8388608,0.132866,-0388931,+0626554,0.135383,+0864302,+0297074,10:30:16.645790
0.138457,-8388608,-8388608,0.138516,-8388608,-8388608,0.138676,-8388608,-8388608,0.138574,-0389370,+0626487,0.138169,+0864215,+0297195,10:30:16.645790
0.141704,-8388608,-8388608,0.141765,-8388608,-8388608,0.141911,-8388608,-8388608,0.141381,-0389175,+0626463,0.140956,+0864105,+0297440,10:30:16.645790
0.144952,-8388608,-8388608,0.145010,-8388608,-8388608,0.145198,-8388608,-8388608,0.144189,-0389085,+0626316,0.143746,+0864233,+0297130,10:30:16.712084
