----------META DATA----------
SOFTWARE VERSION,2.3.0,DEVICE MAC ADDRESS,b8:27:eb:b7:a5:0b
DEVICE OPERATOR,Alex
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,11:28:25,Local Time
PLOT,1,#
HEIGHT,84.0,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,s08
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (stored_value*A + B = raw_data)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.0066227479759960566,-0.09415581367181144,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,-0.011492785084918918,217.70208147107658,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
80.327,37.104,6.733,1.7536,0.0
126.04399999999998,37.116,7.544,1.7867,0.0
131.55700000000002,37.047,7.274,1.7867,0.0
136.672,37.047,7.139,1.7933,0.0
141.733,37.047,7.004,1.7933,0.0
146.76899999999998,37.047,7.342,1.7933,0.0
151.788,37.024,6.937,1.8132,0.0
156.82999999999998,37.035,7.476,1.8066,0.0
162.015,37.035,7.139,1.8132,0.0
167.12,37.058,7.476,1.8198,0.0
172.194,37.035,6.801,1.8198,0.0
177.307,37.013,7.072,1.8331,0.0
182.384,37.047,6.257,1.8463,0.0
187.48499999999999,36.99,6.937,1.8331,0.0
192.53599999999997,36.99,6.733,1.8397,0.0
197.656,36.978,6.937,1.8397,0.0
202.71599999999998,36.967,6.801,1.8529,0.0
207.808,36.978,6.393,1.8596,0.0
212.895,36.978,6.937,1.8662,0.0
218.064,36.978,7.004,1.8728,0.0
223.22299999999998,36.99,7.274,1.8728,0.0
228.369,37.001,7.004,1.886,0.0
233.52499999999998,36.99,7.342,1.8794,0.0
238.727,36.978,7.342,1.8927,0.0
243.90099999999998,36.967,7.004,1.8927,0.0
249.23399999999998,36.967,6.937,1.9059,0.0
254.384,36.967,7.072,1.8993,0.0
259.671,36.967,7.207,1.9059,0.0
264.794,36.967,7.072,1.9192,0.0
270.063,36.921,7.409,1.9258,0.0
275.198,36.932,7.476,1.9324,0.0
280.349,36.921,7.544,1.9324,0.0
285.529,36.909,7.207,1.9457,0.0
290.79299999999995,36.898,7.004,1.9457,0.0
295.94699999999995,36.898,6.937,1.9457,0.0
301.229,36.898,7.476,1.9655,0.0
306.42199999999997,36.898,7.611,1.9655,0.0
311.654,36.886,7.745,1.9655,0.0
316.71,36.886,7.544,1.9788,0.0
321.748,36.863,7.342,1.9788,0.0
326.758,36.852,7.409,1.992,0.0
331.804,36.852,6.801,1.9854,0.0
336.80899999999997,36.829,6.733,1.9986,0.0
341.952,36.84,7.139,1.9986,0.0
347.419,36.829,7.072,2.0119,0.0
352.555,36.817,7.207,2.0119,0.0
357.651,36.829,7.476,2.0251,0.0
362.699,36.794,7.072,2.0251,0.0
367.77899999999994,36.748,7.409,2.0251,0.0
372.817,36.76,7.072,2.0251,0.0
377.91799999999995,36.725,7.476,2.0384,0.0
382.93899999999996,36.691,7.544,2.045,0.0
388.02899999999994,36.691,7.476,2.0516,0.0
393.072,36.691,6.869,2.0582,0.0
398.16999999999996,36.691,7.274,2.0582,0.0
403.205,36.691,7.004,2.0582,0.0
408.205,36.645,6.869,2.0781,0.0
413.239,36.668,6.665,2.0715,0.0
418.248,36.656,7.207,2.0715,0.0
423.242,36.645,7.476,2.0715,0.0
428.26599999999996,36.622,7.678,2.0847,0.0
433.29499999999996,36.61,7.342,2.0847,0.0
438.413,36.61,7.274,2.0914,0.0
443.467,36.599,7.207,2.098,0.0
448.488,36.599,7.274,2.098,0.0
453.522,36.587,7.678,2.0847,0.0
458.67900000000003,36.599,7.812,2.1112,0.0
463.723,36.576,7.879,2.1046,0.0
468.788,36.564,7.879,2.098,0.0
473.83599999999996,36.553,7.678,2.1112,0.0
478.94599999999997,36.564,7.946,2.1178,0.0
483.96599999999995,36.541,8.28,2.1245,0.0
489.07,36.53,7.745,2.1311,0.0
494.094,36.518,7.611,2.1377,0.0
499.125,36.495,7.611,2.1377,0.0
504.1209999999999,36.53,7.409,2.151,0.0
509.16799999999995,36.507,8.147,2.1576,0.0
514.1850000000001,36.495,8.28,2.1576,0.0
519.202,36.495,7.745,2.1642,0.0
524.2379999999999,36.472,8.013,2.1774,0.0
529.273,36.472,7.072,2.1907,0.0
534.286,36.484,7.409,2.1973,0.0
539.299,36.438,7.745,2.2172,0.0
544.3,36.438,7.879,2.2238,0.0
549.327,36.438,7.678,2.2172,0.0
554.348,36.449,7.611,2.2238,0.0
559.36,36.426,7.812,2.2437,0.0
564.376,36.403,7.544,2.2503,0.0
569.4,36.403,7.879,2.2569,0.0
574.415,36.415,8.213,2.2702,0.0
579.54,36.415,8.147,2.2768,0.0
584.5899999999999,36.403,7.879,2.2768,0.0
589.7339999999999,36.38,7.611,2.3033,0.0
594.756,36.38,7.139,2.3231,0.0
599.784,36.403,7.611,2.3298,0.0
604.8,36.357,7.745,2.3364,0.0
609.8469999999999,36.346,8.013,2.3496,0.0
614.86,36.346,7.476,2.3629,0.0
619.976,36.346,7.812,2.3695,0.0
624.9979999999999,36.323,7.745,2.3828,0.0
630.02,36.323,7.544,2.396,0.0
635.06,36.311,8.013,2.4092,0.0
640.198,36.277,7.812,2.4092,0.0
645.227,36.265,7.879,2.4225,0.0
650.2639999999999,36.277,7.544,2.4357,0.0
655.303,36.242,7.812,2.4357,0.0
660.341,36.242,8.213,2.4556,0.0
665.357,36.265,7.476,2.4755,0.0
670.502,36.22,7.342,2.4821,0.0
675.5479999999999,36.208,7.678,2.502,0.0
680.677,36.197,7.812,2.5086,0.0
685.7149999999999,36.185,7.812,2.5218,0.0
690.7529999999999,36.151,8.213,2.5218,0.0
695.755,36.151,8.08,2.5417,0.0
700.7939999999999,36.105,7.409,2.5616,0.0
705.804,36.116,7.946,2.5616,0.0
710.855,36.116,7.812,2.5814,0.0
715.886,36.093,7.745,2.5881,0.0
721.15,36.116,7.476,2.6013,0.0
726.271,36.07,8.48,2.6212,0.0
731.506,36.105,7.946,2.6212,0.0
736.608,36.036,8.679,2.641,0.0
741.752,36.013,7.879,2.6477,0.0
746.9169999999999,36.013,8.347,2.6609,0.0
752.149,35.967,8.613,2.6742,0.0
757.3519999999999,35.955,8.013,2.694,0.0
762.544,35.898,7.879,2.694,0.0
767.786,35.898,8.213,2.7006,0.0
772.98,35.875,8.147,2.7139,0.0
778.252,35.852,8.08,2.7271,0.0
783.432,35.852,8.08,2.747,0.0
788.6759999999999,35.852,8.013,2.7536,0.0
793.829,35.852,8.812,2.7801,0.0
799.0609999999999,35.817,8.28,2.7735,0.0
804.2139999999999,35.783,8.679,2.7867,0.0
809.3969999999999,35.783,8.413,2.8,0.0
814.4469999999999,35.771,8.613,2.8066,0.0
