----------META DATA----------
SOFTWARE VERSION,2.3.0,DEVICE MAC ADDRESS,b8:27:eb:b7:a5:0b
DEVICE OPERATOR,Alex
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,11:35:01,Local Time
PLOT,1,#
HEIGHT,84.0,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,s07
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (stored_value*A + B = raw_data)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.0066227479759960566,-0.09415581367181144,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,-0.011492785084918918,217.70208147107658,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
62.527,44.115,0.886,0.8794,0.0
83.41699999999999,44.104,1.033,0.8794,0.0
88.742,44.069,1.252,0.8728,0.0
93.818,44.058,0.959,0.886,0.0
98.838,44.058,1.106,0.8794,0.0
103.99799999999999,44.081,1.106,0.8794,0.0
109.041,44.035,1.398,0.8794,0.0
114.16,44.035,1.325,0.8595,0.0
119.16199999999999,44.035,0.959,0.8529,0.0
124.208,44.035,0.592,0.8529,0.0
129.197,44.035,0.959,0.8595,0.0
134.209,44.023,1.398,0.8463,0.0
139.224,44.023,0.592,0.8661,0.0
144.234,44.0,0.444,0.8529,0.0
149.234,44.035,1.252,0.8529,0.0
154.244,43.989,0.666,0.8463,0.0
159.245,43.989,1.325,0.8529,0.0
164.405,44.0,1.325,0.8595,0.0
169.42,43.989,1.616,0.8529,0.0
174.426,44.0,1.471,0.8529,0.0
179.432,43.989,1.033,0.8595,0.0
184.527,43.977,1.033,0.8595,0.0
189.545,43.977,1.325,0.8661,0.0
194.633,43.977,1.033,0.8728,0.0
199.642,43.977,0.959,0.886,0.0
204.653,43.966,1.252,0.8728,0.0
209.65399999999997,43.966,1.252,0.8794,0.0
214.71099999999998,43.943,0.739,0.8926,0.0
219.73399999999998,43.943,1.106,0.8926,0.0
224.725,43.931,1.252,0.8993,0.0
229.77199999999996,43.874,1.616,0.8993,0.0
234.89499999999998,43.92,1.325,0.9125,0.0
239.885,43.897,1.179,0.9059,0.0
244.881,43.874,1.543,0.9125,0.0
249.828,43.874,0.739,0.9059,0.0
254.891,43.874,1.106,0.9191,0.0
259.913,43.862,0.813,0.9324,0.0
264.98299999999995,43.874,0.813,0.939,0.0
270.022,43.885,1.543,0.9257,0.0
275.06399999999996,43.862,0.959,0.9456,0.0
280.07899999999995,43.862,0.739,0.939,0.0
285.12699999999995,43.851,0.886,0.939,0.0
290.164,43.839,0.666,0.9324,0.0
295.2,43.828,0.739,0.9456,0.0
300.21999999999997,43.828,1.033,0.939,0.0
305.27099999999996,43.793,0.959,0.939,0.0
310.308,43.816,0.666,0.939,0.0
315.438,43.782,0.518,0.9456,0.0
320.476,43.759,1.398,0.9522,0.0
325.53499999999997,43.77,1.543,0.9655,0.0
330.57,43.793,0.592,0.9589,0.0
335.596,43.77,1.106,0.9522,0.0
340.617,43.759,1.252,0.9456,0.0
345.657,43.77,0.518,0.9522,0.0
350.695,43.782,1.033,0.9589,0.0
355.802,43.736,0.813,0.9589,0.0
360.80899999999997,43.747,1.106,0.9787,0.0
365.79499999999996,43.736,1.033,0.9787,0.0
370.764,43.713,0.886,0.9721,0.0
375.954,43.724,0.959,0.9854,0.0
380.96399999999994,43.69,0.739,0.9854,0.0
385.971,43.678,0.666,0.9986,0.0
390.95099999999996,43.69,1.106,0.992,0.0
396.084,43.667,1.252,0.9986,0.0
401.08,43.655,1.179,1.0052,0.0
406.07899999999995,43.644,0.739,0.9986,0.0
411.082,43.632,0.666,1.0118,0.0
416.07800000000003,43.667,0.739,1.0251,0.0
421.066,43.609,1.106,1.0251,0.0
426.122,43.609,0.592,1.0317,0.0
431.114,43.563,0.886,1.0383,0.0
436.12399999999997,43.552,1.033,1.0516,0.0
441.10099999999994,43.552,0.813,1.0516,0.0
446.11899999999997,43.529,0.886,1.0582,0.0
451.07199999999995,43.54,1.106,1.0648,0.0
456.08099999999996,43.517,1.471,1.0781,0.0
461.07499999999993,43.471,1.325,1.0781,0.0
466.086,43.494,1.179,1.0913,0.0
471.07,43.494,1.179,1.0979,0.0
476.046,43.494,0.959,1.1046,0.0
481.02399999999994,43.471,0.813,1.1046,0.0
486.027,43.483,1.252,1.1244,0.0
491.031,43.46,1.398,1.1178,0.0
495.99,43.46,1.252,1.1244,0.0
500.94399999999996,43.437,1.398,1.1244,0.0
506.0439999999999,43.414,1.616,1.1377,0.0
511.03999999999996,43.414,1.833,1.1443,0.0
516.066,43.403,2.553,1.1575,0.0
521.0409999999999,43.414,2.194,1.1509,0.0
526.058,43.414,2.05,1.1575,0.0
531.0709999999999,43.437,1.543,1.1642,0.0
536.093,43.448,1.688,1.1509,0.0
541.108,43.437,1.833,1.1642,0.0
546.1389999999999,43.425,1.688,1.1708,0.0
551.156,43.414,2.266,1.1708,0.0
556.173,43.403,1.906,1.1708,0.0
561.157,43.391,1.325,1.1774,0.0
566.174,43.38,1.543,1.1774,0.0
571.1769999999999,43.38,2.122,1.1774,0.0
576.168,43.38,2.194,1.1774,0.0
581.165,43.345,2.122,1.1774,0.0
586.1619999999999,43.345,1.688,1.1907,0.0
591.1370000000001,43.334,1.906,1.1774,0.0
596.1370000000001,43.345,1.761,1.1973,0.0
601.127,43.322,2.122,1.1774,0.0
606.125,43.311,2.338,1.184,0.0
611.121,43.334,2.05,1.184,0.0
616.103,43.299,2.194,1.1973,0.0
621.135,43.299,2.266,1.1907,0.0
626.1249999999999,43.288,2.266,1.1907,0.0
631.1049999999999,43.299,2.266,1.1973,0.0
636.166,43.265,2.41,1.1973,0.0
641.1869999999999,43.253,2.338,1.1907,0.0
646.255,43.23,1.761,1.184,0.0
651.265,43.253,1.543,1.184,0.0
656.355,43.23,1.978,1.184,0.0
661.353,43.219,1.543,1.1973,0.0
666.454,43.23,2.122,1.1907,0.0
671.5,43.219,2.266,1.184,0.0
676.523,43.23,2.194,1.184,0.0
681.5859999999999,43.207,1.978,1.1973,0.0
686.628,43.207,1.325,1.2039,0.0
691.684,43.196,1.688,1.1907,0.0
696.7439999999999,43.173,1.688,1.1973,0.0
701.82,43.184,1.616,1.2039,0.0
706.85,43.161,1.398,1.2039,0.0
711.9209999999999,43.184,1.252,1.2171,0.0
716.9599999999999,43.161,0.886,1.2238,0.0
722.023,43.15,1.325,1.2304,0.0
727.043,43.173,1.398,1.2238,0.0
732.093,43.127,1.106,1.2304,0.0
737.107,43.127,1.252,1.237,0.0
742.159,43.115,0.813,1.2436,0.0
747.135,43.115,1.252,1.2503,0.0
752.161,43.092,1.616,1.2503,0.0
757.175,43.104,1.325,1.2635,0.0
762.25,43.115,1.688,1.2768,0.0
767.256,43.115,1.543,1.2701,0.0
