----------META DATA----------
SOFTWARE VERSION,2.3.0,DEVICE MAC ADDRESS,b8:27:eb:b7:a5:0b
DEVICE OPERATOR,Alex
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,12:14:41,Local Time
PLOT,3,#
HEIGHT,84.0,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,s01
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (stored_value*A + B = raw_data)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.0066227479759960566,-0.09415581367181144,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,-0.011492785084918918,217.70208147107658,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
65.104,50.436,-0.149,0.6012,0.0
85.91699999999999,50.39,0.886,0.6476,0.0
91.86500000000001,50.413,0.886,0.6608,0.0
96.97299999999998,50.402,0.371,0.6675,0.0
102.06,50.402,0.222,0.6741,0.0
107.32,50.402,0.148,0.6741,0.0
112.34899999999999,50.356,0.148,0.6873,0.0
117.61099999999999,50.344,0.074,0.694,0.0
122.695,50.321,0.444,0.7006,0.0
127.75,50.31,0.592,0.7138,0.0
132.77999999999997,50.31,0.518,0.7138,0.0
137.80499999999998,50.264,0.148,0.7204,0.0
142.816,50.241,0.371,0.7337,0.0
147.933,50.241,0.518,0.7271,0.0
152.956,50.229,0.371,0.7403,0.0
158.01999999999998,50.195,0.739,0.7403,0.0
163.05,50.195,0.666,0.7536,0.0
168.157,50.183,0.592,0.7536,0.0
173.203,50.172,0.297,0.7602,0.0
178.297,50.16,0.959,0.7668,0.0
183.326,50.149,0.739,0.78,0.0
188.428,50.126,0.444,0.7867,0.0
193.42999999999998,50.103,0.592,0.7933,0.0
198.46,50.114,0.444,0.7933,0.0
203.47199999999998,50.068,0.297,0.7999,0.0
208.475,50.045,0.222,0.8198,0.0
213.486,50.057,0.444,0.8132,0.0
218.51,50.022,0.813,0.833,0.0
223.67199999999997,50.022,1.398,0.833,0.0
228.718,49.976,0.959,0.8397,0.0
233.731,49.976,0.886,0.8463,0.0
238.733,49.988,0.444,0.8529,0.0
243.743,49.953,0.813,0.8728,0.0
248.789,49.942,0.813,0.8728,0.0
253.80599999999998,49.907,0.813,0.886,0.0
258.885,49.907,0.148,0.8926,0.0
263.873,49.884,0.592,0.8993,0.0
268.864,49.861,0.666,0.9125,0.0
273.798,49.85,0.518,0.9257,0.0
279.01899999999995,49.838,0.813,0.9257,0.0
284.028,49.827,0.592,0.939,0.0
289.017,49.827,0.666,0.9456,0.0
294.03599999999994,49.781,1.179,0.9522,0.0
299.03599999999994,49.77,0.813,0.9589,0.0
304.03,49.758,0.739,0.9589,0.0
309.013,49.747,0.959,0.9854,0.0
314.00899999999996,49.724,1.106,0.9787,0.0
318.975,49.724,1.325,0.992,0.0
323.903,49.712,1.688,1.0052,0.0
328.947,49.689,1.252,1.0118,0.0
333.963,49.666,1.616,1.0118,0.0
338.952,49.655,1.252,1.0185,0.0
343.916,49.609,1.833,1.0383,0.0
348.922,49.62,1.688,1.045,0.0
353.914,49.586,1.688,1.0383,0.0
358.919,49.586,1.761,1.0516,0.0
363.912,49.54,1.179,1.0582,0.0
368.9,49.528,1.325,1.0714,0.0
373.893,49.494,1.252,1.0648,0.0
378.89799999999997,49.471,1.906,1.0781,0.0
383.872,49.448,2.266,1.0781,0.0
388.95199999999994,49.402,2.266,1.0979,0.0
393.97499999999997,49.413,2.338,1.0913,0.0
398.974,49.402,1.616,1.0979,0.0
403.976,49.39,1.761,1.1112,0.0
408.98599999999993,49.367,2.338,1.1046,0.0
413.98699999999997,49.344,2.122,1.1112,0.0
418.98199999999997,49.321,1.833,1.1178,0.0
423.957,49.275,1.616,1.1244,0.0
428.96099999999996,49.275,1.761,1.1244,0.0
433.946,49.252,2.122,1.1377,0.0
438.941,49.241,2.05,1.1377,0.0
443.931,49.218,1.833,1.1443,0.0
448.94399999999996,49.206,1.978,1.1443,0.0
453.94599999999997,49.183,1.471,1.1509,0.0
458.93,49.172,1.616,1.1575,0.0
463.90299999999996,49.126,1.688,1.1708,0.0
468.895,49.091,2.482,1.184,0.0
473.90299999999996,49.091,1.906,1.184,0.0
478.906,49.068,2.338,1.2039,0.0
483.908,49.114,2.625,1.2039,0.0
488.892,49.114,2.122,1.2039,0.0
493.90299999999996,49.091,1.761,1.2171,0.0
498.914,49.091,1.688,1.2238,0.0
503.892,49.091,1.906,1.2238,0.0
508.87899999999996,49.08,1.688,1.2304,0.0
513.862,49.034,2.05,1.2436,0.0
518.86,49.057,2.194,1.2635,0.0
523.8699999999999,49.022,1.833,1.2635,0.0
528.8439999999999,48.999,1.761,1.2768,0.0
533.838,48.988,2.122,1.2768,0.0
538.848,48.988,1.616,1.2966,0.0
543.832,48.988,1.833,1.2966,0.0
548.843,48.965,2.194,1.3099,0.0
553.843,48.965,2.266,1.3231,0.0
558.837,48.931,1.978,1.3297,0.0
563.8199999999999,48.919,1.543,1.3297,0.0
568.8919999999999,48.954,1.616,1.3364,0.0
573.8919999999999,48.919,1.471,1.3496,0.0
578.94,48.919,1.252,1.3562,0.0
583.9329999999999,48.896,1.252,1.3628,0.0
588.9369999999999,48.931,1.543,1.3695,0.0
593.9479999999999,48.908,1.616,1.3827,0.0
599.015,48.896,2.266,1.3761,0.0
604.069,48.896,2.05,1.396,0.0
609.1679999999999,48.873,2.482,1.4026,0.0
614.1869999999999,48.873,2.553,1.4158,0.0
619.3149999999999,48.839,1.978,1.4291,0.0
624.3369999999999,48.839,1.833,1.4423,0.0
629.381,48.781,2.338,1.4291,0.0
634.405,48.77,2.482,1.4357,0.0
639.454,48.77,1.978,1.4489,0.0
644.463,48.758,2.122,1.4556,0.0
649.5889999999999,48.735,2.553,1.4688,0.0
654.607,48.724,2.266,1.4754,0.0
659.624,48.701,2.05,1.4821,0.0
664.631,48.678,1.833,1.4953,0.0
669.67,48.666,1.761,1.4887,0.0
674.708,48.655,1.688,1.5085,0.0
679.8069999999999,48.643,2.122,1.5152,0.0
684.8299999999999,48.609,2.194,1.5284,0.0
689.8489999999999,48.609,2.338,1.535,0.0
694.832,48.574,2.194,1.535,0.0
699.8409999999999,48.563,2.122,1.5483,0.0
704.819,48.563,2.482,1.5615,0.0
709.818,48.551,2.553,1.5682,0.0
714.804,48.505,2.982,1.5748,0.0
719.805,48.528,3.195,1.5814,0.0
724.799,48.494,2.553,1.5814,0.0
729.8019999999999,48.471,2.338,1.5946,0.0
734.785,48.448,2.266,1.6013,0.0
739.813,48.436,1.616,1.6013,0.0
744.795,48.425,2.41,1.6145,0.0
749.796,48.413,2.911,1.6278,0.0
754.776,48.367,2.338,1.6278,0.0
759.7649999999999,48.356,1.978,1.641,0.0
764.76,48.356,2.122,1.641,0.0
