----------META DATA----------
SOFTWARE VERSION,2.3.0,DEVICE MAC ADDRESS,b8:27:eb:b7:a5:0b
DEVICE OPERATOR,Josh
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,12:35:34,Local Time
PLOT,3,#
HEIGHT,84.0,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,s10
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (stored_value*A + B = raw_data)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.0066227479759960566,-0.09415581367181144,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,-0.011492785084918918,217.70208147107658,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
79.911,41.449,6.189,1.6807,0.0
128.168,41.265,7.207,1.9324,0.0
133.78799999999998,41.242,7.409,1.939,0.0
138.893,41.23,6.937,1.9655,0.0
143.953,41.184,7.207,1.992,0.0
149.041,41.161,6.937,2.0053,0.0
154.19,41.127,8.213,2.0251,0.0
159.20199999999997,41.104,8.013,2.0317,0.0
164.36199999999997,41.104,8.213,2.0516,0.0
169.40800000000002,41.081,7.812,2.0781,0.0
174.43499999999997,41.058,7.611,2.0715,0.0
179.45799999999997,41.058,7.611,2.098,0.0
184.60199999999998,41.035,8.147,2.1046,0.0
189.63,41.001,7.879,2.1311,0.0
194.759,40.978,7.879,2.151,0.0
199.79,40.932,8.28,2.151,0.0
204.83499999999998,40.897,7.946,2.1774,0.0
209.845,40.874,7.274,2.1841,0.0
214.85299999999998,40.874,7.611,2.1973,0.0
219.862,40.851,8.28,2.2172,0.0
224.85399999999998,40.817,8.413,2.2304,0.0
229.98399999999998,40.805,7.946,2.2437,0.0
235.033,40.805,7.678,2.2569,0.0
240.01899999999998,40.782,7.745,2.2834,0.0
245.03599999999997,40.736,7.476,2.29,0.0
250.01999999999995,40.736,7.544,2.3099,0.0
255.03300000000002,40.736,7.745,2.3364,0.0
260.027,40.713,7.342,2.3496,0.0
265.038,40.69,7.342,2.3761,0.0
270.01399999999995,40.725,7.745,2.3894,0.0
275.123,40.736,7.611,2.4092,0.0
280.12,40.69,8.213,2.4225,0.0
285.12399999999997,40.679,7.812,2.449,0.0
290.137,40.644,7.879,2.4688,0.0
295.118,40.633,7.611,2.4887,0.0
300.11,40.621,7.476,2.5086,0.0
305.11199999999997,40.587,7.476,2.5285,0.0
310.09,40.552,8.08,2.5616,0.0
315.087,40.552,7.745,2.5748,0.0
320.058,40.552,7.207,2.6013,0.0
325.034,40.518,8.28,2.6278,0.0
330.005,40.495,7.678,2.6344,0.0
335.10799999999995,40.46,7.812,2.6742,0.0
340.09299999999996,40.437,7.678,2.6874,0.0
345.09299999999996,40.414,7.879,2.7006,0.0
350.06899999999996,40.368,8.147,2.7338,0.0
355.063,40.345,8.48,2.7536,0.0
360.03499999999997,40.322,8.147,2.7735,0.0
365.015,40.299,8.28,2.8,0.0
369.99399999999997,40.299,8.613,2.8199,0.0
375.08599999999996,40.265,8.213,2.8397,0.0
380.066,40.265,8.213,2.8795,0.0
385.05999999999995,40.265,8.679,2.9059,0.0
390.037,40.242,8.413,2.9192,0.0
395.04699999999997,40.196,8.546,2.9391,0.0
400.02299999999997,40.208,9.208,2.9656,0.0
405.015,40.185,8.944,2.992,0.0
409.998,40.15,9.406,2.9987,0.0
415.109,40.116,9.34,3.0252,0.0
420.109,40.104,9.34,3.0318,0.0
425.10699999999997,40.081,9.142,3.0516,0.0
430.08,40.081,8.613,3.0715,0.0
435.073,40.058,8.812,3.0914,0.0
440.04299999999995,40.047,9.142,3.1113,0.0
445.00199999999995,40.024,9.472,3.1311,0.0
449.993,40.035,9.538,3.1377,0.0
455.06399999999996,40.035,9.142,3.151,0.0
460.065,39.955,9.406,3.1709,0.0
465.066,39.966,9.274,3.1841,0.0
470.03499999999997,39.943,8.878,3.1907,0.0
475.012,39.92,8.812,3.2305,0.0
479.952,39.886,8.812,3.2437,0.0
485.077,39.863,8.745,3.2437,0.0
490.11,39.886,9.01,3.2636,0.0
495.08799999999997,39.863,8.613,3.2702,0.0
500.06399999999996,39.84,9.274,3.3099,0.0
505.07499999999993,39.828,9.34,3.3033,0.0
510.04799999999994,39.84,9.076,3.3431,0.0
515.044,39.805,9.142,3.3629,0.0
520.039,39.782,8.613,3.3695,0.0
525.03,39.759,9.34,3.3894,0.0
530.0089999999999,39.725,9.472,3.396,0.0
535.1429999999999,39.713,9.01,3.4159,0.0
540.1659999999999,39.725,9.208,3.4358,0.0
545.253,39.69,9.076,3.4556,0.0
550.236,39.656,8.944,3.4755,0.0
555.247,39.644,9.076,3.502,0.0
560.233,39.667,9.274,3.5219,0.0
565.2239999999999,39.621,9.274,3.555,0.0
570.2159999999999,39.587,9.34,3.5748,0.0
575.27,39.564,8.944,3.5947,0.0
580.213,39.552,8.812,3.6013,0.0
585.305,39.61,8.679,3.6212,0.0
590.3009999999999,39.552,8.679,3.6477,0.0
595.318,39.541,8.944,3.6808,0.0
600.289,39.518,9.538,3.7007,0.0
605.367,39.529,9.142,3.7272,0.0
610.411,39.495,8.745,3.7404,0.0
615.451,39.472,8.812,3.7603,0.0
620.4999999999999,39.46,8.944,3.7735,0.0
625.629,39.46,9.142,3.8066,0.0
630.648,39.437,8.944,3.8133,0.0
635.7049999999999,39.426,9.208,3.8464,0.0
640.734,39.38,9.142,3.8662,0.0
645.762,39.369,9.406,3.8861,0.0
650.781,39.369,9.274,3.9126,0.0
655.841,39.334,9.603,3.9192,0.0
660.8689999999999,39.3,9.472,3.9391,0.0
666.0039999999999,39.277,9.472,3.9391,0.0
671.018,39.288,9.01,3.9855,0.0
676.076,39.254,9.274,3.9855,0.0
681.133,39.219,9.01,3.9987,0.0
686.249,39.185,9.472,4.0252,0.0
691.286,39.185,10.062,4.0451,0.0
696.3629999999999,39.173,9.669,4.0384,0.0
701.357,39.15,10.323,4.0583,0.0
706.367,39.127,9.8,4.0782,0.0
711.3530000000001,39.15,9.472,4.0914,0.0
716.3609999999999,39.162,9.472,4.1047,0.0
721.357,39.127,9.735,4.1179,0.0
726.341,39.116,9.866,4.1378,0.0
731.3459999999999,39.104,9.8,4.1444,0.0
736.3389999999999,39.104,9.538,4.151,0.0
741.325,39.081,9.669,4.1643,0.0
746.3199999999999,39.001,10.193,4.1775,0.0
751.299,38.966,10.193,4.1841,0.0
756.297,38.955,10.127,4.1908,0.0
761.2959999999999,38.932,10.323,4.2106,0.0
766.284,38.932,10.258,4.2106,0.0
771.274,38.92,9.735,4.2106,0.0
776.285,38.909,9.603,4.2305,0.0
781.249,38.886,9.8,4.2437,0.0
786.247,38.874,10.258,4.2636,0.0
791.227,38.863,10.193,4.2769,0.0
796.234,38.84,10.193,4.2901,0.0
801.2119999999999,38.817,9.735,4.3166,0.0
