===BEGIN_METADATA===
Test Name: 2026-05-19_182824_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: 
Test Type: Demo
Stalk Type: PVC-Hi
Probe Height (m): 0.785
Speed: 25 ft/min
Number of ICB-Sensors: 5,Sensor Label(s): A B C D E,Sensor Serial#(s):     
ICB-Sensor A's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor B's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor C's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor D's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor E's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano_01,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
Packet Schema: Extended NavX2 payload v1 (sensor block + NavX2 telemetry)
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 0.0,kA2: 1.0,dA2: 1.0,cA2: 0.0
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 0.0,kB2: 1.0,dB2: 1.0,cB2: 0.0
ICB-Sensor C's Latest Calibration: N/A,kC1: 1.0,dC1: 1.0,cC1: 0.0,kC2: 1.0,dC2: 1.0,cC2: 0.0
ICB-Sensor D's Latest Calibration: N/A,kD1: 1.0,dD1: 1.0,cD1: 0.0,kD2: 1.0,dD2: 1.0,cD2: 0.0
ICB-Sensor E's Latest Calibration: N/A,kE1: 1.0,dE1: 1.0,cE1: 0.0,kE2: 1.0,dE2: 1.0,cE2: 0.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,10249,104997,0.94,1.58,-0.5,180.0,3.25,0.897,-0.331,-0.012,1.9996337890625,-0.02783203125,0.00830078125,-0.01708984375,-1.37860107421875,-4.366058349609375,1.290283203125,1541,4076,6,135,18:28:27.613693
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,30476,105015,0.73,1.59,-0.41,180.0,3.04,0.993,0.018,0.102,1.9996337890625,-0.02783203125,0.006591796875,-0.013427734375,-1.3900146484375,-4.379119873046875,1.2900390625,1541,4076,6,135,18:28:27.657608
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,50482,105052,0.22,1.6,-0.52,180.0,2.53,0.084,0.129,-0.351,1.999755859375,-0.0281982421875,0.0084228515625,-0.00439453125,-1.4103851318359375,-4.40606689453125,1.28955078125,1541,4076,6,135,18:28:27.657704
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,70492,105070,0.1,1.6,-0.49,180.0,2.41,-1.393,0.246,0.59,1.999755859375,-0.0281982421875,0.0079345703125,-0.0023193359375,-1.419677734375,-4.4191436767578125,1.2893829345703125,1541,4076,6,135,18:28:27.657735
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,90506,105088,-0.04,1.58,-0.5,180.0,2.26,1.601,1.827,-0.259,1.999755859375,-0.02783203125,0.008056640625,0.000244140625,-1.4286956787109375,-4.43206787109375,1.289276123046875,1541,4076,6,135,18:28:27.914293
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,110515,105106,-0.18,1.58,-0.56,180.0,2.11,0.462,0.56,-0.335,1.999755859375,-0.02783203125,0.0089111328125,0.002685546875,-1.437164306640625,-4.444732666015625,1.2889862060546875,1541,4076,6,135,18:28:27.914389
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,130525,105125,-0.2,1.58,-0.5,180.0,2.1,-0.252,-0.318,0.028,1.999755859375,-0.02783203125,0.0079345703125,0.0029296875,-1.44500732421875,-4.45672607421875,1.2887725830078125,1541,4076,6,135,18:28:27.914440
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,150534,105143,-0.25,1.58,-0.48,180.0,2.05,0.027,-0.014,0.507,1.999755859375,-0.02783203125,0.007568359375,0.00390625,-1.4523468017578125,-4.468353271484375,1.2885894775390625,1541,4076,6,135,18:28:27.914485
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,170541,105161,-0.36,1.54,-0.44,180.0,1.94,-0.663,-0.628,-0.487,1.999755859375,-0.027099609375,0.0069580078125,0.005859375,-1.45928955078125,-4.4797210693359375,1.2883453369140625,1541,4076,6,135,18:28:27.914527
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,190544,105179,-0.12,1.57,-0.44,180.0,2.18,0.43,0.038,0.388,1.999755859375,-0.0277099609375,0.0069580078125,0.0015869140625,-1.46533203125,-4.4907073974609375,1.2881927490234375,1541,4076,6,135,18:28:27.914571
0.206846,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,212068,105197,-0.13,1.54,-0.39,180.0,2.17,-0.401,-0.206,-0.308,1.999755859375,-0.0269775390625,0.006103515625,0.0018310546875,-1.47174072265625,-4.5015716552734375,1.287994384765625,1541,4076,6,135,18:28:27.914611
0.206846,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,232076,105234,-0.27,1.6,-0.31,180.0,2.03,-0.221,-0.091,0.064,1.999755859375,-0.0281982421875,0.004638671875,0.00439453125,-1.48388671875,-4.5230712890625,1.287811279296875,1541,4076,6,135,18:28:27.914650
0.206846,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,252085,105252,-0.42,1.59,-0.28,180.0,1.87,0.037,0.225,-0.135,1.999755859375,-0.0279541015625,0.0040283203125,0.0069580078125,-1.4903564453125,-4.5337677001953125,1.2877349853515625,1541,4076,6,135,18:28:27.914687
0.206846,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,272091,105270,-0.5,1.58,-0.24,180.0,1.8,0.258,0.242,-0.647,1.999755859375,-0.0277099609375,0.0032958984375,0.00830078125,-1.497406005859375,-4.5440216064453125,1.2877197265625,1541,4076,6,135,18:28:27.914725
0.284607,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,292098,105288,-0.35,1.63,-0.23,180.0,1.95,0.094,0.151,0.186,1.999755859375,-0.028564453125,0.0030517578125,0.0057373046875,-1.5049591064453125,-4.553924560546875,1.2876434326171875,1541,4076,6,135,18:28:27.914760
0.284607,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,312109,105307,-0.2,1.66,-0.17,180.0,2.1,-0.557,0.045,0.236,1.999755859375,-0.029052734375,0.0020751953125,0.0030517578125,-1.5136871337890625,-4.563934326171875,1.2876129150390625,1541,4076,6,135,18:28:27.914799
0.284607,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,332118,105325,0.17,1.73,-0.17,180.0,2.47,-0.331,-0.077,0.386,1.999755859375,-0.0302734375,0.0020751953125,-0.00341796875,-1.523223876953125,-4.57421875,1.2876129150390625,1541,4076,6,135,18:28:27.947242
0.284607,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,352566,105343,0.36,1.67,-0.1,180.0,2.66,-0.407,0.115,0.017,1.999755859375,-0.0291748046875,0.0010986328125,-0.0067138671875,-1.5334625244140625,-4.5847625732421875,1.28765869140625,1541,4076,6,135,18:28:27.947299
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,372574,105361,0.2,1.67,-0.11,180.0,2.51,-0.102,0.052,0.0,1.999755859375,-0.0291748046875,0.001220703125,-0.0040283203125,-1.54376220703125,-4.5953521728515625,1.2877044677734375,1541,4076,6,135,18:28:27.947326
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,392581,105379,-0.44,1.66,-0.16,180.0,1.86,-0.086,-0.399,-0.22,1.999755859375,-0.029052734375,0.0018310546875,0.0072021484375,-1.5539093017578125,-4.6063995361328125,1.2877960205078125,1541,4076,6,135,18:28:28.015028
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,412592,105398,-1.01,1.62,-0.18,180.0,1.29,-0.582,0.255,0.093,1.9996337890625,-0.0284423828125,0.002197265625,0.01708984375,-1.564605712890625,-4.617645263671875,1.2878265380859375,1541,4076,6,135,18:28:28.015129
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,432596,105434,-1.11,1.61,-0.12,180.0,1.19,-0.279,0.1,0.212,1.9996337890625,-0.0281982421875,0.0009765625,0.018798828125,-1.58758544921875,-4.6400604248046875,1.288116455078125,1541,4076,6,135,18:28:28.015195
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,452610,105452,-1.19,1.57,-0.14,180.0,1.11,-0.201,0.043,-0.098,1.9996337890625,-0.027587890625,0.00146484375,0.0201416015625,-1.6000213623046875,-4.6516571044921875,1.288238525390625,1541,4076,6,135,18:28:28.047665
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,472619,105470,-1.09,1.61,-0.15,180.0,1.21,0.407,-0.097,-0.178,1.9996337890625,-0.0281982421875,0.0015869140625,0.0184326171875,-1.6127471923828125,-4.66357421875,1.288421630859375,1541,4076,6,135,18:28:28.047749
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,492630,105489,-1.12,1.59,-0.19,180.0,1.18,-0.149,0.134,0.244,1.9996337890625,-0.0279541015625,0.002197265625,0.0189208984375,-1.625396728515625,-4.6757049560546875,1.28857421875,1541,4076,6,135,18:28:28.247538
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,512636,105507,-1.03,1.64,-0.21,180.0,1.27,-4.022,0.917,-0.343,1.9996337890625,-0.02880859375,0.002685546875,0.0172119140625,-1.639495849609375,-4.68768310546875,1.2887725830078125,1541,4076,6,135,18:28:28.247597
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,532642,105525,0.43,1.63,-0.15,180.0,2.74,0.164,0.298,-0.341,1.999755859375,-0.028564453125,0.001953125,-0.0081787109375,-1.6555023193359375,-4.6999969482421875,1.2889251708984375,1541,4076,6,135,18:28:28.247647
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,552650,105543,0.66,1.63,-0.14,180.0,2.97,0.049,-0.289,-0.381,1.999755859375,-0.028564453125,0.0018310546875,-0.0123291015625,-1.6734771728515625,-4.71234130859375,1.2892608642578125,1541,4076,6,135,18:28:28.247674
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,572657,105561,0.13,1.64,-0.14,180.0,2.44,-0.595,0.068,0.09,1.999755859375,-0.0286865234375,0.0018310546875,-0.0029296875,-1.6927947998046875,-4.7244415283203125,1.28955078125,1541,4076,6,135,18:28:28.247696
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,592665,105580,-0.3,1.68,-0.25,180.0,2.0,0.443,-1.538,0.551,1.999755859375,-0.029541015625,0.00341796875,0.00439453125,-1.7144012451171875,-4.7367095947265625,1.2898406982421875,1541,4076,6,135,18:28:28.247718
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,612676,105598,0.29,1.67,-0.27,180.0,2.6,0.472,0.031,0.057,1.999755859375,-0.029296875,0.0040283203125,-0.0059814453125,-1.7368316650390625,-4.7495574951171875,1.29022216796875,1541,4076,6,135,18:28:28.247739
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,632686,105634,-0.35,1.6,-0.33,180.0,1.95,1.505,0.901,0.061,1.999755859375,-0.0281982421875,0.0050048828125,0.00537109375,-1.7768096923828125,-4.774810791015625,1.2909698486328125,1541,4076,6,135,18:28:28.247761
0.371753,-0000001,-0000001,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,652693,105652,-0.5,1.63,-0.38,180.0,1.8,0.273,-0.31,0.067,1.999755859375,-0.0286865234375,0.005859375,0.0079345703125,-1.7936553955078125,-4.7866058349609375,1.2913055419921875,1541,4076,6,135,18:28:28.247784
