===BEGIN_METADATA===
Test Name: 2026-04-08_204558_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 50 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
0.040408,+0019090,+0622655,0.040563,-8388608,-8388608,0.037517,+0294515,-0143944,0.040248,-0398822,+0614553,0.040045,+0854768,+0379529,20:46:02.048441
0.043652,+0019225,+0622789,0.043804,-8388608,-8388608,0.040770,+0294980,-0143793,0.043065,-0398889,+0614405,0.042844,+0855012,+0379555,20:46:02.048441
0.046897,+0019326,+0622798,0.047040,-8388608,-8388608,0.044009,+0295140,-0143960,0.045875,-0398515,+0614669,0.045686,+0854963,+0379434,20:46:02.048441
0.050180,+0019264,+0623005,0.050279,-8388608,-8388608,0.047245,+0295189,-0143936,0.048719,-0398871,+0614623,0.048493,+0855094,+0379257,20:46:02.048441
0.053426,+0019293,+0622825,0.053518,-8388608,-8388608,0.050480,+0295294,-0144027,0.051527,-0398852,+0614596,0.051284,+0855307,+0379600,20:46:02.048441
0.056673,+0019224,+0622863,0.056756,-8388608,-8388608,0.053719,+0295092,-0144063,0.054336,-0398942,+0614629,0.054074,+0854739,+0379282,20:46:02.048441
0.059939,+0019106,+0622894,0.060057,-8388608,-8388608,0.056954,+0295005,-0144062,0.059998,-0398866,+0614435,0.059651,+0854931,+0379608,20:46:02.048441
0.063184,+0019005,+0622704,0.063297,-8388608,-8388608,0.060222,+0295068,-0143971,0.062818,-0398934,+0614353,0.062443,+0855199,+0379462,20:46:02.048441
0.066428,+0019300,+0623017,0.066534,-8388608,-8388608,0.063457,+0295120,-0144049,0.065625,-0398885,+0614632,0.065233,+0854972,+0379457,20:46:02.048441
0.069703,+0019341,+0622828,0.069772,-8388608,-8388608,0.066691,+0295301,-0144084,0.068430,-0399089,+0614497,0.068021,+0855136,+0379637,20:46:02.048441
0.072947,+0019263,+0622751,0.073014,-8388608,-8388608,0.069926,+0295304,-0143998,0.071235,-0399104,+0614513,0.070807,+0855107,+0379508,20:46:02.048441
0.076194,+0019095,+0622853,0.076252,-8388608,-8388608,0.073175,+0295152,-0143951,0.074042,-0398930,+0614608,0.073596,+0855072,+0379622,20:46:02.048441
0.079458,+0019227,+0622827,0.079518,-8388608,-8388608,0.076444,+0295204,-0143735,0.076849,-0398969,+0614474,0.079172,+0854997,+0379436,20:46:02.048441
0.082745,+0019160,+0622934,0.082807,-8388608,-8388608,0.079717,+0295112,-0144044,0.082467,-0399052,+0614453,0.081959,+0855174,+0379443,20:46:02.148548
0.086000,+0019201,+0622935,0.086129,-8388608,-8388608,0.086262,+0295039,-0143864,0.085278,-0398866,+0614464,0.084749,+0855088,+0379361,20:46:02.148548
0.089314,+0019311,+0622938,0.089372,-8388608,-8388608,0.089557,+0295079,-0144130,0.088096,-0398771,+0614835,0.087595,+0854948,+0379590,20:46:02.148548
0.092584,+0019179,+0623021,0.092644,-8388608,-8388608,0.092793,+0295247,-0144063,0.090901,-0398757,+0614515,0.090389,+0854944,+0379491,20:46:02.148548
0.095831,+0019247,+0622617,0.095889,-8388608,-8388608,0.096059,+0295337,-0144045,0.093715,-0398926,+0614403,0.096001,+0855078,+0379397,20:46:02.148548
0.099073,+0019214,+0622874,0.099131,-8388608,-8388608,0.099295,+0295037,-0144005,0.099355,-0398756,+0614428,0.098787,+0855149,+0379473,20:46:02.148548
0.102320,+0019151,+0622893,0.102380,-8388608,-8388608,0.102531,+0295210,-0144096,0.102217,-0398481,+0614691,0.101575,+0855260,+0379437,20:46:02.148548
0.105566,+0019223,+0622778,0.105626,-8388608,-8388608,0.105822,+0295121,-0143974,0.105025,-0398743,+0614522,0.104371,+0855449,+0379599,20:46:02.148548
0.108839,+0019003,+0622700,0.108897,-8388608,-8388608,0.109057,+0295244,-0144103,0.107831,-0398796,+0614691,0.107157,+0854863,+0379554,20:46:02.148548
0.112102,+0019203,+0622665,0.112161,-8388608,-8388608,0.112313,+0295125,-0143909,0.110638,-0398757,+0614509,0.109943,+0854804,+0379378,20:46:02.148548
0.115346,+0019161,+0622822,0.115404,-8388608,-8388608,0.115592,+0295174,-0143914,0.113447,-0398861,+0614594,0.115534,+0855066,+0379696,20:46:02.148548
0.118609,+0019294,+0622754,0.118668,-8388608,-8388608,0.118827,+0295090,-0144071,0.116253,-0398665,+0614609,0.118320,+0854926,+0379475,20:46:02.148548
0.121857,+0019235,+0622874,0.121980,-8388608,-8388608,0.122063,+0295216,-0143965,0.121921,-0398830,+0614537,0.121106,+0855209,+0379317,20:46:02.148548
0.125108,+0019173,+0622832,0.125218,-8388608,-8388608,0.125350,+0295115,-0143977,0.124728,-0398852,+0614647,0.123897,+0855089,+0379420,20:46:02.148548
0.128366,+0019201,+0622800,0.128454,-8388608,-8388608,0.128585,+0295172,-0143986,0.127537,-0398784,+0614732,0.126685,+0855186,+0379633,20:46:02.148548
0.131612,+0019092,+0622617,0.131692,-8388608,-8388608,0.131820,+0295054,-0143953,0.130342,-0398823,+0614577,0.132260,+0854972,+0379414,20:46:02.148548
0.134865,+0019196,+0622685,0.134930,-8388608,-8388608,0.135108,+0295185,-0143867,0.133153,-0398657,+0614687,0.135050,+0854967,+0379464,20:46:02.148548
0.138127,+0019157,+0622837,0.138187,-8388608,-8388608,0.138345,+0295205,-0143838,0.135968,-0398950,+0614510,0.137836,+0855242,+0379462,20:46:02.148548
0.141378,+0019084,+0622772,0.141443,-8388608,-8388608,0.141580,+0295207,-0143908,0.141664,-0398658,+0614637,0.140638,+0855082,+0379335,20:46:02.148548
0.144634,+0019261,+0622906,0.144748,-8388608,-8388608,0.144884,+0295058,-0143793,0.144474,-0398847,+0614583,0.143430,+0854750,+0379355,20:46:02.148548
0.147899,+0019133,+0622562,0.147986,-8388608,-8388608,0.148119,+0295286,-0143727,0.147280,-0398627,+0614356,0.146218,+0855037,+0379467,20:46:02.148548
0.151143,+0019156,+0622747,0.151225,-8388608,-8388608,0.151354,+0295152,-0143938,0.150087,-0398893,+0614600,0.151794,+0854771,+0379545,20:46:02.215227
0.154392,+0019213,+0622843,0.154461,-8388608,-8388608,0.154646,+0295064,-0143821,0.152901,-0398810,+0614401,0.154587,+0855280,+0379427,20:46:02.215227
0.157660,+0019052,+0622694,0.157720,-8388608,-8388608,0.157881,+0294969,-0143900,0.155708,-0398678,+0614461,0.157374,+0855067,+0379689,20:46:02.215227
0.190235,+0019117,+0622627,0.190293,-8388608,-8388608,0.190434,+0294483,-0143953,0.192281,-0398739,+0614293,0.190934,+0854797,+0379581,20:46:02.215227
0.193544,+0019105,+0622824,0.193619,-8388608,-8388608,0.193678,+0295183,-0143989,0.195248,-0398889,+0614479,0.193737,+0855073,+0379407,20:46:02.215227
0.196812,+0019105,+0622847,0.196927,-8388608,-8388608,0.196986,+0295183,-0144076,0.198055,-0398690,+0614517,0.196524,+0855138,+0379516,20:46:02.215227
0.200057,+0019220,+0623068,0.200163,-8388608,-8388608,0.200221,+0295069,-0143919,0.200860,-0398678,+0614530,0.199310,+0855197,+0379382,20:46:02.215227
0.203304,+0019306,+0622636,0.203400,-8388608,-8388608,0.203458,+0295033,-0144160,0.203666,-0398827,+0614553,0.202098,+0854920,+0379714,20:46:02.215227
0.206594,+0019061,+0622795,0.206652,-8388608,-8388608,0.206765,+0294966,-0143911,0.206490,-0398840,+0614499,0.204911,+0855076,+0379367,20:46:02.215227
0.209838,+0019367,+0622668,0.209897,-8388608,-8388608,0.210002,+0295162,-0143957,0.209299,-0398728,+0614428,0.207699,+0855062,+0379493,20:46:02.215227
0.213088,+0019124,+0622664,0.213154,-8388608,-8388608,0.213237,+0295235,-0144007,0.212106,-0398922,+0614647,0.213297,+0855190,+0379412,20:46:02.215227
0.216390,+0019176,+0622722,0.216449,-8388608,-8388608,0.216508,+0295186,-0144019,0.214929,-0398695,+0614580,0.216088,+0855033,+0379321,20:46:02.215227
0.219636,+0019233,+0622682,0.219694,-8388608,-8388608,0.219752,+0295190,-0143911,0.217735,-0398808,+0614741,0.218874,+0855246,+0379416,20:46:02.215227
0.222881,+0019084,+0622710,0.222946,-8388608,-8388608,0.223004,+0295157,-0143931,0.223347,-0398708,+0614456,0.221660,+0855190,+0379437,20:46:02.215227
0.226139,+0019257,+0622653,0.226255,-8388608,-8388608,0.226313,+0295171,-0143858,0.226198,-0398937,+0614467,0.224456,+0854995,+0379444,20:46:02.215227
0.229383,+0019296,+0622713,0.229492,-8388608,-8388608,0.229552,+0295152,-0143971,0.229003,-0398992,+0614569,0.227244,+0855263,+0379666,20:46:02.215227
0.232628,+0019225,+0622784,0.232732,-8388608,-8388608,0.232791,+0295197,-0144022,0.231808,-0398848,+0614447,0.232850,+0854898,+0379582,20:46:02.248584
0.235926,+0019075,+0622685,0.235985,-8388608,-8388608,0.236103,+0295237,-0143929,0.234618,-0398866,+0614593,0.235640,+0855395,+0379477,20:46:02.248584
0.239172,+0019194,+0622555,0.239245,-8388608,-8388608,0.239338,+0295040,-0144100,0.237447,-0398750,+0614424,0.238432,+0854874,+0379587,20:46:02.248584
0.242431,+0019267,+0622720,0.242509,-8388608,-8388608,0.242573,+0295072,-0143838,0.243093,-0398691,+0614620,0.241257,+0854999,+0379645,20:46:02.248584
0.245740,+0019203,+0622802,0.245798,-8388608,-8388608,0.245857,+0294964,-0143933,0.245916,-0398986,+0614393,0.244047,+0855045,+0379528,20:46:02.248584
0.249001,+0019118,+0622939,0.249059,-8388608,-8388608,0.249117,+0295028,-0143874,0.248724,-0398710,+0614649,0.246847,+0855022,+0379660,20:46:02.248584
0.252247,+0019332,+0623072,0.252306,-8388608,-8388608,0.252364,+0295136,-0144087,0.251529,-0398822,+0614553,0.252423,+0855174,+0379595,20:46:02.248584
0.255502,+0019256,+0622877,0.255561,-8388608,-8388608,0.255619,+0295156,-0144092,0.254348,-0398822,+0614388,0.255214,+0854994,+0379558,20:46:02.248584
0.258746,+0019209,+0622668,0.258857,-8388608,-8388608,0.258915,+0295312,-0143917,0.257182,-0398850,+0614498,0.258001,+0855166,+0379647,20:46:02.248584
0.261991,+0019196,+0622909,0.262095,-8388608,-8388608,0.262155,+0295289,-0143980,0.262795,-0398618,+0614465,0.260788,+0855091,+0379554,20:46:02.248584
0.265295,+0019192,+0622839,0.265353,-8388608,-8388608,0.265413,+0295146,-0144056,0.265606,-0398880,+0614401,0.263608,+0855106,+0379257,20:46:02.248584
0.268540,+0019209,+0622621,0.268600,-8388608,-8388608,0.268710,+0295067,-0143775,0.268438,-0398574,+0614619,0.266399,+0854927,+0379524,20:46:02.248584
0.271786,+0019289,+0623049,0.271844,-8388608,-8388608,0.271947,+0295072,-0144029,0.271243,-0398528,+0614668,0.272005,+0855105,+0379534,20:46:02.248584
0.275146,+0019289,+0622766,0.275084,-8388608,-8388608,0.275205,+0295072,-0144010,0.274055,-0398528,+0614583,0.274797,+0855105,+0379657,20:46:02.248584
0.278407,+0019417,+0622763,0.278348,-8388608,-8388608,0.278466,+0295098,-0143956,0.276885,-0398833,+0614556,0.277584,+0855122,+0379460,20:46:02.248584
0.281656,+0019138,+0622887,0.281585,-8388608,-8388608,0.281714,+0295165,-0144124,0.279693,-0398809,+0614511,0.280370,+0855096,+0379722,20:46:02.248584
0.284908,+0019165,+0622700,0.284846,-8388608,-8388608,0.284966,+0294933,-0143930,0.282501,-0398837,+0614604,0.283165,+0854973,+0379636,20:46:02.350154
0.288267,+0019036,+0623052,0.288089,-8388608,-8388608,0.288207,+0295271,-0144065,0.288148,-0398666,+0614569,0.285958,+0855251,+0379217,20:46:02.350154
0.291511,+0019321,+0622849,0.291326,-8388608,-8388608,0.291443,+0295196,-0143887,0.290958,-0398841,+0614325,0.291570,+0854883,+0379325,20:46:02.350154
0.294756,+0019177,+0622569,0.294574,-8388608,-8388608,0.294690,+0295226,-0143910,0.293846,-0398683,+0614363,0.294408,+0854841,+0379440,20:46:02.350154
0.298002,+0019093,+0622810,0.297810,-8388608,-8388608,0.297925,+0295174,-0143978,0.296688,-0398818,+0614468,0.297200,+0854865,+0379870,20:46:02.350154
0.301249,+0019336,+0623029,0.301047,-8388608,-8388608,0.301175,+0295209,-0143950,0.299497,-0398782,+0614480,0.299987,+0855205,+0379488,20:46:02.350154
0.304513,+0019267,+0622705,0.304301,-8388608,-8388608,0.304450,+0295290,-0144042,0.302309,-0398836,+0614536,0.302773,+0855305,+0379627,20:46:02.350154
0.307758,+0019159,+0622885,0.307538,-8388608,-8388608,0.307687,+0295226,-0143993,0.305119,-0398841,+0614629,0.305559,+0854971,+0379438,20:46:02.350154
0.311044,+0019123,+0622853,0.310827,-8388608,-8388608,0.310922,+0295348,-0143957,0.310767,-0398639,+0614521,0.308345,+0855061,+0379592,20:46:02.350154
0.314291,+0019261,+0622829,0.314073,-8388608,-8388608,0.314200,+0295315,-0143821,0.313577,-0398706,+0614605,0.313917,+0855127,+0379312,20:46:02.350154
0.317535,+0019137,+0622727,0.317310,-8388608,-8388608,0.317435,+0295142,-0144008,0.316384,-0398742,+0614579,0.316705,+0855176,+0379447,20:46:02.350154
0.320780,+0019228,+0622569,0.320546,-8388608,-8388608,0.320679,+0295086,-0143950,0.319217,-0398772,+0614582,0.319491,+0854872,+0379293,20:46:02.350154
0.324024,+0019340,+0622809,0.323783,-8388608,-8388608,0.323955,+0295306,-0144002,0.322027,-0398841,+0614627,0.322277,+0855121,+0379422,20:46:02.350154
0.327271,+0019210,+0622802,0.327020,-8388608,-8388608,0.327191,+0295185,-0144034,0.324838,-0398664,+0614573,0.325065,+0854962,+0379669,20:46:02.350154
0.330543,+0019199,+0622670,0.330256,-8388608,-8388608,0.330426,+0295148,-0144119,0.330484,-0398632,+0614493,0.327851,+0855270,+0379296,20:46:02.350154
0.333791,+0019299,+0622881,0.333503,-8388608,-8388608,0.333708,+0295360,-0144033,0.333344,-0398830,+0614502,0.333427,+0855150,+0379280,20:46:02.350154
0.337036,+0019160,+0622689,0.336740,-8388608,-8388608,0.336946,+0295213,-0144203,0.336158,-0398940,+0614568,0.336216,+0855124,+0379505,20:46:02.350154
0.340283,+0019173,+0622905,0.339978,-8388608,-8388608,0.340182,+0295074,-0143988,0.338965,-0398786,+0614539,0.339023,+0854903,+0379651,20:46:02.350154
0.343569,+0019186,+0622643,0.343295,-8388608,-8388608,0.343503,+0295219,-0144110,0.341770,-0398649,+0614738,0.341828,+0855017,+0379788,20:46:02.350154
0.346822,+0018936,+0623104,0.346535,-8388608,-8388608,0.346752,+0295346,-0143954,0.344584,-0398829,+0614627,0.344675,+0855029,+0379910,20:46:02.350154
0.350066,+0019126,+0622793,0.349772,-8388608,-8388608,0.349988,+0295255,-0143935,0.347428,-0398750,+0614558,0.347487,+0854901,+0379381,20:46:02.350154
0.353403,+0019102,+0622787,0.353019,-8388608,-8388608,0.353223,+0295188,-0143771,0.353089,-0398731,+0614558,0.353147,+0855030,+0379340,20:46:02.415429
0.356648,+0019200,+0622778,0.356269,-8388608,-8388608,0.356458,+0295245,-0144004,0.355900,-0398702,+0614440,0.355958,+0855139,+0379506,20:46:02.415429
0.359896,+0019216,+0622798,0.359506,-8388608,-8388608,0.359693,+0295126,-0144026,0.358707,-0398768,+0614445,0.358766,+0855029,+0379396,20:46:02.415429
0.363254,+0019290,+0622500,0.362750,-8388608,-8388608,0.363058,+0294592,-0143998,0.364336,-0398701,+0614346,0.364419,+0855040,+0379673,20:46:02.415429
0.366517,+0019002,+0622980,0.366097,-8388608,-8388608,0.366310,+0294592,-0143431,0.367177,-0399116,+0614665,0.367237,+0854743,+0379898,20:46:02.415429
0.369765,+0019217,+0622624,0.369333,-8388608,-8388608,0.369546,+0293521,-0143699,0.369986,-0398809,+0614535,0.370046,+0854570,+0379721,20:46:02.415429
0.373013,+0019142,+0622821,0.372579,-8388608,-8388608,0.372781,+0293802,-0143697,0.372911,-0398994,+0614533,0.372841,+0854768,+0379804,20:46:02.415429
0.376262,+0018986,+0622821,0.375846,-8388608,-8388608,0.376022,+0293930,-0143711,0.375748,-0399009,+0614586,0.375680,+0854853,+0379805,20:46:02.415429
0.379508,+0019133,+0622715,0.379085,-8388608,-8388608,0.379260,+0293711,-0143913,0.378553,-0398982,+0614499,0.378473,+0854705,+0379809,20:46:02.415429
0.395807,+0019002,+0622773,0.395304,-8388608,-8388608,0.395512,+0294447,-0143937,0.398280,-0398808,+0614658,0.398024,+0855071,+0379730,20:46:02.415429
0.399063,+0019175,+0622663,0.398557,-8388608,-8388608,0.398762,+0295140,-0144049,0.401084,-0398773,+0614921,0.400833,+0854968,+0379721,20:46:02.415429
0.402310,+0019179,+0622983,0.401797,-8388608,-8388608,0.402001,+0295154,-0144031,0.403891,-0398702,+0614629,0.403677,+0855120,+0379643,20:46:02.415429
0.405573,+0019179,+0622872,0.405034,-8388608,-8388608,0.405236,+0295154,-0144069,0.406710,-0398961,+0614500,0.406486,+0855091,+0379397,20:46:02.415429
0.408817,+0019227,+0622690,0.408272,-8388608,-8388608,0.408471,+0295232,-0143887,0.409517,-0398628,+0614450,0.409274,+0855293,+0379346,20:46:02.415429
0.412061,+0019223,+0622884,0.411509,-8388608,-8388608,0.411718,+0295119,-0143831,0.412327,-0398817,+0614377,0.412121,+0854908,+0379222,20:46:02.415429
0.415306,+0019304,+0622919,0.414746,-8388608,-8388608,0.414967,+0295432,-0143902,0.415144,-0398829,+0614558,0.414909,+0855051,+0379428,20:46:02.415429
0.418552,+0019087,+0622914,0.418008,-8388608,-8388608,0.418224,+0295230,-0143984,0.417949,-0398855,+0614341,0.417695,+0855134,+0379716,20:46:02.415429
0.421801,+0019288,+0622766,0.421247,-8388608,-8388608,0.421458,+0295221,-0144170,0.420754,-0398855,+0614586,0.420486,+0855134,+0379416,20:46:02.415429
0.425048,+0019163,+0622831,0.424484,-8388608,-8388608,0.424729,+0295165,-0143931,0.423561,-0398618,+0614577,0.423276,+0854959,+0379400,20:46:02.415429
0.428293,+0019131,+0622815,0.427742,-8388608,-8388608,0.427964,+0295211,-0143757,0.429213,-0398911,+0614577,0.428852,+0854859,+0379275,20:46:02.415429
0.431541,+0019096,+0622747,0.430985,-8388608,-8388608,0.431202,+0295119,-0144002,0.432019,-0398788,+0614542,0.431646,+0855152,+0379396,20:46:02.415429
0.434785,+0019256,+0622803,0.434221,-8388608,-8388608,0.434493,+0295134,-0143961,0.434843,-0398729,+0614485,0.434433,+0855060,+0379574,20:46:02.448802
0.438030,+0018930,+0622850,0.437506,-8388608,-8388608,0.437732,+0295315,-0144208,0.440465,-0398761,+0614689,0.440014,+0855369,+0379418,20:46:02.448802
0.441292,+0018930,+0622612,0.440745,-8388608,-8388608,0.440971,+0294521,-0143981,0.440465,-0398951,+0614689,0.442834,+0854946,+0379665,20:46:02.448802
0.444543,+0019080,+0622814,0.443985,-8388608,-8388608,0.444207,+0294521,-0143876,0.443292,-0398921,+0614654,0.445667,+0854887,+0379218,20:46:02.448802
0.447787,+0019128,+0622794,0.447228,-8388608,-8388608,0.447442,+0294554,-0143996,0.448914,-0398760,+0614518,0.448528,+0854821,+0379472,20:46:02.448802
0.451036,+0019128,+0622753,0.450474,-8388608,-8388608,0.450683,+0294554,-0143821,0.451721,-0398952,+0614524,0.451368,+0854892,+0379620,20:46:02.448802
0.454286,+0019202,+0622933,0.453727,-8388608,-8388608,0.453918,+0294745,-0144004,0.454526,-0398745,+0614376,0.454156,+0855021,+0379430,20:46:02.448802
0.457531,+0019213,+0622943,0.456964,-8388608,-8388608,0.457152,+0295230,-0143866,0.457372,-0398692,+0614595,0.457024,+0855086,+0379496,20:46:02.448802
0.460780,+0019115,+0622817,0.460204,-8388608,-8388608,0.460387,+0295037,-0144115,0.460264,-0398944,+0614531,0.459833,+0855149,+0379510,20:46:02.448802
0.464073,+0019182,+0622645,0.463443,-8388608,-8388608,0.463622,+0295245,-0144035,0.463070,-0398584,+0614434,0.462622,+0855085,+0379474,20:46:02.448802
0.467336,+0019229,+0622879,0.466681,-8388608,-8388608,0.466860,+0295111,-0144021,0.465875,-0399004,+0614722,0.465408,+0854924,+0379604,20:46:02.448802
0.470583,+0019328,+0622767,0.469918,-8388608,-8388608,0.470142,+0295018,-0143890,0.468680,-0398793,+0614584,0.468195,+0855249,+0379552,20:46:02.448802
0.473831,+0019316,+0622634,0.473163,-8388608,-8388608,0.473376,+0295167,-0143865,0.471487,-0398592,+0614418,0.473773,+0854876,+0379693,20:46:02.448802
0.477076,+0019266,+0622853,0.476401,-8388608,-8388608,0.476617,+0295204,-0143985,0.477134,-0398772,+0614387,0.476559,+0855101,+0379358,20:46:02.448802
0.480321,+0019296,+0622782,0.479638,-8388608,-8388608,0.479854,+0294894,-0143874,0.479951,-0399034,+0614456,0.479348,+0855016,+0379642,20:46:02.448802
0.483590,+0019191,+0622913,0.482878,-8388608,-8388608,0.483090,+0295153,-0143930,0.482756,-0398939,+0614408,0.482138,+0855027,+0379739,20:46:02.448802
0.486836,+0019210,+0622693,0.486117,-8388608,-8388608,0.486377,+0295200,-0143882,0.485563,-0398874,+0614557,0.484924,+0854949,+0379445,20:46:02.448802
0.490094,+0019132,+0622763,0.489392,-8388608,-8388608,0.489612,+0295214,-0144210,0.488369,-0398915,+0614620,0.487712,+0854946,+0379591,20:46:02.448802
0.493348,+0019218,+0622748,0.492637,-8388608,-8388608,0.492851,+0295159,-0144039,0.491175,-0398844,+0614226,0.493289,+0855013,+0379397,20:46:02.448802
0.496593,+0019011,+0622858,0.495875,-8388608,-8388608,0.496133,+0295060,-0143729,0.493982,-0398799,+0614580,0.496075,+0855070,+0379580,20:46:02.448802
0.499874,+0019278,+0622794,0.499147,-8388608,-8388608,0.499368,+0295099,-0144029,0.499597,-0398990,+0614536,0.498866,+0855180,+0379526,20:46:02.515112
0.503136,+0019170,+0622751,0.502392,-8388608,-8388608,0.502609,+0295219,-0143913,0.502524,-0398834,+0614697,0.501661,+0855211,+0379707,20:46:02.515112
0.506381,+0019226,+0622938,0.505700,-8388608,-8388608,0.505847,+0294900,-0144003,0.505339,-0398870,+0614677,0.504469,+0854943,+0379592,20:46:02.515112
0.509630,+0019212,+0622551,0.508980,-8388608,-8388608,0.509084,+0295169,-0144031,0.508146,-0398862,+0614523,0.507301,+0854990,+0379723,20:46:02.515112
0.512874,+0019034,+0622525,0.512220,-8388608,-8388608,0.512321,+0295185,-0143973,0.510960,-0398974,+0614444,0.512933,+0854956,+0379366,20:46:02.515112
0.516122,+0019173,+0622927,0.515458,-8388608,-8388608,0.515556,+0295282,-0143987,0.513782,-0398700,+0614516,0.515721,+0854982,+0379580,20:46:02.515112
