Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
3.763387,+0095799,+0659320,3.762388,-8388608,-8388608,3.761407,+0300994,-0141679,3.761615,-0398678,+0614677,3.761694,+0852979,+0378312,20:51:50.168524
3.766635,+0104625,+0674180,3.765668,-8388608,-8388608,3.764663,+0301065,-0141348,3.764564,-0398716,+0615392,3.764499,+0852797,+0377962,20:51:50.168524
3.769879,+0124946,+0669636,3.768966,-8388608,-8388608,3.767900,+0300838,-0141382,3.767406,-0398899,+0614997,3.767287,+0852905,+0378330,20:51:50.168524
3.773180,+0099061,+0661104,3.772203,-8388608,-8388608,3.771137,+0300527,-0141285,3.773020,-0398822,+0615261,3.772885,+0852518,+0378647,20:51:50.168524
3.776424,+0109476,+0671241,3.775461,-8388608,-8388608,3.774383,+0300832,-0141293,3.775846,-0398890,+0615166,3.775674,+0852360,+0378398,20:51:50.168524
3.779671,+0114740,+0660320,3.778748,-8388608,-8388608,3.777620,+0300734,-0141247,3.778656,-0399250,+0614970,3.778464,+0852201,+0378381,20:51:50.168524
3.789442,+0097519,+0654281,3.788564,-8388608,-8388608,3.787354,+0301131,-0141111,3.789906,-0399265,+0615129,3.789654,+0852437,+0378090,20:51:50.168524
3.792770,+0093597,+0661749,3.791816,-8388608,-8388608,3.790623,+0301230,-0141422,3.792712,-0398779,+0614738,3.792442,+0852756,+0377916,20:51:50.168524
3.796015,+0109482,+0658936,3.795057,-8388608,-8388608,3.793893,+0301295,-0141232,3.795569,-0399008,+0614645,3.795228,+0852777,+0378158,20:51:50.168524
3.799260,+0091233,+0655603,3.798301,-8388608,-8388608,3.797128,+0301228,-0141275,3.798374,-0399143,+0614822,3.798017,+0852583,+0378007,20:51:50.168524
3.802506,+0101978,+0659964,3.801540,-8388608,-8388608,3.800363,+0301333,-0141214,3.801180,-0399072,+0614707,3.800803,+0852543,+0377946,20:51:50.168524
3.805753,+0097282,+0653077,3.804781,-8388608,-8388608,3.803649,+0301340,-0141101,3.803986,-0399172,+0614610,3.803591,+0852617,+0378187,20:51:50.168524
3.809000,+0088485,+0654645,3.808053,-8388608,-8388608,3.806884,+0301317,-0141313,3.806794,-0399159,+0614815,3.806377,+0852913,+0378025,20:51:50.168524
3.812245,+0096538,+0654602,3.811291,-8388608,-8388608,3.810119,+0301259,-0141236,3.812406,-0398945,+0615043,3.811949,+0852709,+0378283,20:51:50.168524
3.815492,+0090309,+0652069,3.814530,-8388608,-8388608,3.813407,+0301255,-0141340,3.815211,-0399032,+0614994,3.814742,+0852735,+0378032,20:51:50.168524
3.818739,+0092657,+0654907,3.817811,-8388608,-8388608,3.816675,+0301058,-0141300,3.818019,-0399258,+0615115,3.817528,+0852776,+0378291,20:51:50.169029
3.821995,+0097916,+0653899,3.821101,-8388608,-8388608,3.819909,+0301078,-0141313,3.820824,-0398672,+0614916,3.820314,+0852531,+0378340,20:51:50.169029
3.825242,+0091846,+0651549,3.824340,-8388608,-8388608,3.823159,+0300948,-0141581,3.823679,-0399213,+0614656,3.823100,+0852738,+0378174,20:51:50.169029
3.828488,+0092907,+0653117,3.827576,-8388608,-8388608,3.826395,+0301094,-0141414,3.826484,-0398853,+0614790,3.825891,+0852905,+0378108,20:51:50.271861
3.831753,+0093225,+0649683,3.830813,-8388608,-8388608,3.832972,+0300882,-0141494,3.832097,-0399067,+0614871,3.831466,+0852817,+0378162,20:51:50.271861
3.835015,+0084090,+0648865,3.834058,-8388608,-8388608,3.836213,+0300569,-0141607,3.834913,-0398849,+0615045,3.834308,+0853074,+0378178,20:51:50.271861
3.838263,+0090818,+0650267,3.837296,-8388608,-8388608,3.839451,+0300111,-0141407,3.837719,-0399130,+0614965,3.837129,+0852624,+0378378,20:51:50.271861
3.844828,+0087505,+0649901,3.843822,-8388608,-8388608,3.842692,+0299924,-0141376,3.843331,-0398962,+0614868,3.842754,+0852496,+0378216,20:51:50.271861
3.848073,+0091547,+0648093,3.847086,-8388608,-8388608,3.845945,+0299987,-0141554,3.846172,-0399011,+0615011,3.845551,+0852824,+0378120,20:51:50.271861
3.851318,+0086170,+0647053,3.850329,-8388608,-8388608,3.849184,+0300342,-0141443,3.851836,-0399035,+0615036,3.851149,+0853237,+0378148,20:51:50.271861
3.854562,+0088749,+0647200,3.853569,-8388608,-8388608,3.852418,+0299955,-0141665,3.854649,-0398637,+0615093,3.853938,+0853310,+0378371,20:51:50.271861
3.857809,+0085428,+0645164,3.856808,-8388608,-8388608,3.855657,+0300076,-0141508,3.857456,-0398831,+0615064,3.856724,+0853150,+0378257,20:51:50.271861
3.861055,+0082681,+0644714,3.860045,-8388608,-8388608,3.862153,+0299794,-0141661,3.860263,-0398349,+0615093,3.862299,+0853136,+0378549,20:51:50.271861
3.864304,+0083825,+0644785,3.863347,-8388608,-8388608,3.865389,+0299777,-0141580,3.863073,-0398425,+0615156,3.865086,+0853426,+0378477,20:51:50.271861
3.867562,+0083400,+0643228,3.866584,-8388608,-8388608,3.868624,+0299696,-0141564,3.868687,-0398546,+0615410,3.867872,+0853279,+0378223,20:51:50.271861
3.870807,+0085036,+0643567,3.869822,-8388608,-8388608,3.871859,+0299656,-0141596,3.871504,-0398554,+0615364,3.870658,+0853200,+0378492,20:51:50.271861
3.874057,+0085036,+0642575,3.873065,-8388608,-8388608,3.875121,+0299714,-0141513,3.874314,-0398539,+0614967,3.873446,+0853152,+0378258,20:51:50.271861
3.877302,+0080859,+0641002,3.876302,-8388608,-8388608,3.878356,+0299626,-0141498,3.877143,-0398549,+0615028,3.876232,+0852814,+0378360,20:51:50.271861
3.880548,+0078602,+0640585,3.879538,-8388608,-8388608,3.881628,+0299669,-0141527,3.879949,-0398385,+0614974,3.881807,+0852866,+0378108,20:51:50.271861
3.883797,+0078602,+0638600,3.882821,-8388608,-8388608,3.884876,+0299352,-0141689,3.882758,-0398930,+0614908,3.884593,+0852797,+0377973,20:51:50.271861
3.887041,+0075280,+0637896,3.886057,-8388608,-8388608,3.888112,+0299420,-0141655,3.885569,-0398179,+0615223,3.887379,+0852858,+0378063,20:51:50.271861
3.890286,+0074656,+0636921,3.892532,-8388608,-8388608,3.891348,+0299495,-0141581,3.891191,-0398917,+0615107,3.890167,+0852389,+0378141,20:51:50.271861
3.893530,+0074656,+0635966,3.892532,-8388608,-8388608,3.894636,+0299675,-0141670,3.894000,-0398917,+0614690,3.892958,+0852711,+0378026,20:51:50.271861
3.896775,+0074798,+0635191,3.895804,-8388608,-8388608,3.897871,+0299843,-0141760,3.896833,-0398789,+0614837,3.895746,+0852771,+0378039,20:51:50.271861
3.900019,+0073495,+0634425,3.902294,-8388608,-8388608,3.901114,+0299959,-0141578,3.902446,-0399156,+0614533,3.901325,+0852649,+0378250,20:51:50.271861
3.903288,+0072001,+0632868,3.905573,-8388608,-8388608,3.904408,+0299959,-0141605,3.905253,-0398571,+0615020,3.904119,+0852639,+0378022,20:51:50.301771
3.906536,+0069389,+0631745,3.908809,-8388608,-8388608,3.907645,+0299851,-0141484,3.908058,-0399051,+0615193,3.906907,+0852924,+0377934,20:51:50.301771
3.939111,+0060539,+0623092,3.941378,-8388608,-8388608,3.940186,+0300122,-0141491,3.941959,-0399067,+0615172,3.940463,+0852807,+0378175,20:51:50.301771
3.942371,+0059618,+0622965,3.944667,-8388608,-8388608,3.943448,+0300122,-0141641,3.944790,-0398662,+0615006,3.943295,+0852853,+0378261,20:51:50.301771
3.945625,+0059765,+0622721,3.947912,-8388608,-8388608,3.946685,+0300353,-0141555,3.947598,-0398877,+0615059,3.946125,+0852814,+0378219,20:51:50.301771
3.948973,+0059206,+0622831,3.951148,-8388608,-8388608,3.949922,+0300363,-0141484,3.950436,-0398696,+0615026,3.948915,+0852585,+0378161,20:51:50.301771
3.952218,+0055768,+0622823,3.954397,-8388608,-8388608,3.953159,+0300421,-0141497,3.953244,-0398915,+0614781,3.951701,+0852373,+0378111,20:51:50.301771
3.955466,+0059793,+0622821,3.957633,-8388608,-8388608,3.956393,+0300629,-0141224,3.956075,-0400110,+0614474,3.957273,+0852710,+0377909,20:51:50.301771
3.958725,+0054548,+0622497,3.960870,-8388608,-8388608,3.959628,+0300739,-0141234,3.958881,-0398459,+0615139,3.960059,+0852580,+0378134,20:51:50.301771
3.961968,+0055181,+0622484,3.964115,-8388608,-8388608,3.962903,+0300629,-0141381,3.961688,-0398577,+0614352,3.962845,+0852493,+0378332,20:51:50.301771
3.965217,+0053216,+0622437,3.967362,-8388608,-8388608,3.966174,+0300544,-0141265,3.967303,-0400354,+0615140,3.965631,+0852737,+0377951,20:51:50.301771
3.968477,+0051051,+0622907,3.970600,-8388608,-8388608,3.969408,+0300523,-0141321,3.970159,-0398708,+0614354,3.968419,+0852413,+0377995,20:51:50.301771
3.971722,+0052933,+0622778,3.973839,-8388608,-8388608,3.972662,+0300439,-0141179,3.972966,-0398619,+0615154,3.971205,+0852652,+0377874,20:51:50.301771
3.974968,+0051151,+0622898,3.977079,-8388608,-8388608,3.975898,+0300234,-0141423,3.975777,-0399936,+0614991,3.976789,+0852452,+0377936,20:51:50.301771
3.978240,+0052635,+0622486,3.980316,-8388608,-8388608,3.979133,+0300528,-0141122,3.978582,-0399188,+0614330,3.979575,+0852310,+0378274,20:51:50.301771
3.981486,+0050910,+0622173,3.983553,-8388608,-8388608,3.982420,+0300296,-0141129,3.981387,-0399726,+0615345,3.982361,+0852395,+0378210,20:51:50.301771
3.984734,+0050421,+0622094,3.986827,-8388608,-8388608,3.985661,+0300369,-0141257,3.984200,-0398604,+0615024,3.985151,+0852476,+0377815,20:51:50.301771
3.987995,+0047603,+0622275,3.990086,-8388608,-8388608,3.988895,+0300323,-0141361,3.989810,-0399276,+0615412,3.987937,+0852256,+0377975,20:51:50.301771
3.991271,+0047982,+0623117,3.993324,-8388608,-8388608,3.992198,+0300079,-0141247,3.992616,-0397403,+0614382,3.993534,+0852097,+0378245,20:51:50.372111
3.994521,+0047769,+0622816,3.996607,-8388608,-8388608,3.995438,+0300079,-0141193,3.995497,-0397403,+0614960,3.996324,+0853060,+0378039,20:51:50.372111
3.997847,+0046889,+0622689,3.999861,-8388608,-8388608,3.998687,+0299848,-0141138,3.998330,-0398982,+0615881,3.999180,+0852851,+0377904,20:51:50.372111
4.001093,+0048511,+0622120,4.003102,-8388608,-8388608,4.001930,+0300072,-0141211,4.001155,-0397629,+0614350,4.001989,+0852466,+0378393,20:51:50.372111
4.004355,+0046154,+0621994,4.006345,-8388608,-8388608,4.005168,+0300072,-0141226,4.003975,-0400004,+0614958,4.004786,+0852764,+0378048,20:51:50.372111
4.007632,+0045701,+0622974,4.009581,-8388608,-8388608,4.008463,+0300260,-0141323,4.009641,-0399117,+0614351,4.007572,+0852842,+0377992,20:51:50.372111
4.010876,+0043620,+0622753,4.012818,-8388608,-8388608,4.011702,+0300092,-0141084,4.012449,-0397017,+0614795,4.013158,+0852642,+0378278,20:51:50.372111
4.014139,+0041837,+0623078,4.016057,-8388608,-8388608,4.014938,+0300092,-0140862,4.015265,-0400174,+0615647,4.015946,+0853049,+0377979,20:51:50.372111
4.017397,+0044024,+0622596,4.019295,-8388608,-8388608,4.018173,+0300097,-0141113,4.018072,-0398664,+0614580,4.018732,+0852725,+0378277,20:51:50.372111
4.020642,+0042327,+0622481,4.022560,-8388608,-8388608,4.021410,+0300322,-0141156,4.020879,-0399111,+0615002,4.021518,+0852853,+0378363,20:51:50.372111
4.023886,+0043503,+0622110,4.025802,-8388608,-8388608,4.024646,+0300322,-0141069,4.023727,-0398877,+0615213,4.024304,+0853064,+0378397,20:51:50.372111
4.027149,+0040795,+0622155,4.029041,-8388608,-8388608,4.027881,+0300234,-0141207,4.026535,-0398567,+0614608,4.027090,+0852504,+0377954,20:51:50.372111
4.030393,+0039651,+0622722,4.032278,-8388608,-8388608,4.031116,+0300410,-0141138,4.032150,-0398313,+0615051,4.032666,+0852515,+0378219,20:51:50.372111
4.033637,+0038153,+0622598,4.035519,-8388608,-8388608,4.034353,+0300410,-0140963,4.034959,-0398313,+0615064,4.035460,+0852912,+0377990,20:51:50.372111
4.036911,+0037216,+0622898,4.038757,-8388608,-8388608,4.037587,+0300223,-0141118,4.037765,-0399224,+0615131,4.038246,+0852768,+0377876,20:51:50.372111
4.043445,+0037140,+0622421,4.042035,-8388608,-8388608,4.040842,+0300431,-0141100,4.043380,-0398592,+0614472,4.041032,+0852484,+0378455,20:51:50.468506
4.046690,+0035988,+0622502,4.045274,-8388608,-8388608,4.044103,+0300430,-0140901,4.046191,-0399267,+0615268,4.046606,+0852771,+0377940,20:51:50.468506
4.049968,+0035273,+0622515,4.048511,-8388608,-8388608,4.047338,+0300252,-0141011,4.049034,-0399465,+0615107,4.049422,+0852420,+0378182,20:51:50.468506
4.053216,+0034165,+0622386,4.051757,-8388608,-8388608,4.053831,+0301422,-0131101,4.051849,-0399253,+0614487,4.052273,+0852088,+0378132,20:51:50.468506
4.056515,+0033234,+0622549,4.054995,-8388608,-8388608,4.057070,+0349590,-0084681,4.054698,-0399513,+0615040,4.055063,+0852528,+0377971,20:51:50.468506
4.059760,+0032003,+0622348,4.058232,-8388608,-8388608,4.060305,+0477315,+0014293,4.060363,-0398950,+0614656,4.057849,+0852553,+0377861,20:51:50.468506
4.063008,+0031152,+0622499,4.061469,-8388608,-8388608,4.063539,+0688371,+0116521,4.063169,-0399218,+0614668,4.063426,+0852206,+0377956,20:51:50.468506
4.066274,+0030003,+0622161,4.064707,-8388608,-8388608,4.066778,+0794115,+0118180,4.065980,-0399871,+0614723,4.066214,+0852226,+0377888,20:51:50.468506
4.069519,+0029491,+0622694,4.067955,-8388608,-8388608,4.070013,+0734606,+0089915,4.068787,-0399007,+0614924,4.069002,+0852480,+0378244,20:51:50.468506
4.072765,+0028689,+0622535,4.071200,-8388608,-8388608,4.073270,+0743388,+0118402,4.071594,-0399260,+0614837,4.071788,+0852174,+0378180,20:51:50.468506
4.076027,+0027632,+0622489,4.074514,-8388608,-8388608,4.076507,+0807002,+0127159,4.074455,-0399419,+0614901,4.074576,+0852002,+0377967,20:51:50.468506
4.079271,+0026575,+0622393,4.077752,-8388608,-8388608,4.079743,+0772289,+0092768,4.077264,-0398736,+0614902,4.077362,+0852582,+0378094,20:51:50.468506
4.082518,+0026189,+0622472,4.080988,-8388608,-8388608,4.082997,+0726799,+0091317,4.082874,-0398887,+0615134,4.082939,+0853037,+0378234,20:51:50.468506
4.085802,+0025062,+0622553,4.084225,-8388608,-8388608,4.086233,+0770426,+0112952,4.085686,-0398553,+0614583,4.085744,+0852662,+0378108,20:51:50.468506
4.089046,+0024082,+0622557,4.087482,-8388608,-8388608,4.089470,+0779413,+0093281,4.088491,-0399356,+0614759,4.088549,+0852205,+0378102,20:51:50.468506
4.092291,+0023561,+0622916,4.090727,-8388608,-8388608,4.092822,+0730133,+0081224,4.091296,-0398628,+0615222,4.091354,+0852924,+0378038,20:51:50.468506
4.095627,+0022421,+0622466,4.093975,-8388608,-8388608,4.096057,+0753184,+0100623,4.094108,-0398577,+0614911,4.094167,+0852880,+0378220,20:51:50.468506
4.098871,+0021759,+0622775,4.097308,-8388608,-8388608,4.099293,+0773185,+0090940,4.096914,-0399103,+0614975,4.096973,+0852869,+0378202,20:51:50.468506
4.102125,+0021101,+0622720,4.100561,-8388608,-8388608,4.102669,+0734947,+0076632,4.102529,-0398835,+0614759,4.102602,+0852756,+0378152,20:51:50.468506
4.105464,+0020616,+0622674,4.103816,-8388608,-8388608,4.105904,+0738932,+0086738,4.105345,-0398748,+0615166,4.105405,+0853187,+0378008,20:51:50.468506
4.108713,+0019780,+0622497,4.107149,-8388608,-8388608,4.109139,+0754557,+0082971,4.108158,-0398858,+0615160,4.108218,+0853023,+0378242,20:51:50.468506
4.111957,+0019664,+0622965,4.113654,-8388608,-8388608,4.112486,+0731540,+0071989,4.113773,-0398931,+0615039,4.113835,+0852731,+0378089,20:51:50.501898
4.115298,+0019346,+0622767,4.116978,-8388608,-8388608,4.115723,+0729111,+0077395,4.116584,-0398985,+0614860,4.116644,+0852844,+0378211,20:51:50.501898
4.118542,+0019478,+0622053,4.120224,-8388608,-8388608,4.118959,+0743117,+0077326,4.119390,-0398887,+0614707,4.119450,+0852844,+0378142,20:51:50.501898
4.121787,+0019628,+0622633,4.123525,-8388608,-8388608,4.122195,+0723455,+0068564,4.122314,-0399317,+0614848,4.122255,+0852549,+0378133,20:51:50.501898
4.125200,+0019284,+0622428,4.126884,-8388608,-8388608,4.125437,+0723455,+0069722,4.125140,-0399477,+0614913,4.125045,+0851885,+0378004,20:51:50.501898
4.128448,+0019477,+0622705,4.130128,-8388608,-8388608,4.128678,+0732692,+0070676,4.127948,-0399580,+0614914,4.127868,+0852176,+0378204,20:51:50.501898
4.131692,+0019268,+0622688,4.133389,-8388608,-8388608,4.131916,+0714264,+0062583,4.133592,-0399805,+0614825,4.133457,+0852031,+0378381,20:51:50.501898
4.134953,+0019589,+0622683,4.136691,-8388608,-8388608,4.135151,+0716958,+0059762,4.136416,-0399699,+0614972,4.136271,+0851851,+0378311,20:51:50.501898
4.138199,+0019332,+0622553,4.139928,-8388608,-8388608,4.138386,+0718058,+0059772,4.139225,-0399340,+0614907,4.139065,+0852001,+0378238,20:51:50.501898
4.148020,+0019548,+0622733,4.146457,-8388608,-8388608,4.144951,+0718919,+0057323,4.147694,-0399125,+0614958,4.147517,+0852308,+0378263,20:51:50.501898
4.148020,+0019638,+0622733,4.149703,-8388608,-8388608,4.148199,+0719358,+0055974,4.150504,-0399357,+0614955,4.150339,+0852532,+0377873,20:51:50.501898
4.151267,+0019808,+0622695,4.152973,-8388608,-8388608,4.151434,+0717376,+0054104,4.153329,-0398801,+0614758,4.153159,+0852555,+0377888,20:51:50.501898
4.154536,+0019725,+0622827,4.156276,-8388608,-8388608,4.154715,+0714612,+0051278,4.156218,-0399022,+0615082,4.155992,+0852692,+0378166,20:51:50.501898
4.157782,+0019524,+0622784,4.159513,-8388608,-8388608,4.157953,+0705063,+0046497,4.159023,-0398944,+0614874,4.158779,+0852755,+0378237,20:51:50.501898
4.161027,+0019703,+0622570,4.162752,-8388608,-8388608,4.161191,+0697623,+0039382,4.161830,-0399418,+0614945,4.161567,+0852730,+0378176,20:51:50.501898
4.164281,+0019826,+0622680,4.166036,-8388608,-8388608,4.164476,+0694665,+0034826,4.164638,-0398684,+0614915,4.164358,+0852950,+0378157,20:51:50.502406
4.167557,+0019671,+0622637,4.169273,-8388608,-8388608,4.167770,+0694665,+0029519,4.167498,-0398731,+0614860,4.167146,+0852718,+0378297,20:51:50.502406
4.170802,+0019853,+0622538,4.172510,-8388608,-8388608,4.171006,+0685018,+0024349,4.173111,-0398843,+0614899,4.172720,+0852821,+0378006,20:51:50.502406
4.174053,+0019755,+0622655,4.175792,-8388608,-8388608,4.174241,+0680376,+0019424,4.175919,-0398836,+0615011,4.175510,+0852814,+0378434,20:51:50.502406
4.177301,+0019746,+0622528,4.179037,-8388608,-8388608,4.177477,+0673023,+0013454,4.178763,-0398586,+0615032,4.178297,+0853095,+0378113,20:51:50.502406
4.180546,+0019782,+0622603,4.182274,-8388608,-8388608,4.180713,+0667257,+0007268,4.181570,-0398702,+0615026,4.181083,+0852795,+0378171,20:51:50.502406
4.183792,+0019993,+0622687,4.185548,-8388608,-8388608,4.183987,+0660185,+0001404,4.184385,-0398702,+0615117,4.183871,+0853243,+0378308,20:51:50.601762
4.187039,+0020025,+0622955,4.188784,-8388608,-8388608,4.187284,+0660185,-0005497,4.187225,-0398380,+0615225,4.186657,+0853175,+0378165,20:51:50.601762
4.196842,+0019938,+0622516,4.198612,-8388608,-8388608,4.197026,+0638349,-0020826,4.198546,-0398787,+0615007,4.197844,+0852758,+0378333,20:51:50.601762
4.200109,+0020030,+0622863,4.201859,-8388608,-8388608,4.200309,+0633967,-0025578,4.201359,-0398482,+0615167,4.200650,+0853020,+0378341,20:51:50.601762
4.203355,+0019987,+0622941,4.205117,-8388608,-8388608,4.203558,+0627369,-0030945,4.204176,-0398434,+0615249,4.203438,+0853024,+0378336,20:51:50.601762
4.206604,+0019809,+0622669,4.208356,-8388608,-8388608,4.206796,+0621351,-0036148,4.207000,-0398690,+0614827,4.206229,+0853025,+0378269,20:51:50.601762
4.209875,+0019621,+0622859,4.211592,-8388608,-8388608,4.210089,+0621351,-0041403,4.209817,-0398874,+0615059,4.209017,+0852851,+0378396,20:51:50.601762
4.213123,+0019480,+0622912,4.214879,-8388608,-8388608,4.213325,+0611657,-0045474,4.212627,-0398735,+0615149,4.214596,+0852966,+0378310,20:51:50.601762
4.216369,+0018774,+0623110,4.218116,-8388608,-8388608,4.216560,+0607279,-0050118,4.215453,-0399044,+0614762,4.217382,+0852972,+0377943,20:51:50.601762
4.219614,+0018869,+0623350,4.221354,-8388608,-8388608,4.219797,+0605473,-0053805,4.221075,-0398715,+0614958,4.220168,+0852966,+0378038,20:51:50.601762
4.222859,+0018294,+0623163,4.224633,-8388608,-8388608,4.223073,+0602139,-0057071,4.223890,-0398886,+0615067,4.222954,+0852797,+0378245,20:51:50.601762
4.226105,+0018477,+0623158,4.227869,-8388608,-8388608,4.226309,+0600254,-0059942,4.226699,-0398531,+0614822,4.225745,+0852867,+0378015,20:51:50.601762
4.229349,+0018739,+0623354,4.231106,-8388608,-8388608,4.229607,+0600254,-0062942,4.229547,-0398915,+0615022,4.228533,+0852566,+0378096,20:51:50.601762
4.232632,+0019081,+0623225,4.234390,-8388608,-8388608,4.232845,+0595090,-0066204,4.232353,-0398921,+0615005,4.234107,+0852627,+0378227,20:51:50.601762
4.235878,+0019015,+0623013,4.237627,-8388608,-8388608,4.236085,+0595090,-0068521,4.235169,-0398800,+0615056,4.236893,+0852732,+0377980,20:51:50.601762
4.239123,+0019213,+0622908,4.240863,-8388608,-8388608,4.239321,+0592517,-0070884,4.240803,-0398743,+0614885,4.239679,+0852572,+0378098,20:51:50.601762
4.242369,+0019379,+0622877,4.244158,-8388608,-8388608,4.242598,+0590872,-0072999,4.243608,-0398776,+0614917,4.242469,+0853142,+0378097,20:51:50.601762
4.245614,+0019492,+0622741,4.247395,-8388608,-8388608,4.245835,+0587214,-0075764,4.246418,-0398767,+0615161,4.245265,+0852643,+0378334,20:51:50.601762
4.248858,+0019461,+0622588,4.250685,-8388608,-8388608,4.249071,+0583754,-0079441,4.249224,-0398772,+0615151,4.248051,+0852720,+0378347,20:51:50.601762
4.252103,+0019423,+0622631,4.253928,-8388608,-8388608,4.252367,+0580853,-0082533,4.252029,-0398688,+0614902,4.253628,+0852701,+0378109,20:51:50.601762
4.255349,+0019664,+0622587,4.257164,-8388608,-8388608,4.255604,+0577100,-0086346,4.254846,-0398761,+0615038,4.256428,+0852876,+0378140,20:51:50.601762
4.258618,+0019623,+0622701,4.260401,-8388608,-8388608,4.258841,+0573823,-0090017,4.260461,-0398874,+0615154,4.259217,+0852762,+0378224,20:51:50.601762
4.261862,+0019594,+0622455,4.263685,-8388608,-8388608,4.262151,+0568749,-0094580,4.263328,-0398715,+0614859,4.262005,+0852479,+0378228,20:51:50.671114
4.265109,+0019773,+0622711,4.266922,-8388608,-8388608,4.265387,+0564958,-0099148,4.266154,-0398755,+0615073,4.264809,+0852909,+0378332,20:51:50.671114
4.268355,+0019729,+0622419,4.270161,-8388608,-8388608,4.268621,+0564958,-0103612,4.268961,-0398881,+0614927,4.267616,+0853057,+0378304,20:51:50.671114
4.300946,+0019411,+0622627,4.299458,-8388608,-8388608,4.301198,+0513227,-0134549,4.300129,-0399339,+0614898,4.301303,+0852311,+0378083,20:51:50.671114
4.304236,+0019701,+0622621,4.302758,-8388608,-8388608,4.304459,+0509518,-0134585,4.302937,-0399204,+0614763,4.304093,+0852442,+0378111,20:51:50.671114
4.307483,+0019439,+0622429,4.306019,-8388608,-8388608,4.307698,+0506307,-0134565,4.305744,-0398946,+0614762,4.306879,+0852577,+0378153,20:51:50.671114
4.310727,+0019618,+0622751,4.309258,-8388608,-8388608,4.310935,+0502043,-0135077,4.308549,-0399139,+0614593,4.309665,+0852683,+0378002,20:51:50.671114
4.313980,+0019469,+0622634,4.312511,-8388608,-8388608,4.314247,+0498739,-0134969,4.314189,-0398994,+0614784,4.312453,+0852574,+0378193,20:51:50.671114
4.317274,+0019424,+0622902,4.315749,-8388608,-8388608,4.317484,+0496322,-0135188,4.316995,-0398982,+0614964,4.315239,+0852829,+0378191,20:51:50.671114
4.320519,+0019270,+0622449,4.318986,-8388608,-8388608,4.320719,+0492263,-0135619,4.319801,-0399097,+0615246,4.318025,+0852716,+0378418,20:51:50.672139
4.323771,+0019578,+0622712,4.322266,-8388608,-8388608,4.323957,+0489079,-0135915,4.322609,-0398825,+0614978,4.323600,+0852445,+0378130,20:51:50.672139
4.327018,+0019573,+0622804,4.325513,-8388608,-8388608,4.327192,+0486044,-0136203,4.325454,-0398797,+0614943,4.326390,+0852639,+0377959,20:51:50.672139
4.330262,+0019566,+0622718,4.328750,-8388608,-8388608,4.330428,+0483509,-0136275,4.328260,-0398776,+0615162,4.329176,+0852844,+0378179,20:51:50.672139
4.333513,+0019753,+0622843,4.332021,-8388608,-8388608,4.333700,+0480820,-0136505,4.331066,-0398946,+0615071,4.331963,+0852871,+0377922,20:51:50.672139
4.336779,+0019771,+0622858,4.335261,-8388608,-8388608,4.336995,+0477384,-0136841,4.336721,-0398452,+0614943,4.334753,+0852564,+0378153,20:51:50.672139
4.340024,+0019603,+0622777,4.338498,-8388608,-8388608,4.340229,+0474803,-0137015,4.339528,-0398624,+0615026,4.337539,+0852968,+0378189,20:51:50.672139
4.343276,+0019845,+0622800,4.341778,-8388608,-8388608,4.343468,+0471431,-0137298,4.342336,-0398744,+0615050,4.343113,+0852780,+0377906,20:51:50.672139
4.346523,+0019695,+0622680,4.345015,-8388608,-8388608,4.346706,+0468638,-0137246,4.345147,-0398646,+0614866,4.345901,+0852745,+0378266,20:51:50.672139
4.349769,+0019876,+0622722,4.348259,-8388608,-8388608,4.349941,+0467043,-0136964,4.347986,-0398895,+0615016,4.348690,+0852594,+0378212,20:51:50.672139
4.353030,+0019958,+0622678,4.351546,-8388608,-8388608,4.353230,+0465666,-0136809,4.350791,-0398861,+0614866,4.351478,+0852736,+0378072,20:51:50.672139
4.356276,+0019653,+0622675,4.354784,-8388608,-8388608,4.356527,+0463407,-0136851,4.356464,-0398965,+0614810,4.354276,+0852559,+0378275,20:51:50.672139
4.359553,+0019293,+0622730,4.358023,-8388608,-8388608,4.359763,+0461628,-0136513,4.359274,-0399025,+0615233,4.357062,+0852620,+0378107,20:51:50.768184
4.362801,+0019614,+0622618,4.361306,-8388608,-8388608,4.363002,+0459894,-0136149,4.362093,-0399119,+0614849,4.362641,+0852836,+0378096,20:51:50.768184
4.366095,+0019463,+0622594,4.364546,-8388608,-8388608,4.366248,+0458074,-0135902,4.364971,-0399119,+0615020,4.365464,+0852650,+0378040,20:51:50.768184
4.369342,+0019789,+0622391,4.367841,-8388608,-8388608,4.369517,+0456616,-0135496,4.367784,-0398546,+0614776,4.368257,+0852627,+0378050,20:51:50.768184
4.372587,+0019885,+0622461,4.371104,-8388608,-8388608,4.372782,+0454657,-0135039,4.370592,-0399282,+0614830,4.371045,+0852398,+0378141,20:51:50.768184
4.375831,+0019713,+0622495,4.374342,-8388608,-8388608,4.376019,+0451723,-0134969,4.373422,-0399007,+0615074,4.373838,+0852562,+0377868,20:51:50.768184
