===BEGIN_METADATA===
Test Name: 2026-04-08_203555_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 25 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
0.069337,+0019490,+0623068,0.069397,-8388608,-8388608,0.066749,+0304669,-0138864,0.068211,-0398911,+0613993,0.067860,+0855283,+0380020,20:35:58.189556
0.072584,+0019573,+0623074,0.072696,-8388608,-8388608,0.069984,+0304563,-0138799,0.071019,-0398745,+0613770,0.070646,+0855258,+0380251,20:35:58.189556
0.075830,+0019637,+0622928,0.075932,-8388608,-8388608,0.073223,+0304657,-0138690,0.073835,-0399027,+0613913,0.073434,+0855394,+0380270,20:35:58.189556
0.079077,+0019755,+0623121,0.079173,-8388608,-8388608,0.076503,+0304654,-0138637,0.076640,-0398845,+0613806,0.079008,+0855376,+0380285,20:35:58.189556
0.082326,+0019713,+0622958,0.082412,-8388608,-8388608,0.079738,+0304604,-0138746,0.082257,-0399002,+0613765,0.081799,+0855302,+0380038,20:35:58.290301
0.085574,+0019497,+0623094,0.085648,-8388608,-8388608,0.082985,+0304938,-0138790,0.085072,-0399042,+0613888,0.084590,+0855246,+0380201,20:35:58.290301
0.088827,+0019669,+0623095,0.088886,-8388608,-8388608,0.086268,+0304732,-0138851,0.087878,-0398890,+0613696,0.087376,+0855314,+0380045,20:35:58.290301
0.092074,+0019441,+0623030,0.092232,-8388608,-8388608,0.092793,+0304715,-0138692,0.090683,-0398997,+0613725,0.092990,+0855379,+0380142,20:35:58.290301
0.095366,+0019574,+0623109,0.095474,-8388608,-8388608,0.096116,+0304573,-0138723,0.093577,-0398641,+0614020,0.095830,+0855223,+0380187,20:35:58.290301
0.098681,+0019787,+0623201,0.098739,-8388608,-8388608,0.099352,+0304056,-0138760,0.099210,-0399126,+0614037,0.098616,+0855040,+0380230,20:35:58.290301
0.101929,+0019548,+0622931,0.101995,-8388608,-8388608,0.102591,+0304813,-0138782,0.102054,-0398841,+0614017,0.101409,+0855239,+0380341,20:35:58.290301
0.105181,+0019688,+0623119,0.105239,-8388608,-8388608,0.105879,+0304914,-0138794,0.104863,-0398699,+0614021,0.104203,+0855436,+0380054,20:35:58.290301
0.108444,+0019611,+0623026,0.108506,-8388608,-8388608,0.109128,+0304596,-0138652,0.107668,-0399243,+0613963,0.106991,+0855305,+0380251,20:35:58.290301
0.111694,+0019633,+0622899,0.111760,-8388608,-8388608,0.112369,+0304714,-0138831,0.110473,-0398977,+0613778,0.109779,+0855189,+0380049,20:35:58.290301
0.114963,+0019678,+0623049,0.115021,-8388608,-8388608,0.115640,+0304884,-0138880,0.113281,-0399047,+0614072,0.115356,+0855248,+0380304,20:35:58.290301
0.118207,+0019467,+0622945,0.118266,-8388608,-8388608,0.118875,+0304715,-0138818,0.118933,-0398978,+0613663,0.118144,+0855159,+0380347,20:35:58.290301
0.121455,+0019517,+0623110,0.121520,-8388608,-8388608,0.122109,+0304847,-0138755,0.121738,-0398906,+0613459,0.120931,+0855181,+0380009,20:35:58.290301
0.124708,+0019510,+0623034,0.124819,-8388608,-8388608,0.125394,+0304905,-0138764,0.124546,-0399088,+0613913,0.123718,+0854888,+0380292,20:35:58.290301
0.127955,+0019656,+0622826,0.128058,-8388608,-8388608,0.128631,+0304711,-0138750,0.127354,-0398967,+0613989,0.126504,+0855069,+0380286,20:35:58.291307
0.131201,+0019680,+0623012,0.131296,-8388608,-8388608,0.131866,+0304853,-0138568,0.130160,-0398853,+0613649,0.132077,+0855370,+0380222,20:35:58.291307
0.134448,+0019601,+0623105,0.134535,-8388608,-8388608,0.135150,+0304929,-0138765,0.132974,-0398921,+0613793,0.134867,+0855293,+0380035,20:35:58.291307
0.137713,+0019597,+0622969,0.137772,-8388608,-8388608,0.138385,+0304962,-0138767,0.135781,-0398816,+0613849,0.137655,+0855278,+0380249,20:35:58.291307
0.140957,+0019642,+0623073,0.141015,-8388608,-8388608,0.141667,+0304696,-0138896,0.141393,-0398783,+0613959,0.140441,+0855455,+0380111,20:35:58.291307
0.144257,+0019676,+0623056,0.144316,-8388608,-8388608,0.144909,+0304817,-0138770,0.144198,-0398955,+0614040,0.143229,+0855008,+0380127,20:35:58.291307
0.147502,+0019638,+0622815,0.147561,-8388608,-8388608,0.148145,+0304647,-0138788,0.147004,-0398909,+0613821,0.146015,+0855201,+0380209,20:35:58.291307
0.150747,+0019777,+0622836,0.150807,-8388608,-8388608,0.151382,+0304630,-0138789,0.152644,-0399126,+0613926,0.151600,+0855434,+0380168,20:35:58.356107
0.153997,+0019777,+0623015,0.154131,-8388608,-8388608,0.154623,+0304618,-0138693,0.155475,-0398995,+0613873,0.154457,+0855184,+0380156,20:35:58.356107
0.157301,+0019501,+0623106,0.157369,-8388608,-8388608,0.157858,+0304759,-0138789,0.158284,-0399101,+0613870,0.157243,+0855277,+0380153,20:35:58.356107
0.193129,+0019569,+0623077,0.193205,-8388608,-8388608,0.193613,+0304608,-0138665,0.194893,-0399119,+0613997,0.193547,+0855129,+0380417,20:35:58.356107
0.196476,+0019569,+0623205,0.196573,-8388608,-8388608,0.196852,+0304608,-0138641,0.197725,-0399043,+0613929,0.196412,+0855129,+0380176,20:35:58.356107
0.199724,+0019690,+0622854,0.199814,-8388608,-8388608,0.200091,+0304706,-0138664,0.200531,-0398913,+0613979,0.199207,+0855071,+0380159,20:35:58.356107
0.202969,+0019734,+0623109,0.203050,-8388608,-8388608,0.203326,+0304627,-0138744,0.203385,-0398906,+0613968,0.202003,+0855184,+0380220,20:35:58.356107
0.206318,+0019730,+0623092,0.206377,-8388608,-8388608,0.206561,+0304731,-0138795,0.206192,-0399058,+0614020,0.204845,+0855132,+0380169,20:35:58.356107
0.209564,+0019542,+0622985,0.209624,-8388608,-8388608,0.209797,+0304658,-0138779,0.209014,-0399054,+0613716,0.207669,+0855079,+0380148,20:35:58.356107
0.212810,+0019616,+0623020,0.212868,-8388608,-8388608,0.213036,+0304605,-0138705,0.211822,-0399141,+0613828,0.210479,+0855268,+0380105,20:35:58.356107
0.216153,+0019706,+0623036,0.216212,-8388608,-8388608,0.216363,+0304967,-0138796,0.214629,-0398926,+0613895,0.216096,+0855250,+0380151,20:35:58.356107
0.219399,+0019554,+0623044,0.219457,-8388608,-8388608,0.219602,+0304933,-0138800,0.217441,-0398824,+0613851,0.218905,+0855144,+0380078,20:35:58.356107
0.222644,+0019527,+0623068,0.222704,-8388608,-8388608,0.222840,+0304723,-0138728,0.220249,-0398904,+0613771,0.221714,+0855375,+0380096,20:35:58.356107
0.225893,+0019441,+0623126,0.226014,-8388608,-8388608,0.226132,+0304595,-0138790,0.226073,-0398742,+0613726,0.224516,+0855090,+0380187,20:35:58.356107
0.229157,+0019578,+0623061,0.229251,-8388608,-8388608,0.229368,+0304760,-0138737,0.228880,-0399002,+0614168,0.227351,+0855128,+0380068,20:35:58.356107
0.232401,+0019759,+0623120,0.232487,-8388608,-8388608,0.232602,+0304816,-0138835,0.231686,-0398936,+0613870,0.230142,+0855331,+0380126,20:35:58.356107
0.235652,+0019640,+0623005,0.235775,-8388608,-8388608,0.235837,+0304782,-0138595,0.234495,-0398706,+0613869,0.235717,+0855184,+0380224,20:35:58.356107
0.238900,+0019636,+0623029,0.239014,-8388608,-8388608,0.239074,+0304571,-0138830,0.237336,-0398863,+0613843,0.238507,+0855138,+0380165,20:35:58.356107
0.242145,+0019612,+0622942,0.242253,-8388608,-8388608,0.242311,+0304764,-0138714,0.240143,-0398994,+0613820,0.241293,+0855048,+0380137,20:35:58.356107
0.245390,+0019711,+0623084,0.245532,-8388608,-8388608,0.245591,+0304817,-0138888,0.245754,-0398901,+0613712,0.244079,+0855356,+0380291,20:35:58.456082
0.248671,+0019604,+0623142,0.248770,-8388608,-8388608,0.248886,+0304814,-0138649,0.248613,-0398839,+0614092,0.246867,+0855272,+0380045,20:35:58.456082
0.251920,+0019625,+0623002,0.252024,-8388608,-8388608,0.252131,+0304684,-0138702,0.251421,-0399032,+0614163,0.249658,+0855327,+0380032,20:35:58.456082
0.255208,+0019648,+0622920,0.255272,-8388608,-8388608,0.255391,+0304756,-0138581,0.257069,-0399054,+0613617,0.255331,+0855264,+0379989,20:35:58.456082
0.258458,+0019648,+0622932,0.258576,-8388608,-8388608,0.258635,+0304756,-0138787,0.259921,-0399057,+0614002,0.258158,+0855211,+0380263,20:35:58.456082
0.261704,+0019517,+0622963,0.261814,-8388608,-8388608,0.261873,+0304928,-0138768,0.262726,-0399005,+0613838,0.260947,+0855270,+0380112,20:35:58.456082
0.264953,+0019645,+0623024,0.265053,-8388608,-8388608,0.265111,+0304812,-0138591,0.265535,-0398971,+0614000,0.263735,+0855238,+0379944,20:35:58.456082
0.268249,+0019634,+0623071,0.268307,-8388608,-8388608,0.268424,+0304822,-0138700,0.268365,-0398698,+0613940,0.266564,+0855144,+0380127,20:35:58.456082
0.271494,+0019759,+0623034,0.271552,-8388608,-8388608,0.271659,+0304661,-0138757,0.271172,-0398860,+0613855,0.269357,+0855197,+0380088,20:35:58.456082
0.274738,+0019619,+0623058,0.274796,-8388608,-8388608,0.274899,+0304713,-0138846,0.273977,-0398890,+0613908,0.274959,+0855424,+0380385,20:35:58.456082
0.278101,+0019619,+0623011,0.278039,-8388608,-8388608,0.278159,+0304713,-0138725,0.276783,-0398867,+0614008,0.277753,+0855424,+0380191,20:35:58.456082
0.281361,+0019408,+0622970,0.281298,-8388608,-8388608,0.281420,+0304852,-0138765,0.279620,-0398826,+0613910,0.280539,+0855042,+0380220,20:35:58.456082
0.284606,+0019578,+0623145,0.284535,-8388608,-8388608,0.284666,+0304765,-0138677,0.282426,-0398999,+0613833,0.283325,+0855290,+0380221,20:35:58.456082
0.287864,+0019517,+0623058,0.287803,-8388608,-8388608,0.287922,+0304732,-0138681,0.285233,-0399013,+0613895,0.286121,+0855150,+0380254,20:35:58.456082
0.291223,+0019647,+0623080,0.291042,-8388608,-8388608,0.291158,+0304747,-0138876,0.290885,-0398975,+0613683,0.288916,+0855304,+0380111,20:35:58.456082
0.294467,+0019541,+0622977,0.294278,-8388608,-8388608,0.294393,+0304732,-0138914,0.293691,-0399197,+0613799,0.294527,+0855317,+0380184,20:35:58.456082
0.297712,+0019655,+0623151,0.297523,-8388608,-8388608,0.297639,+0304668,-0138770,0.296502,-0398855,+0613708,0.297356,+0855152,+0380232,20:35:58.456082
0.300994,+0019645,+0623162,0.300776,-8388608,-8388608,0.300874,+0304763,-0138742,0.299315,-0398832,+0613906,0.300142,+0855193,+0380082,20:35:58.456082
0.304243,+0019578,+0623105,0.304012,-8388608,-8388608,0.304109,+0304792,-0138710,0.302120,-0398878,+0613965,0.302928,+0855282,+0380190,20:35:58.456082
0.307488,+0019612,+0622828,0.307261,-8388608,-8388608,0.307344,+0304760,-0138612,0.304933,-0398973,+0613972,0.305785,+0855200,+0380042,20:35:58.456082
0.310734,+0019438,+0623004,0.310499,-8388608,-8388608,0.310632,+0304777,-0138893,0.310573,-0398905,+0613832,0.308575,+0855173,+0379994,20:35:58.456082
0.313979,+0019426,+0622924,0.313738,-8388608,-8388608,0.313867,+0304716,-0138882,0.313382,-0398929,+0613932,0.311365,+0855283,+0380172,20:35:58.524699
0.317231,+0019458,+0622878,0.317042,-8388608,-8388608,0.317109,+0304904,-0138726,0.316188,-0398964,+0613930,0.316945,+0855182,+0380096,20:35:58.524699
0.320490,+0019515,+0623117,0.320289,-8388608,-8388608,0.320348,+0304283,-0138216,0.319021,-0399049,+0613987,0.319776,+0855409,+0380273,20:35:58.524699
0.323738,+0019415,+0623084,0.323526,-8388608,-8388608,0.323586,+0303406,-0138358,0.321826,-0399086,+0613987,0.322564,+0855087,+0380582,20:35:58.525701
0.327035,+0019422,+0623079,0.326826,-8388608,-8388608,0.326884,+0303436,-0138429,0.324635,-0399014,+0613695,0.325352,+0855044,+0380145,20:35:58.525701
0.330281,+0019462,+0622995,0.330067,-8388608,-8388608,0.330127,+0303542,-0138369,0.330339,-0399087,+0613805,0.328163,+0854984,+0380321,20:35:58.525701
0.333526,+0019472,+0623017,0.333305,-8388608,-8388608,0.333419,+0303306,-0138717,0.333150,-0399193,+0613740,0.330956,+0855137,+0380419,20:35:58.525701
0.349828,+0019640,+0623024,0.349546,-8388608,-8388608,0.349618,+0303574,-0138740,0.350061,-0398918,+0613914,0.347819,+0855195,+0380087,20:35:58.525701
0.353072,+0019741,+0622920,0.352805,-8388608,-8388608,0.352874,+0304799,-0138598,0.352934,-0398877,+0613836,0.350637,+0854949,+0380041,20:35:58.525701
0.356317,+0019548,+0623103,0.356053,-8388608,-8388608,0.356113,+0304405,-0138594,0.355753,-0398973,+0613721,0.356241,+0855310,+0380072,20:35:58.525701
0.359562,+0019445,+0623051,0.359310,-8388608,-8388608,0.359368,+0304750,-0138657,0.358558,-0398913,+0613723,0.359027,+0855254,+0380137,20:35:58.525701
0.362834,+0019595,+0623042,0.362554,-8388608,-8388608,0.362613,+0304647,-0138769,0.361373,-0398822,+0613790,0.361818,+0855437,+0379964,20:35:58.525701
0.366079,+0019661,+0623160,0.365791,-8388608,-8388608,0.365904,+0304836,-0138685,0.364231,-0399136,+0613709,0.364613,+0855071,+0380273,20:35:58.525701
0.369325,+0019660,+0623086,0.369080,-8388608,-8388608,0.369140,+0304729,-0138830,0.367035,-0398992,+0613708,0.367402,+0855158,+0380272,20:35:58.525701
0.372574,+0019646,+0622951,0.372322,-8388608,-8388608,0.372380,+0304674,-0138699,0.372647,-0398762,+0613788,0.370191,+0855111,+0380119,20:35:58.525701
0.375827,+0019659,+0623104,0.375561,-8388608,-8388608,0.375619,+0304721,-0138742,0.375463,-0398750,+0613957,0.375769,+0855317,+0380259,20:35:58.525701
0.379071,+0019537,+0623049,0.378839,-8388608,-8388608,0.378898,+0304763,-0138701,0.378271,-0398804,+0613918,0.378555,+0855241,+0380293,20:35:58.525701
0.382317,+0019653,+0622949,0.382080,-8388608,-8388608,0.382141,+0304777,-0138820,0.381076,-0398865,+0613718,0.381346,+0855162,+0380223,20:35:58.525701
0.385585,+0019414,+0622979,0.385343,-8388608,-8388608,0.385402,+0304649,-0138674,0.383883,-0399006,+0613920,0.384132,+0855077,+0380416,20:35:58.525701
0.388830,+0019657,+0623139,0.388597,-8388608,-8388608,0.388655,+0304762,-0138705,0.386688,-0399004,+0613806,0.386920,+0855306,+0380171,20:35:58.525701
0.392083,+0019545,+0623032,0.391836,-8388608,-8388608,0.391899,+0304697,-0138671,0.389495,-0398955,+0613841,0.389706,+0855174,+0380333,20:35:58.556214
0.395338,+0019658,+0623010,0.395076,-8388608,-8388608,0.395134,+0304681,-0138745,0.395194,-0398788,+0613900,0.395280,+0855245,+0380193,20:35:58.556214
0.398582,+0019653,+0623126,0.398349,-8388608,-8388608,0.398409,+0304644,-0138722,0.398001,-0398876,+0614067,0.398066,+0855193,+0380186,20:35:58.556214
0.401836,+0019555,+0623092,0.401645,-8388608,-8388608,0.401713,+0304764,-0138770,0.400814,-0398960,+0613822,0.400920,+0855160,+0380160,20:35:58.556214
0.405189,+0019721,+0623117,0.404900,-8388608,-8388608,0.404958,+0304688,-0138750,0.403671,-0399009,+0613634,0.403729,+0855291,+0380153,20:35:58.556214
0.408436,+0019589,+0622961,0.408212,-8388608,-8388608,0.408272,+0304771,-0138807,0.406476,-0399080,+0614022,0.406534,+0855286,+0380145,20:35:58.556214
0.411682,+0019550,+0622919,0.411451,-8388608,-8388608,0.411513,+0304810,-0138907,0.409283,-0398993,+0614096,0.409341,+0855201,+0380210,20:35:58.556214
0.415021,+0019621,+0623227,0.414692,-8388608,-8388608,0.414751,+0304778,-0138858,0.414903,-0398891,+0613865,0.414962,+0855357,+0380047,20:35:58.556214
0.418267,+0019339,+0623028,0.418042,-8388608,-8388608,0.418100,+0304887,-0138820,0.417708,-0398992,+0613914,0.417768,+0855308,+0380019,20:35:58.556214
0.421514,+0019497,+0622793,0.421281,-8388608,-8388608,0.421346,+0304839,-0138691,0.420518,-0399093,+0613926,0.420581,+0855328,+0379949,20:35:58.556214
0.424848,+0019558,+0622914,0.424523,-8388608,-8388608,0.424584,+0304655,-0138872,0.423329,-0398765,+0613854,0.423389,+0854986,+0380269,20:35:58.556214
0.428093,+0019577,+0623037,0.427874,-8388608,-8388608,0.427934,+0304687,-0139039,0.426135,-0398913,+0613994,0.426195,+0855257,+0380138,20:35:58.556214
0.431337,+0019659,+0622987,0.431115,-8388608,-8388608,0.431180,+0304930,-0138680,0.428940,-0398970,+0613716,0.428999,+0855206,+0380034,20:35:58.556214
0.434679,+0019633,+0623087,0.434359,-8388608,-8388608,0.434419,+0304684,-0138820,0.434563,-0399000,+0613835,0.434621,+0855145,+0380007,20:35:58.556214
0.437925,+0019563,+0623041,0.437701,-8388608,-8388608,0.437760,+0304734,-0138798,0.437368,-0399047,+0613825,0.437426,+0855212,+0379879,20:35:58.556214
0.441171,+0019708,+0623189,0.440940,-8388608,-8388608,0.441002,+0304758,-0139043,0.440173,-0399047,+0613789,0.440231,+0855268,+0380233,20:35:58.556214
0.444500,+0019586,+0623124,0.444180,-8388608,-8388608,0.444240,+0304817,-0138666,0.442981,-0398828,+0613895,0.443039,+0855269,+0380325,20:35:58.556214
0.447744,+0019504,+0623155,0.447523,-8388608,-8388608,0.447583,+0304700,-0138998,0.445786,-0398815,+0613804,0.445845,+0854865,+0380180,20:35:58.556214
0.450992,+0019615,+0623090,0.450763,-8388608,-8388608,0.450826,+0304678,-0138636,0.451398,-0398934,+0613865,0.451458,+0855288,+0379798,20:35:58.655944
0.454331,+0019641,+0623081,0.454006,-8388608,-8388608,0.454083,+0304733,-0138954,0.454205,-0398902,+0613960,0.454267,+0855278,+0380226,20:35:58.655944
0.457584,+0019571,+0622923,0.457482,-8388608,-8388608,0.457418,+0304670,-0138565,0.457084,-0398816,+0613808,0.457164,+0855181,+0380329,20:35:58.655944
0.460832,+0019489,+0622956,0.460759,-8388608,-8388608,0.460661,+0304575,-0138820,0.459915,-0398837,+0613840,0.459978,+0855221,+0380003,20:35:58.655944
0.464079,+0019467,+0623049,0.464006,-8388608,-8388608,0.463938,+0304785,-0138741,0.462728,-0398857,+0613791,0.462786,+0855214,+0380168,20:35:58.655944
0.467398,+0019644,+0623084,0.467334,-8388608,-8388608,0.467274,+0304881,-0138828,0.465540,-0398991,+0613910,0.465598,+0855284,+0380222,20:35:58.655944
0.470642,+0019614,+0622866,0.470575,-8388608,-8388608,0.470511,+0304819,-0138912,0.471154,-0398986,+0613968,0.471215,+0855432,+0380156,20:35:58.655944
0.473887,+0019685,+0623152,0.473812,-8388608,-8388608,0.473754,+0304773,-0138731,0.473964,-0398731,+0614140,0.474022,+0855310,+0380180,20:35:58.655944
0.477225,+0019558,+0623064,0.477163,-8388608,-8388608,0.477104,+0304759,-0138847,0.476771,-0398924,+0613946,0.476829,+0855002,+0379984,20:35:58.655944
0.480469,+0019399,+0623045,0.480410,-8388608,-8388608,0.480340,+0304792,-0138584,0.479576,-0398997,+0613718,0.479636,+0855439,+0380013,20:35:58.655944
0.483714,+0019653,+0623018,0.483648,-8388608,-8388608,0.483588,+0304883,-0138863,0.482386,-0399015,+0613918,0.482444,+0855105,+0380198,20:35:58.655944
0.487048,+0019737,+0622912,0.486986,-8388608,-8388608,0.486926,+0304729,-0138588,0.485191,-0398616,+0613808,0.485249,+0855109,+0380011,20:35:58.655944
0.490293,+0019687,+0622895,0.490223,-8388608,-8388608,0.490161,+0304784,-0138967,0.490804,-0398709,+0613923,0.490869,+0855305,+0380062,20:35:58.655944
0.493538,+0019649,+0622869,0.493462,-8388608,-8388608,0.493400,+0304876,-0138929,0.493616,-0398784,+0613900,0.493675,+0855374,+0380135,20:35:58.655944
0.496874,+0019538,+0623248,0.496810,-8388608,-8388608,0.496635,+0304675,-0138841,0.496537,-0398967,+0613809,0.496469,+0855416,+0380129,20:35:58.655944
0.500120,+0019655,+0623009,0.500050,-8388608,-8388608,0.499870,+0304709,-0138849,0.499344,-0399136,+0613959,0.499257,+0855141,+0380018,20:35:58.655944
0.503365,+0019408,+0622993,0.503286,-8388608,-8388608,0.503106,+0304709,-0138911,0.502152,-0399136,+0613874,0.502055,+0855141,+0380266,20:35:58.655944
0.506644,+0019525,+0622902,0.506524,-8388608,-8388608,0.506341,+0304633,-0138667,0.504964,-0398938,+0613780,0.504842,+0855104,+0380078,20:35:58.655944
0.509888,+0019489,+0623240,0.509763,-8388608,-8388608,0.509576,+0304771,-0138678,0.510609,-0399116,+0613920,0.510440,+0855370,+0380251,20:35:58.655944
0.513135,+0019489,+0623152,0.513000,-8388608,-8388608,0.512813,+0304771,-0138764,0.513415,-0398824,+0613873,0.513243,+0855327,+0380061,20:35:58.655944
0.516379,+0019640,+0622810,0.516284,-8388608,-8388608,0.516062,+0304800,-0138768,0.516224,-0398907,+0614023,0.516121,+0855379,+0380307,20:35:58.655944
0.519624,+0019584,+0623053,0.519521,-8388608,-8388608,0.519304,+0304757,-0138814,0.519030,-0398705,+0613922,0.518911,+0855223,+0380057,20:35:58.723131
