===BEGIN_METADATA===
Test Name: 2026-04-08_203450_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 25 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
0.072693,+0019643,+0622759,0.072751,-8388608,-8388608,0.072907,+0304382,-0138821,0.071231,-0398974,+0613937,0.070752,+0855178,+0380055,20:34:52.449076
0.075937,+0019484,+0623118,0.075995,-8388608,-8388608,0.076144,+0304672,-0138702,0.074038,-0398905,+0613853,0.073545,+0855591,+0380215,20:34:52.449076
0.079185,+0019591,+0623183,0.079243,-8388608,-8388608,0.079401,+0304461,-0139078,0.076845,-0398801,+0613863,0.079117,+0855446,+0380256,20:34:52.449076
0.082428,+0019501,+0622627,0.082546,-8388608,-8388608,0.082641,+0304654,-0138867,0.082487,-0398686,+0613813,0.081916,+0855474,+0380121,20:34:52.481878
0.085673,+0019612,+0622974,0.085784,-8388608,-8388608,0.085876,+0304438,-0138870,0.085296,-0398795,+0613575,0.084720,+0855386,+0380398,20:34:52.481878
0.088918,+0019554,+0622863,0.089036,-8388608,-8388608,0.089115,+0304371,-0138874,0.088101,-0398794,+0613928,0.087555,+0855445,+0380166,20:34:52.481878
0.092168,+0019510,+0623204,0.092277,-8388608,-8388608,0.092395,+0304659,-0138951,0.090906,-0398841,+0613739,0.093204,+0855360,+0380203,20:34:52.548362
0.095432,+0019677,+0622923,0.095514,-8388608,-8388608,0.095630,+0304502,-0138996,0.093739,-0398893,+0613707,0.096001,+0855416,+0380160,20:34:52.548362
0.098677,+0019462,+0623094,0.098756,-8388608,-8388608,0.098889,+0304412,-0138718,0.096548,-0399007,+0613753,0.098815,+0855321,+0380286,20:34:52.548362
0.101952,+0019554,+0622825,0.102010,-8388608,-8388608,0.102135,+0304445,-0138968,0.102193,-0398761,+0613658,0.101665,+0855277,+0380244,20:34:52.548362
0.105198,+0019460,+0623060,0.105311,-8388608,-8388608,0.105370,+0304402,-0138737,0.105036,-0398868,+0613787,0.104491,+0855369,+0380027,20:34:52.548362
0.108443,+0019528,+0622911,0.108548,-8388608,-8388608,0.108606,+0304608,-0138885,0.107843,-0398712,+0613360,0.107277,+0855417,+0380016,20:34:52.548362
0.111744,+0019554,+0622984,0.111802,-8388608,-8388608,0.111861,+0304374,-0138873,0.110648,-0398707,+0613564,0.110063,+0855388,+0379974,20:34:52.548362
0.114988,+0019667,+0622863,0.115046,-8388608,-8388608,0.115159,+0304545,-0139012,0.113482,-0398766,+0613634,0.112859,+0855377,+0380298,20:34:52.548362
0.118232,+0019626,+0622886,0.118291,-8388608,-8388608,0.118393,+0304493,-0138897,0.116291,-0398854,+0613750,0.118453,+0855375,+0380219,20:34:52.548362
0.121530,+0019630,+0622821,0.121594,-8388608,-8388608,0.121653,+0304480,-0138981,0.121902,-0399014,+0613796,0.121241,+0855403,+0380120,20:34:52.548362
0.124793,+0019537,+0622987,0.124851,-8388608,-8388608,0.124911,+0304519,-0138898,0.124735,-0398773,+0613804,0.124031,+0855200,+0380149,20:34:52.548362
0.128040,+0019533,+0623079,0.128098,-8388608,-8388608,0.128156,+0304645,-0138780,0.127540,-0398799,+0613644,0.126820,+0855295,+0380076,20:34:52.548362
0.131294,+0019495,+0622961,0.131352,-8388608,-8388608,0.131410,+0304509,-0138810,0.130347,-0398928,+0613733,0.132399,+0855532,+0380325,20:34:52.548362
0.134543,+0019580,+0623175,0.134660,-8388608,-8388608,0.134719,+0304752,-0138734,0.133157,-0398843,+0613730,0.135187,+0855406,+0380208,20:34:52.548362
0.137787,+0019467,+0623155,0.137897,-8388608,-8388608,0.137955,+0304667,-0138912,0.136003,-0398850,+0613604,0.138015,+0855544,+0380231,20:34:52.548362
0.141095,+0019678,+0623046,0.141153,-8388608,-8388608,0.141213,+0304626,-0138824,0.141616,-0398911,+0613695,0.140804,+0855371,+0380126,20:34:52.548362
0.144343,+0019563,+0623094,0.144401,-8388608,-8388608,0.144518,+0304514,-0138934,0.144459,-0398986,+0613559,0.143593,+0855371,+0380148,20:34:52.548362
0.147587,+0019529,+0622935,0.147646,-8388608,-8388608,0.147756,+0304624,-0138807,0.147267,-0398992,+0613527,0.146379,+0855389,+0380175,20:34:52.548362
0.150945,+0019458,+0622937,0.150883,-8388608,-8388608,0.151005,+0304617,-0138965,0.152902,-0398696,+0613615,0.151998,+0855324,+0380409,20:34:52.548362
0.154196,+0019610,+0622902,0.154132,-8388608,-8388608,0.154255,+0304480,-0138836,0.155718,-0398946,+0613724,0.154797,+0855568,+0380129,20:34:52.548362
0.157457,+0019610,+0623070,0.157395,-8388608,-8388608,0.157517,+0304480,-0138973,0.158525,-0398832,+0613897,0.157583,+0855435,+0379993,20:34:52.548362
0.160717,+0019296,+0622734,0.160655,-8388608,-8388608,0.160776,+0304554,-0138872,0.161331,-0398771,+0613599,0.160371,+0855406,+0380185,20:34:52.614880
0.163962,+0019296,+0623002,0.163896,-8388608,-8388608,0.164021,+0304554,-0138920,0.164145,-0398921,+0613601,0.163167,+0855406,+0380259,20:34:52.614880
0.167254,+0019411,+0622833,0.167132,-8388608,-8388608,0.167313,+0304857,-0138960,0.166976,-0398828,+0613763,0.165953,+0855155,+0380113,20:34:52.614880
0.170499,+0019761,+0622887,0.170369,-8388608,-8388608,0.170557,+0304551,-0138781,0.169781,-0398831,+0613752,0.168809,+0855167,+0380107,20:34:52.614880
0.173747,+0019436,+0622851,0.173626,-8388608,-8388608,0.173811,+0304443,-0138872,0.172591,-0399093,+0613655,0.174435,+0855266,+0380208,20:34:52.614880
0.176993,+0019413,+0623025,0.176898,-8388608,-8388608,0.177112,+0302829,-0138367,0.175430,-0398690,+0613659,0.177229,+0855375,+0380365,20:34:52.614880
0.180238,+0019236,+0622907,0.180135,-8388608,-8388608,0.180353,+0302717,-0138539,0.178241,-0398846,+0613624,0.180070,+0855089,+0380298,20:34:52.614880
0.183483,+0019681,+0622955,0.183378,-8388608,-8388608,0.183590,+0303183,-0138955,0.181053,-0398888,+0613493,0.182866,+0855203,+0380172,20:34:52.614880
0.186740,+0019507,+0623105,0.186620,-8388608,-8388608,0.186835,+0304049,-0138437,0.186682,-0399056,+0613559,0.185654,+0855373,+0380532,20:34:52.614880
0.189986,+0019490,+0623017,0.189902,-8388608,-8388608,0.190127,+0302863,-0138726,0.189490,-0399157,+0613402,0.188443,+0855193,+0380348,20:34:52.614880
0.193249,+0019572,+0622929,0.193147,-8388608,-8388608,0.193366,+0303872,-0138820,0.192301,-0398878,+0613771,0.191241,+0855347,+0380340,20:34:52.614880
0.196497,+0019527,+0622974,0.196428,-8388608,-8388608,0.196616,+0304765,-0138804,0.195154,-0398890,+0613727,0.194052,+0855112,+0380093,20:34:52.614880
0.199782,+0019628,+0622823,0.199664,-8388608,-8388608,0.199851,+0304626,-0139020,0.197960,-0398864,+0613752,0.199723,+0855287,+0380227,20:34:52.614880
0.203030,+0019639,+0622903,0.202903,-8388608,-8388608,0.203090,+0304515,-0138839,0.200767,-0398728,+0613793,0.202513,+0855408,+0380351,20:34:52.614880
0.206275,+0019688,+0623029,0.206142,-8388608,-8388608,0.206335,+0304700,-0139122,0.206396,-0398951,+0613492,0.205300,+0855114,+0380079,20:34:52.614880
0.209537,+0019640,+0623142,0.209378,-8388608,-8388608,0.209596,+0304614,-0138804,0.209220,-0398863,+0613568,0.208086,+0855295,+0380274,20:34:52.614880
0.212782,+0019521,+0623081,0.212615,-8388608,-8388608,0.212841,+0304451,-0138872,0.212029,-0398813,+0613560,0.210872,+0855433,+0380202,20:34:52.614880
0.216026,+0019586,+0622978,0.215854,-8388608,-8388608,0.216085,+0304575,-0138821,0.214840,-0398887,+0613647,0.213658,+0855239,+0380170,20:34:52.614880
0.219331,+0019613,+0622871,0.219109,-8388608,-8388608,0.219391,+0304639,-0138844,0.217648,-0398754,+0613945,0.219230,+0855157,+0380209,20:34:52.614880
0.222577,+0019522,+0623011,0.222345,-8388608,-8388608,0.222637,+0304541,-0138820,0.220454,-0398836,+0613753,0.222016,+0855384,+0380108,20:34:52.614880
0.225826,+0019584,+0622821,0.225582,-8388608,-8388608,0.225885,+0304587,-0138774,0.223269,-0398736,+0613726,0.224802,+0855158,+0380247,20:34:52.614880
0.229077,+0019760,+0622982,0.228820,-8388608,-8388608,0.229184,+0304602,-0139011,0.228910,-0398970,+0613445,0.227625,+0855222,+0380248,20:34:52.681706
0.232324,+0019434,+0622920,0.232091,-8388608,-8388608,0.232419,+0304543,-0138975,0.231716,-0398774,+0613717,0.233228,+0855325,+0380177,20:34:52.681706
0.235569,+0019670,+0623157,0.235339,-8388608,-8388608,0.235657,+0303967,-0138797,0.234570,-0398923,+0613650,0.236034,+0855211,+0380134,20:34:52.681706
0.238899,+0019553,+0622890,0.238580,-8388608,-8388608,0.238958,+0303809,-0138914,0.237379,-0398700,+0613614,0.238840,+0855109,+0380269,20:34:52.681706
0.245399,+0019620,+0622952,0.245163,-8388608,-8388608,0.245460,+0304396,-0138907,0.243001,-0398818,+0613957,0.244521,+0855329,+0380091,20:34:52.681706
0.248644,+0019555,+0623006,0.248404,-8388608,-8388608,0.248763,+0304341,-0138845,0.248704,-0399089,+0613510,0.247331,+0855045,+0380150,20:34:52.681706
0.251899,+0019607,+0623007,0.251672,-8388608,-8388608,0.252002,+0304523,-0138876,0.251512,-0398756,+0613650,0.250217,+0855170,+0380232,20:34:52.681706
0.255145,+0019470,+0622990,0.254909,-8388608,-8388608,0.255238,+0304555,-0139050,0.254336,-0398743,+0613613,0.253008,+0855153,+0380256,20:34:52.681706
0.258391,+0019479,+0623043,0.258146,-8388608,-8388608,0.258474,+0304627,-0138704,0.257145,-0398784,+0613800,0.258607,+0855247,+0380205,20:34:52.681706
0.261693,+0019709,+0622921,0.261486,-8388608,-8388608,0.261753,+0304644,-0138912,0.259952,-0398877,+0613842,0.261428,+0855275,+0380129,20:34:52.681706
0.264938,+0019458,+0623020,0.264722,-8388608,-8388608,0.264997,+0304545,-0138876,0.262772,-0398848,+0613756,0.264236,+0855258,+0380278,20:34:52.681706
0.268185,+0019475,+0623062,0.267959,-8388608,-8388608,0.268243,+0304445,-0138883,0.265581,-0398798,+0613669,0.267041,+0855236,+0380407,20:34:52.681706
0.271530,+0019513,+0623113,0.271308,-8388608,-8388608,0.271593,+0304557,-0139032,0.271191,-0398783,+0613812,0.269846,+0855241,+0380214,20:34:52.681706
0.274782,+0019591,+0622727,0.274544,-8388608,-8388608,0.274842,+0304430,-0139062,0.274001,-0398883,+0613801,0.272656,+0855228,+0380325,20:34:52.681706
0.278028,+0019600,+0623173,0.277783,-8388608,-8388608,0.278088,+0304539,-0138868,0.276808,-0398877,+0613868,0.275463,+0855283,+0380241,20:34:52.681706
0.281355,+0019604,+0622943,0.281077,-8388608,-8388608,0.281413,+0304599,-0138888,0.282422,-0398773,+0613420,0.281136,+0855428,+0380221,20:34:52.681706
0.284600,+0019647,+0623100,0.284316,-8388608,-8388608,0.284660,+0304643,-0138935,0.285233,-0398558,+0613635,0.283928,+0855428,+0380243,20:34:52.681706
0.287846,+0019499,+0622968,0.287553,-8388608,-8388608,0.287904,+0304619,-0138958,0.288038,-0398791,+0613775,0.286716,+0855266,+0380549,20:34:52.681706
0.291185,+0019580,+0622986,0.290791,-8388608,-8388608,0.291244,+0304659,-0138785,0.290849,-0398944,+0613759,0.292319,+0855239,+0380198,20:34:52.681706
0.294435,+0019565,+0623220,0.294028,-8388608,-8388608,0.294494,+0304711,-0138869,0.293662,-0398831,+0613778,0.295124,+0855265,+0380251,20:34:52.681706
0.297680,+0019437,+0622811,0.297264,-8388608,-8388608,0.297738,+0304556,-0138756,0.296469,-0398746,+0613455,0.297933,+0855257,+0380130,20:34:52.681706
0.301016,+0019417,+0622980,0.300502,-8388608,-8388608,0.301074,+0304640,-0138830,0.302085,-0398774,+0613702,0.300738,+0855478,+0380345,20:34:52.681706
0.304263,+0019417,+0622906,0.303830,-8388608,-8388608,0.304321,+0304640,-0138886,0.304903,-0399024,+0613816,0.303559,+0855277,+0380112,20:34:52.781933
0.307515,+0019388,+0622947,0.307078,-8388608,-8388608,0.307574,+0304661,-0138909,0.307708,-0398498,+0613720,0.306363,+0855571,+0380151,20:34:52.781933
0.310850,+0019507,+0623114,0.310317,-8388608,-8388608,0.310908,+0304430,-0138767,0.310513,-0398829,+0613845,0.309168,+0855226,+0380131,20:34:52.781933
0.314125,+0019448,+0623101,0.313681,-8388608,-8388608,0.314212,+0304647,-0138731,0.313350,-0399031,+0613740,0.314882,+0855255,+0380233,20:34:52.781933
0.317399,+0019602,+0622903,0.316930,-8388608,-8388608,0.317457,+0304632,-0138804,0.316225,-0398528,+0613761,0.317689,+0855452,+0380142,20:34:52.781933
0.320651,+0019521,+0623097,0.320166,-8388608,-8388608,0.320757,+0304538,-0138694,0.319079,-0398775,+0613641,0.320591,+0855324,+0379985,20:34:52.781933
0.323896,+0019586,+0623025,0.323437,-8388608,-8388608,0.323993,+0304543,-0138902,0.321887,-0398841,+0613542,0.323379,+0855458,+0380191,20:34:52.781933
0.327140,+0019537,+0623101,0.326675,-8388608,-8388608,0.327229,+0304642,-0138865,0.324695,-0398764,+0613458,0.326165,+0855257,+0380326,20:34:52.781933
0.330425,+0019610,+0623061,0.329914,-8388608,-8388608,0.330484,+0304616,-0138874,0.330308,-0398873,+0613644,0.328965,+0855322,+0380369,20:34:52.781933
0.333676,+0019816,+0622913,0.333233,-8388608,-8388608,0.333736,+0304546,-0138791,0.333113,-0398650,+0613856,0.331769,+0855261,+0380337,20:34:52.781933
0.336922,+0019703,+0623028,0.336469,-8388608,-8388608,0.336980,+0304613,-0139106,0.335920,-0398891,+0613603,0.334576,+0855419,+0380302,20:34:52.781933
0.340245,+0019680,+0622853,0.339712,-8388608,-8388608,0.340304,+0304651,-0138897,0.338725,-0398969,+0613533,0.340186,+0855539,+0380155,20:34:52.781933
0.343489,+0019817,+0622623,0.343057,-8388608,-8388608,0.343549,+0304642,-0138872,0.341530,-0398770,+0613896,0.342998,+0855428,+0379989,20:34:52.781933
0.346738,+0019599,+0622933,0.346295,-8388608,-8388608,0.346798,+0304586,-0138916,0.344343,-0398640,+0613445,0.345805,+0855381,+0380101,20:34:52.781933
0.350074,+0019485,+0623044,0.349531,-8388608,-8388608,0.350134,+0304750,-0138812,0.349955,-0398628,+0613832,0.348611,+0855252,+0380229,20:34:52.781933
0.353325,+0019485,+0622915,0.352882,-8388608,-8388608,0.353383,+0304560,-0138926,0.352762,-0398868,+0613683,0.351418,+0855207,+0380209,20:34:52.781933
0.356569,+0019522,+0622944,0.356121,-8388608,-8388608,0.356629,+0304683,-0138741,0.355574,-0398843,+0613608,0.354229,+0855259,+0380227,20:34:52.781933
0.359901,+0019597,+0622959,0.359359,-8388608,-8388608,0.359960,+0304671,-0138936,0.358381,-0398960,+0613453,0.359842,+0855386,+0380361,20:34:52.781933
0.363154,+0019506,+0623146,0.362709,-8388608,-8388608,0.363213,+0304567,-0138788,0.361186,-0398780,+0613726,0.362651,+0855318,+0380313,20:34:52.781933
0.366405,+0019521,+0623008,0.365958,-8388608,-8388608,0.366463,+0304635,-0138936,0.363996,-0398800,+0613641,0.365481,+0855242,+0380053,20:34:52.781933
0.369752,+0019411,+0622893,0.369195,-8388608,-8388608,0.369811,+0304568,-0138927,0.369632,-0398854,+0613714,0.368288,+0855057,+0380461,20:34:52.781933
0.373001,+0019465,+0622811,0.372434,-8388608,-8388608,0.373060,+0304423,-0138896,0.372567,-0398961,+0613587,0.371104,+0855189,+0379881,20:34:52.881567
0.376246,+0019311,+0622949,0.375688,-8388608,-8388608,0.376305,+0304577,-0138792,0.375373,-0398947,+0613309,0.373902,+0855046,+0380264,20:34:52.881567
0.379537,+0019624,+0622773,0.378924,-8388608,-8388608,0.379655,+0304600,-0138938,0.378180,-0398852,+0613778,0.379478,+0855410,+0379992,20:34:52.881567
0.399192,+0019538,+0623021,0.398465,-8388608,-8388608,0.399131,+0303651,-0138667,0.397877,-0398789,+0613709,0.399018,+0855389,+0380156,20:34:52.881567
0.402436,+0019550,+0623138,0.401734,-8388608,-8388608,0.402368,+0304666,-0139023,0.400690,-0398686,+0613539,0.401866,+0855070,+0380045,20:34:52.881567
0.405683,+0019541,+0623029,0.404977,-8388608,-8388608,0.405603,+0304534,-0138887,0.403501,-0398797,+0613692,0.404652,+0855160,+0380000,20:34:52.881567
0.408947,+0019486,+0623119,0.408214,-8388608,-8388608,0.408889,+0304540,-0138955,0.406308,-0398990,+0613622,0.407438,+0855450,+0380302,20:34:52.881567
0.412250,+0019627,+0622861,0.411452,-8388608,-8388608,0.412129,+0304577,-0138802,0.411971,-0398661,+0613753,0.410226,+0855140,+0380256,20:34:52.881567
0.415495,+0019753,+0622976,0.414693,-8388608,-8388608,0.415363,+0304655,-0138935,0.414776,-0398754,+0613863,0.413013,+0855398,+0380164,20:34:52.881567
0.418743,+0019532,+0623157,0.417931,-8388608,-8388608,0.418645,+0304395,-0138830,0.417583,-0398631,+0613731,0.418587,+0855114,+0380306,20:34:52.881567
0.421990,+0019566,+0622908,0.421172,-8388608,-8388608,0.421888,+0304620,-0138946,0.420425,-0398852,+0613387,0.421375,+0855213,+0379942,20:34:52.881567
0.425236,+0019464,+0622999,0.424449,-8388608,-8388608,0.425124,+0304571,-0138985,0.423232,-0398918,+0613575,0.424164,+0855167,+0380402,20:34:52.881567
0.428480,+0019422,+0623154,0.427717,-8388608,-8388608,0.428408,+0304583,-0138808,0.426038,-0398877,+0613609,0.426954,+0855259,+0380042,20:34:52.881567
0.431764,+0019502,+0622863,0.430955,-8388608,-8388608,0.431645,+0304645,-0139143,0.431705,-0398720,+0613336,0.429743,+0855214,+0380155,20:34:52.881567
0.435010,+0019482,+0622943,0.434210,-8388608,-8388608,0.434884,+0304660,-0138923,0.434513,-0398664,+0613637,0.432533,+0855500,+0380394,20:34:52.881567
0.438258,+0019458,+0622993,0.437447,-8388608,-8388608,0.438167,+0304629,-0138964,0.437320,-0398611,+0613600,0.438108,+0855365,+0380444,20:34:52.881567
0.441503,+0019579,+0622963,0.440686,-8388608,-8388608,0.441404,+0304640,-0138935,0.440128,-0398713,+0613703,0.440894,+0855245,+0380301,20:34:52.881567
0.444747,+0019443,+0622872,0.443972,-8388608,-8388608,0.444640,+0304722,-0138933,0.442964,-0398734,+0613700,0.443687,+0855254,+0380221,20:34:52.881567
0.447993,+0019743,+0623095,0.447233,-8388608,-8388608,0.447926,+0304471,-0139040,0.445771,-0398879,+0613618,0.446473,+0855556,+0380155,20:34:52.881567
0.451244,+0019541,+0623023,0.450470,-8388608,-8388608,0.451165,+0304391,-0138807,0.451383,-0398788,+0613733,0.449263,+0855452,+0380303,20:34:52.881567
0.454536,+0019445,+0622841,0.453777,-8388608,-8388608,0.454474,+0304511,-0139046,0.454201,-0398692,+0613733,0.452092,+0855235,+0380097,20:34:52.881567
0.457795,+0019472,+0622801,0.457068,-8388608,-8388608,0.457737,+0304432,-0138865,0.457010,-0398724,+0613769,0.457679,+0855434,+0380175,20:34:52.881567
0.461045,+0019495,+0623181,0.460307,-8388608,-8388608,0.460971,+0304745,-0138897,0.459815,-0398699,+0613661,0.460465,+0855263,+0380151,20:34:52.981461
0.464334,+0019455,+0622862,0.463545,-8388608,-8388608,0.464212,+0304535,-0138832,0.462653,-0398844,+0613821,0.463263,+0855275,+0380264,20:34:52.981461
0.467579,+0019601,+0623074,0.466784,-8388608,-8388608,0.467505,+0304620,-0138847,0.465458,-0398902,+0613568,0.466049,+0855192,+0380331,20:34:52.981461
0.500107,+0019697,+0622969,0.502614,-8388608,-8388608,0.500040,+0303864,-0138706,0.502075,-0398911,+0613710,0.502327,+0855014,+0380225,20:34:52.981461
0.503401,+0019509,+0622967,0.505853,-8388608,-8388608,0.503337,+0304731,-0139024,0.504886,-0398957,+0613598,0.505115,+0855003,+0380019,20:34:52.981461
0.506649,+0019717,+0623009,0.509091,-8388608,-8388608,0.506577,+0304733,-0138982,0.507691,-0398904,+0613589,0.507903,+0855312,+0380283,20:34:52.981461
0.509895,+0019582,+0622925,0.512369,-8388608,-8388608,0.509812,+0304512,-0138839,0.510553,-0398861,+0613578,0.510689,+0855441,+0380206,20:34:52.981461
0.513139,+0019645,+0623039,0.515605,-8388608,-8388608,0.513049,+0304574,-0138785,0.513360,-0398705,+0613916,0.513477,+0855397,+0380400,20:34:52.981461
0.516444,+0019670,+0622982,0.518843,-8388608,-8388608,0.516332,+0304635,-0139115,0.516165,-0398810,+0613691,0.516273,+0855254,+0380182,20:34:52.981461
0.522933,+0019581,+0623071,0.522132,-8388608,-8388608,0.522810,+0304549,-0138795,0.521777,-0398990,+0613410,0.521847,+0855369,+0380199,20:34:52.981461
0.526194,+0019774,+0622996,0.525374,-8388608,-8388608,0.526135,+0304498,-0138791,0.524615,-0398965,+0613663,0.524674,+0855174,+0380104,20:34:52.981461
