===BEGIN_METADATA===
Test Name: 2026-04-08_204131_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 25 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
0.040153,+0019580,+0622843,0.040366,-8388608,-8388608,0.040579,+0305429,-0138473,0.040034,-0398945,+0614676,0.040094,+0855249,+0379746,20:41:37.107676
0.043401,+0019449,+0622896,0.043605,-8388608,-8388608,0.043815,+0305682,-0138280,0.042851,-0398903,+0614350,0.042912,+0855177,+0379620,20:41:37.107676
0.046647,+0019529,+0622760,0.046842,-8388608,-8388608,0.047050,+0305685,-0138494,0.045659,-0398934,+0614351,0.045717,+0855277,+0379530,20:41:37.107676
0.049892,+0019413,+0622911,0.050082,-8388608,-8388608,0.050285,+0305841,-0138195,0.048582,-0398719,+0614413,0.048523,+0855360,+0379727,20:41:37.107676
0.053138,+0019501,+0622797,0.053321,-8388608,-8388608,0.053520,+0305452,-0138305,0.051416,-0398788,+0614409,0.051344,+0855261,+0379686,20:41:37.108674
0.056385,+0019421,+0622742,0.056557,-8388608,-8388608,0.056754,+0305544,-0138346,0.054224,-0398799,+0614168,0.054147,+0855314,+0379838,20:41:37.108674
0.059631,+0019327,+0622813,0.059794,-8388608,-8388608,0.060003,+0305609,-0138172,0.059852,-0398760,+0614269,0.059719,+0855277,+0379416,20:41:37.108674
0.062876,+0019286,+0622843,0.063033,-8388608,-8388608,0.063244,+0305753,-0138144,0.062716,-0398766,+0614328,0.062508,+0855095,+0379630,20:41:37.108674
0.066122,+0019458,+0622749,0.066269,-8388608,-8388608,0.066487,+0305564,-0138410,0.065523,-0398902,+0614424,0.065319,+0855274,+0379698,20:41:37.108674
0.069368,+0019348,+0622959,0.069506,-8388608,-8388608,0.069724,+0305633,-0138383,0.068328,-0398997,+0614251,0.068164,+0855469,+0379854,20:41:37.108674
0.072653,+0019267,+0622719,0.072744,-8388608,-8388608,0.072964,+0305719,-0138396,0.071188,-0398725,+0614316,0.070959,+0855289,+0379701,20:41:37.108674
0.075898,+0019486,+0622688,0.075981,-8388608,-8388608,0.076201,+0305618,-0138360,0.074000,-0399028,+0614411,0.073761,+0855377,+0380000,20:41:37.108674
0.079142,+0019268,+0622696,0.079220,-8388608,-8388608,0.079438,+0305583,-0138401,0.076805,-0399001,+0614246,0.079334,+0855118,+0379699,20:41:37.108674
0.082409,+0019284,+0622881,0.082529,-8388608,-8388608,0.082695,+0305466,-0138302,0.082469,-0398983,+0614247,0.082121,+0855275,+0379799,20:41:37.139917
0.085655,+0019482,+0622900,0.085765,-8388608,-8388608,0.085931,+0305548,-0138409,0.085277,-0399076,+0614613,0.084913,+0855218,+0379848,20:41:37.139917
0.088900,+0019221,+0622906,0.089001,-8388608,-8388608,0.089168,+0305444,-0138264,0.088082,-0398969,+0614349,0.087699,+0855461,+0379746,20:41:37.139917
0.092168,+0019153,+0622752,0.092238,-8388608,-8388608,0.092405,+0305929,-0138289,0.093709,-0398823,+0614228,0.093338,+0855235,+0379737,20:41:37.139917
0.095421,+0019153,+0622884,0.095479,-8388608,-8388608,0.095657,+0304655,-0138095,0.096525,-0398804,+0614565,0.096146,+0854817,+0379576,20:41:37.139917
0.098667,+0019312,+0622853,0.098727,-8388608,-8388608,0.098900,+0305108,-0138265,0.099330,-0398885,+0614269,0.098958,+0855166,+0379658,20:41:37.139917
0.101929,+0019348,+0622811,0.102063,-8388608,-8388608,0.102141,+0305286,-0138340,0.102201,-0398762,+0614342,0.101772,+0855137,+0379822,20:41:37.139917
0.105188,+0019348,+0622684,0.105304,-8388608,-8388608,0.105378,+0305286,-0138391,0.105029,-0398762,+0614442,0.104646,+0855137,+0379858,20:41:37.139917
0.108433,+0019227,+0622989,0.108541,-8388608,-8388608,0.108613,+0305531,-0138342,0.107835,-0398871,+0614106,0.107439,+0855482,+0379789,20:41:37.139917
0.111684,+0019266,+0622763,0.111778,-8388608,-8388608,0.111902,+0305690,-0138259,0.110641,-0398777,+0614288,0.110225,+0855458,+0379637,20:41:37.139917
0.114930,+0019295,+0623122,0.115014,-8388608,-8388608,0.115138,+0305591,-0138226,0.113454,-0398892,+0614171,0.113020,+0855397,+0379526,20:41:37.140435
0.118175,+0019342,+0622898,0.118251,-8388608,-8388608,0.118375,+0305562,-0138319,0.116260,-0398848,+0614252,0.115811,+0855287,+0379681,20:41:37.140435
0.121448,+0019259,+0622796,0.121508,-8388608,-8388608,0.121667,+0305484,-0138307,0.121875,-0398848,+0614285,0.121386,+0855379,+0379793,20:41:37.140435
0.124742,+0019272,+0622839,0.124800,-8388608,-8388608,0.124958,+0305600,-0138360,0.124684,-0398782,+0614186,0.124181,+0855385,+0379641,20:41:37.140435
0.127986,+0019482,+0623024,0.128044,-8388608,-8388608,0.128192,+0305643,-0138331,0.127491,-0398805,+0614139,0.126967,+0855240,+0379825,20:41:37.140435
0.131231,+0019277,+0622927,0.131289,-8388608,-8388608,0.131429,+0305568,-0138313,0.130296,-0399114,+0614083,0.132541,+0855128,+0379652,20:41:37.140435
0.134475,+0019264,+0622931,0.134593,-8388608,-8388608,0.134664,+0305668,-0138342,0.133107,-0398725,+0614410,0.132541,+0855363,+0379652,20:41:37.140435
0.137720,+0019354,+0622878,0.137830,-8388608,-8388608,0.137901,+0305595,-0138317,0.135938,-0398833,+0614178,0.135332,+0855308,+0379640,20:41:37.140435
0.140963,+0019461,+0622742,0.141068,-8388608,-8388608,0.141186,+0305706,-0138608,0.141555,-0399044,+0614411,0.140904,+0855261,+0379673,20:41:37.206329
0.144210,+0019311,+0622718,0.144304,-8388608,-8388608,0.144430,+0305348,-0138443,0.144371,-0398773,+0614380,0.143692,+0855261,+0379668,20:41:37.206329
0.147455,+0019415,+0622862,0.147540,-8388608,-8388608,0.147665,+0305721,-0138266,0.147177,-0398934,+0614378,0.146478,+0855339,+0379618,20:41:37.206329
0.150770,+0019238,+0622883,0.150830,-8388608,-8388608,0.150950,+0305100,-0138426,0.152817,-0398750,+0614463,0.152063,+0855392,+0379707,20:41:37.206329
0.154020,+0019498,+0622846,0.154079,-8388608,-8388608,0.154186,+0305437,-0138194,0.155701,-0398988,+0614368,0.154887,+0855140,+0379861,20:41:37.206329
0.157265,+0019498,+0623027,0.157380,-8388608,-8388608,0.157438,+0305437,-0138407,0.158508,-0398924,+0614302,0.157675,+0855385,+0379625,20:41:37.206329
0.160567,+0019334,+0622762,0.160625,-8388608,-8388608,0.160684,+0305735,-0138429,0.161312,-0398803,+0614336,0.160509,+0855177,+0379626,20:41:37.206329
0.163814,+0019334,+0623052,0.163872,-8388608,-8388608,0.163930,+0305735,-0138404,0.164125,-0398739,+0614305,0.163321,+0855177,+0379530,20:41:37.206329
0.167058,+0019494,+0623042,0.167116,-8388608,-8388608,0.167231,+0305581,-0138067,0.166959,-0398788,+0614363,0.166107,+0855354,+0379825,20:41:37.206329
0.170418,+0019378,+0622872,0.170359,-8388608,-8388608,0.170477,+0305475,-0138413,0.169766,-0398977,+0614130,0.168907,+0855268,+0379628,20:41:37.206329
0.173665,+0019246,+0622933,0.173599,-8388608,-8388608,0.173724,+0305527,-0138323,0.172572,-0398925,+0614431,0.171694,+0855371,+0379594,20:41:37.206329
0.176926,+0019287,+0622948,0.176868,-8388608,-8388608,0.176986,+0305615,-0138389,0.175406,-0398885,+0614264,0.174489,+0855438,+0379724,20:41:37.206329
0.180178,+0019350,+0622980,0.180119,-8388608,-8388608,0.180237,+0305692,-0138357,0.178212,-0398988,+0614237,0.180061,+0855305,+0379853,20:41:37.206329
0.183425,+0019297,+0622784,0.183357,-8388608,-8388608,0.183483,+0305752,-0138424,0.181016,-0398774,+0614268,0.182852,+0855416,+0379783,20:41:37.206329
0.186712,+0019553,+0623010,0.186593,-8388608,-8388608,0.186772,+0305461,-0138344,0.186653,-0398682,+0614280,0.185640,+0855633,+0379563,20:41:37.206329
0.189958,+0019306,+0622815,0.189830,-8388608,-8388608,0.190016,+0305462,-0138331,0.189459,-0398923,+0614287,0.188452,+0855236,+0379643,20:41:37.206329
0.193203,+0019473,+0622800,0.193071,-8388608,-8388608,0.193263,+0305639,-0138443,0.192268,-0398738,+0614263,0.191283,+0855274,+0379611,20:41:37.206329
0.196449,+0019361,+0622802,0.196307,-8388608,-8388608,0.196567,+0305505,-0138419,0.195075,-0398871,+0614184,0.194073,+0855407,+0379632,20:41:37.206329
0.199704,+0019329,+0622756,0.199588,-8388608,-8388608,0.199802,+0305435,-0138262,0.197911,-0398981,+0614358,0.199646,+0855202,+0379709,20:41:37.206329
0.202948,+0019250,+0622799,0.202825,-8388608,-8388608,0.203039,+0305703,-0138355,0.200717,-0399209,+0614108,0.202433,+0855371,+0379792,20:41:37.206329
0.206193,+0019267,+0622750,0.206065,-8388608,-8388608,0.206274,+0305725,-0138143,0.203531,-0399098,+0614291,0.205224,+0855089,+0379707,20:41:37.206329
0.209467,+0019383,+0622847,0.209304,-8388608,-8388608,0.209529,+0305622,-0138309,0.209171,-0398827,+0614285,0.208014,+0855452,+0379743,20:41:37.308502
0.212718,+0019381,+0622906,0.212543,-8388608,-8388608,0.212780,+0305698,-0138121,0.211988,-0398838,+0614224,0.213598,+0855190,+0379640,20:41:37.309503
0.215972,+0019425,+0622721,0.215841,-8388608,-8388608,0.216031,+0305490,-0138299,0.214854,-0398815,+0614236,0.216398,+0855243,+0379655,20:41:37.309503
0.219265,+0019340,+0622986,0.219087,-8388608,-8388608,0.219324,+0305462,-0138408,0.217713,-0398792,+0614410,0.219206,+0855173,+0379797,20:41:37.309503
0.222511,+0019466,+0622833,0.222324,-8388608,-8388608,0.222571,+0305747,-0138395,0.220551,-0398715,+0614402,0.222031,+0855166,+0379543,20:41:37.309503
0.225758,+0019357,+0622694,0.225563,-8388608,-8388608,0.225816,+0305493,-0138289,0.223376,-0398874,+0614250,0.224840,+0855170,+0379798,20:41:37.309503
0.229109,+0019285,+0622787,0.228800,-8388608,-8388608,0.229168,+0305467,-0138252,0.228990,-0398790,+0614471,0.227646,+0855352,+0379761,20:41:37.309503
0.232356,+0019437,+0622690,0.232128,-8388608,-8388608,0.232417,+0305317,-0138365,0.231798,-0398722,+0614281,0.230452,+0855238,+0379622,20:41:37.309503
0.235603,+0019368,+0623104,0.235364,-8388608,-8388608,0.235661,+0305698,-0138160,0.234610,-0398828,+0614223,0.233265,+0855303,+0379782,20:41:37.309503
0.238938,+0019230,+0622921,0.238601,-8388608,-8388608,0.238998,+0305594,-0138272,0.237417,-0399064,+0614283,0.238880,+0855268,+0379663,20:41:37.309503
0.242185,+0019253,+0622523,0.241839,-8388608,-8388608,0.242245,+0305687,-0138217,0.240337,-0398975,+0614262,0.241673,+0855177,+0379668,20:41:37.309503
0.245431,+0019304,+0622823,0.245077,-8388608,-8388608,0.245489,+0305600,-0138145,0.243144,-0398746,+0614350,0.244467,+0855212,+0379784,20:41:37.309503
0.248713,+0019230,+0622751,0.248313,-8388608,-8388608,0.248831,+0305715,-0138237,0.248771,-0399077,+0614367,0.247259,+0855125,+0379802,20:41:37.309503
0.251958,+0019449,+0622873,0.251550,-8388608,-8388608,0.252067,+0305490,-0138216,0.251608,-0399103,+0614422,0.250047,+0855192,+0379665,20:41:37.309503
0.255202,+0019308,+0622887,0.254786,-8388608,-8388608,0.255306,+0305585,-0138463,0.254413,-0398838,+0614326,0.252840,+0855216,+0379608,20:41:37.309503
0.258476,+0019310,+0622977,0.258025,-8388608,-8388608,0.258541,+0305466,-0138237,0.257219,-0399181,+0614261,0.258417,+0855293,+0379631,20:41:37.309503
0.261723,+0019434,+0622858,0.261264,-8388608,-8388608,0.261785,+0305603,-0138402,0.260026,-0398763,+0614289,0.261203,+0855354,+0379606,20:41:37.309503
0.264970,+0019298,+0622879,0.264510,-8388608,-8388608,0.265045,+0305473,-0138355,0.262833,-0398945,+0614629,0.264000,+0855295,+0379595,20:41:37.309503
0.268245,+0019437,+0622808,0.267749,-8388608,-8388608,0.268303,+0305572,-0138381,0.265638,-0398915,+0614193,0.266794,+0855264,+0379477,20:41:37.309503
0.271529,+0019437,+0622594,0.271040,-8388608,-8388608,0.271589,+0305549,-0138106,0.271252,-0398791,+0614395,0.272376,+0855372,+0379343,20:41:37.309503
0.274780,+0019392,+0622846,0.274332,-8388608,-8388608,0.274840,+0305673,-0138413,0.274058,-0398791,+0614354,0.275178,+0855379,+0379710,20:41:37.309503
0.278030,+0019476,+0622722,0.277568,-8388608,-8388608,0.278089,+0305657,-0138323,0.276867,-0399111,+0614231,0.277964,+0855083,+0379618,20:41:37.373176
0.281275,+0019362,+0622884,0.280815,-8388608,-8388608,0.281387,+0305666,-0138276,0.282520,-0398867,+0614340,0.283548,+0855305,+0379771,20:41:37.373176
0.284533,+0019359,+0622699,0.284052,-8388608,-8388608,0.284630,+0305302,-0138233,0.285328,-0398852,+0614695,0.286373,+0855226,+0379811,20:41:37.373176
0.287825,+0019359,+0622947,0.287296,-8388608,-8388608,0.287884,+0305302,-0138068,0.288137,-0398867,+0614507,0.289159,+0855111,+0379870,20:41:37.373176
0.307395,+0019394,+0622891,0.306810,-8388608,-8388608,0.307535,+0305585,-0138198,0.307879,-0399148,+0614079,0.305998,+0854999,+0379898,20:41:37.373176
0.310665,+0019366,+0622845,0.310076,-8388608,-8388608,0.310782,+0305462,-0138351,0.310723,-0399023,+0614337,0.308873,+0855136,+0379680,20:41:37.373176
0.313909,+0019396,+0622870,0.313347,-8388608,-8388608,0.314018,+0305596,-0138270,0.313530,-0398587,+0614033,0.311666,+0855275,+0379577,20:41:37.373176
0.317154,+0019295,+0622934,0.316610,-8388608,-8388608,0.317300,+0305475,-0138112,0.316335,-0398862,+0614253,0.317242,+0855253,+0379660,20:41:37.373176
0.320398,+0019392,+0622945,0.319850,-8388608,-8388608,0.320536,+0305503,-0138446,0.319142,-0398763,+0614302,0.320033,+0855331,+0379623,20:41:37.373176
0.323679,+0019432,+0622808,0.323105,-8388608,-8388608,0.323770,+0305477,-0138448,0.322000,-0398763,+0614254,0.322819,+0855481,+0379562,20:41:37.373176
0.326926,+0019419,+0622754,0.326341,-8388608,-8388608,0.327058,+0305474,-0138332,0.324807,-0398905,+0614285,0.325605,+0855206,+0379790,20:41:37.373176
0.330172,+0019394,+0622992,0.329578,-8388608,-8388608,0.330294,+0305608,-0138405,0.327614,-0398954,+0614425,0.328392,+0855280,+0379745,20:41:37.373176
0.333419,+0019415,+0622774,0.332866,-8388608,-8388608,0.333531,+0305528,-0138427,0.333256,-0398943,+0614183,0.331189,+0855222,+0379881,20:41:37.373176
0.336663,+0019235,+0622831,0.336121,-8388608,-8388608,0.336821,+0305675,-0138275,0.336062,-0398873,+0614483,0.336763,+0855231,+0379759,20:41:37.373176
0.339910,+0019214,+0622664,0.339360,-8388608,-8388608,0.340056,+0305523,-0138403,0.338873,-0398950,+0614470,0.339553,+0855179,+0379818,20:41:37.373176
0.343193,+0019348,+0622909,0.342626,-8388608,-8388608,0.343291,+0305465,-0138428,0.341731,-0398599,+0614254,0.342342,+0855355,+0379640,20:41:37.373176
0.346439,+0019249,+0623010,0.345865,-8388608,-8388608,0.346579,+0305643,-0138397,0.344539,-0398774,+0614308,0.345128,+0855198,+0379796,20:41:37.373176
0.349684,+0019293,+0622795,0.349102,-8388608,-8388608,0.349816,+0305586,-0138289,0.347345,-0399012,+0614371,0.347914,+0855256,+0379599,20:41:37.373176
0.352930,+0019314,+0622943,0.352378,-8388608,-8388608,0.353050,+0305555,-0138335,0.352988,-0398893,+0614230,0.350702,+0855213,+0379713,20:41:37.373176
0.356174,+0019437,+0622791,0.355619,-8388608,-8388608,0.356335,+0305597,-0138332,0.355795,-0398864,+0614364,0.356277,+0855334,+0379795,20:41:37.373176
0.359422,+0019364,+0622797,0.358877,-8388608,-8388608,0.359570,+0305514,-0138330,0.358602,-0398882,+0614355,0.359067,+0855323,+0379805,20:41:37.373176
0.362676,+0019418,+0622889,0.362136,-8388608,-8388608,0.362807,+0305456,-0138347,0.361437,-0398758,+0614123,0.361853,+0855425,+0379576,20:41:37.373176
0.365954,+0019393,+0622786,0.365373,-8388608,-8388608,0.366092,+0305885,-0138321,0.364269,-0398744,+0614245,0.364640,+0855243,+0379691,20:41:37.439901
0.369200,+0019302,+0622813,0.368613,-8388608,-8388608,0.369326,+0305485,-0138450,0.369901,-0398960,+0614414,0.370215,+0855271,+0379795,20:41:37.439901
0.372499,+0019234,+0622838,0.371933,-8388608,-8388608,0.372565,+0305447,-0138041,0.372735,-0398736,+0614167,0.373074,+0855203,+0379653,20:41:37.439901
0.375744,+0019414,+0622753,0.375178,-8388608,-8388608,0.375858,+0305833,-0138337,0.375583,-0398903,+0614356,0.375916,+0855406,+0379813,20:41:37.439901
0.378992,+0019522,+0622940,0.378453,-8388608,-8388608,0.379092,+0305553,-0138227,0.378391,-0398953,+0614399,0.378705,+0855295,+0379674,20:41:37.439901
0.382237,+0019391,+0622685,0.381691,-8388608,-8388608,0.382329,+0305665,-0138091,0.381204,-0399009,+0614321,0.381524,+0855155,+0379804,20:41:37.439901
0.385481,+0019344,+0622934,0.384930,-8388608,-8388608,0.385564,+0305573,-0138352,0.384013,-0398921,+0614401,0.384312,+0855204,+0379744,20:41:37.439901
0.388780,+0019390,+0622569,0.388168,-8388608,-8388608,0.388840,+0305649,-0138157,0.386821,-0398881,+0614404,0.387098,+0855380,+0379649,20:41:37.439901
0.392026,+0019365,+0622931,0.391405,-8388608,-8388608,0.392085,+0305557,-0138320,0.389631,-0398892,+0614151,0.389894,+0855285,+0379745,20:41:37.439901
0.395309,+0019452,+0622821,0.394644,-8388608,-8388608,0.395368,+0305697,-0138164,0.395249,-0398810,+0614393,0.392682,+0855243,+0379900,20:41:37.439901
0.398555,+0019332,+0622818,0.397881,-8388608,-8388608,0.398618,+0305487,-0138392,0.398056,-0398838,+0614457,0.398258,+0855281,+0379595,20:41:37.439901
0.401804,+0019501,+0622989,0.401143,-8388608,-8388608,0.401862,+0305530,-0138357,0.400868,-0398838,+0614443,0.401047,+0855375,+0379529,20:41:37.440413
0.405048,+0019367,+0622996,0.404380,-8388608,-8388608,0.405166,+0305557,-0138553,0.403675,-0398865,+0614552,0.403835,+0855189,+0379527,20:41:37.440413
0.408304,+0019554,+0622917,0.407618,-8388608,-8388608,0.408402,+0305542,-0138453,0.409314,-0398881,+0614325,0.409409,+0855142,+0379909,20:41:37.440413
0.411552,+0019463,+0622850,0.410867,-8388608,-8388608,0.411638,+0305546,-0138302,0.412121,-0398744,+0614288,0.412195,+0855310,+0379956,20:41:37.440413
0.414798,+0019411,+0622767,0.414104,-8388608,-8388608,0.414872,+0305601,-0138374,0.414932,-0399119,+0614139,0.414991,+0855176,+0379871,20:41:37.440413
0.418079,+0019333,+0622764,0.417340,-8388608,-8388608,0.418137,+0305584,-0138315,0.417740,-0398932,+0614219,0.417798,+0855110,+0379777,20:41:37.440413
0.421325,+0019364,+0622721,0.420666,-8388608,-8388608,0.421383,+0305581,-0138327,0.420547,-0398932,+0614376,0.420607,+0855110,+0379710,20:41:37.440413
0.424572,+0019344,+0622663,0.423907,-8388608,-8388608,0.424630,+0305454,-0138293,0.423398,-0398730,+0614373,0.423456,+0855414,+0379491,20:41:37.440413
0.427816,+0019427,+0622817,0.427144,-8388608,-8388608,0.427988,+0305609,-0138237,0.429118,-0398547,+0614372,0.429043,+0855378,+0379902,20:41:37.440413
0.431063,+0019427,+0622957,0.430399,-8388608,-8388608,0.431228,+0305609,-0138266,0.431925,-0398833,+0614501,0.431858,+0855239,+0379676,20:41:37.440413
0.434307,+0019416,+0622938,0.433641,-8388608,-8388608,0.434465,+0305648,-0138418,0.434730,-0398971,+0614470,0.434646,+0855272,+0379524,20:41:37.506739
0.437552,+0019264,+0622941,0.436882,-8388608,-8388608,0.437718,+0305631,-0138230,0.437611,-0398842,+0614166,0.437435,+0855264,+0379648,20:41:37.506739
0.460323,+0019402,+0622967,0.459641,-8388608,-8388608,0.460433,+0305550,-0138247,0.460165,-0398842,+0614310,0.459807,+0855206,+0379719,20:41:37.506739
0.463594,+0019504,+0622909,0.462974,-8388608,-8388608,0.463677,+0305295,-0138065,0.463034,-0398758,+0614494,0.462691,+0855021,+0379708,20:41:37.506739
0.466838,+0019302,+0622786,0.466211,-8388608,-8388608,0.466956,+0305533,-0138362,0.465842,-0398819,+0614393,0.465484,+0855148,+0379722,20:41:37.506739
0.470111,+0019273,+0623007,0.469448,-8388608,-8388608,0.470191,+0305673,-0138263,0.468649,-0398888,+0614390,0.468292,+0855312,+0379745,20:41:37.506739
0.473361,+0019372,+0622911,0.472688,-8388608,-8388608,0.473428,+0305758,-0138374,0.471455,-0398922,+0614386,0.471128,+0855249,+0379684,20:41:37.506739
0.476606,+0019296,+0622913,0.475937,-8388608,-8388608,0.476668,+0305672,-0138177,0.474260,-0398924,+0614336,0.476728,+0855276,+0379478,20:41:37.506739
0.479850,+0019614,+0622771,0.479174,-8388608,-8388608,0.479969,+0305375,-0138171,0.479910,-0399029,+0614379,0.479516,+0855462,+0379677,20:41:37.506739
0.483103,+0019456,+0622953,0.482412,-8388608,-8388608,0.483206,+0305699,-0138256,0.482718,-0398794,+0614168,0.482305,+0855143,+0379577,20:41:37.506739
0.486347,+0019454,+0622917,0.485651,-8388608,-8388608,0.486442,+0305731,-0138279,0.485527,-0398848,+0614367,0.485095,+0855222,+0379571,20:41:37.506739
0.489592,+0019538,+0622945,0.488888,-8388608,-8388608,0.489677,+0305699,-0138453,0.488334,-0398943,+0614178,0.487897,+0855395,+0379881,20:41:37.506739
0.492836,+0019500,+0622786,0.492145,-8388608,-8388608,0.492914,+0305433,-0138303,0.491141,-0398989,+0614405,0.490686,+0855266,+0379718,20:41:37.506739
0.496087,+0019359,+0622982,0.495411,-8388608,-8388608,0.496151,+0305663,-0138408,0.493950,-0398978,+0614474,0.493479,+0855186,+0379758,20:41:37.506739
0.499337,+0019331,+0622905,0.498647,-8388608,-8388608,0.499397,+0305567,-0138278,0.496756,-0398660,+0614348,0.499051,+0855303,+0379694,20:41:37.506739
0.502582,+0019296,+0622818,0.501902,-8388608,-8388608,0.502694,+0305631,-0138449,0.502421,-0398992,+0614221,0.501840,+0855442,+0379898,20:41:37.606332
0.505827,+0019312,+0622968,0.505141,-8388608,-8388608,0.505933,+0305647,-0138413,0.505227,-0398881,+0614319,0.504630,+0855333,+0379487,20:41:37.606332
0.509117,+0019283,+0622764,0.508385,-8388608,-8388608,0.509176,+0305506,-0138031,0.508086,-0398883,+0614228,0.507418,+0855374,+0379808,20:41:37.606332
