===BEGIN_METADATA===
Test Name: 2026-03-15_135304_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: Full new setup. Good calibrations. New stalk base with weights.
Test Type: Lab Medium
"Speed: 25ft/min,Stalk Spacing: 6inNumber of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010717,+0040811,+0600781,0.010931,+0073885,+0602226,0.008124,+0376646,-0149549,0.008980,-0409483,+0608169,0.009038,+0852333,+0445188,13:53:11.669420
0.013992,+0040744,+0600654,0.014184,+0073921,+0602420,0.011359,+0376746,-0149540,0.011786,-0409449,+0608080,0.011850,+0851901,+0445322,13:53:11.735399
0.017250,+0040770,+0600838,0.017480,+0073905,+0602339,0.014732,+0376793,-0149351,0.017420,-0409462,+0608189,0.017540,+0852216,+0445365,13:53:11.735399
0.020503,+0040730,+0600786,0.020717,+0073939,+0602366,0.017968,+0376506,-0149460,0.020226,-0409553,+0608154,0.020334,+0852640,+0445455,13:53:11.735399
0.023747,+0040817,+0600646,0.023958,+0073770,+0602122,0.021204,+0376495,-0149468,0.023051,-0409463,+0607978,0.023122,+0852524,+0445411,13:53:11.735399
0.026992,+0040813,+0600774,0.027194,+0074002,+0602191,0.024441,+0376664,-0149476,0.025904,-0409324,+0608194,0.025962,+0852529,+0445420,13:53:11.735399
0.030236,+0040690,+0600768,0.030447,+0073775,+0602098,0.027678,+0376638,-0149577,0.028711,-0409420,+0607927,0.028769,+0852569,+0445271,13:53:11.735399
0.033481,+0040698,+0600398,0.033686,+0073901,+0602309,0.030915,+0376718,-0149731,0.031520,-0409391,+0608005,0.031582,+0852374,+0445404,13:53:11.735399
0.036727,+0040646,+0600758,0.036924,+0073859,+0602186,0.034153,+0376953,-0149454,0.034329,-0409594,+0608034,0.034389,+0852613,+0445325,13:53:11.735399
0.040064,+0040844,+0600562,0.040275,+0073834,+0602176,0.037470,+0376692,-0149458,0.039946,-0409570,+0608187,0.040005,+0852187,+0445379,13:53:11.735399
0.043312,+0040634,+0600652,0.043513,+0073865,+0602228,0.040705,+0376673,-0149559,0.042756,-0409456,+0608136,0.042816,+0852653,+0445051,13:53:11.735399
0.046557,+0040770,+0600570,0.046752,+0074017,+0602135,0.043945,+0376817,-0149610,0.045682,-0409442,+0608205,0.045623,+0852351,+0445281,13:53:11.735399
0.049803,+0040784,+0600726,0.049989,+0073845,+0602040,0.047182,+0376731,-0149277,0.048491,-0409602,+0608216,0.048429,+0852594,+0445276,13:53:11.735399
0.053058,+0040753,+0600634,0.053229,+0073951,+0602134,0.050419,+0376651,-0149434,0.051325,-0409613,+0608113,0.051255,+0852413,+0445366,13:53:11.735399
0.056304,+0040640,+0600496,0.056466,+0074033,+0602042,0.053656,+0376765,-0149359,0.054131,-0409499,+0608026,0.054047,+0852411,+0445289,13:53:11.735399
0.059549,+0040722,+0600669,0.059702,+0073971,+0602191,0.056894,+0376594,-0149419,0.059761,-0409453,+0607815,0.059624,+0852526,+0445304,13:53:11.735399
0.062847,+0040856,+0600309,0.062938,+0073861,+0602204,0.060129,+0376723,-0149548,0.062570,-0409463,+0608250,0.062412,+0852436,+0445704,13:53:11.735399
0.066098,+0040674,+0600507,0.066176,+0073843,+0602045,0.063370,+0376725,-0149508,0.065392,-0409375,+0608038,0.065221,+0852429,+0445418,13:53:11.735399
0.069344,+0040719,+0600546,0.069414,+0073857,+0602193,0.066609,+0376920,-0149450,0.068199,-0409321,+0607884,0.068065,+0852502,+0445314,13:53:11.735399
0.072596,+0040694,+0600499,0.072709,+0073983,+0602171,0.069877,+0376495,-0149512,0.071033,-0409604,+0607897,0.070873,+0852411,+0445430,13:53:11.735399
0.075841,+0040752,+0600720,0.075946,+0073791,+0601982,0.073118,+0376658,-0149374,0.073840,-0409296,+0608206,0.073677,+0852333,+0445279,13:53:11.735399
0.079085,+0040656,+0600668,0.079184,+0073818,+0602213,0.076356,+0376688,-0149631,0.076646,-0409508,+0608138,0.079257,+0852652,+0445419,13:53:11.735399
0.082332,+0040772,+0600651,0.082420,+0074049,+0602191,0.079591,+0376809,-0149636,0.082265,-0409599,+0608144,0.082045,+0852243,+0445244,13:53:11.801906
0.085578,+0040607,+0600552,0.085661,+0073865,+0602030,0.082828,+0376785,-0149419,0.085071,-0409578,+0608049,0.084838,+0852454,+0445251,13:53:11.801906
0.088823,+0040726,+0600737,0.088898,+0073897,+0602109,0.086064,+0376748,-0149360,0.087878,-0409260,+0608041,0.087624,+0852307,+0445282,13:53:11.801906
0.092226,+0040596,+0600852,0.092161,+0073638,+0602069,0.092577,+0376738,-0149267,0.093504,-0409684,+0608537,0.093249,+0852593,+0445455,13:53:11.801906
0.095477,+0040596,+0600734,0.095407,+0073638,+0602507,0.095835,+0376357,-0148558,0.096319,-0412553,+0609409,0.096053,+0847873,+0446079,13:53:11.801906
0.098722,+0040495,+0600706,0.098646,+0073322,+0602314,0.099189,+0376237,-0149356,0.099131,-0410724,+0608130,0.098848,+0848360,+0445590,13:53:11.801906
0.102048,+0040827,+0600586,0.101922,+0073954,+0602219,0.102429,+0376724,-0149389,0.101982,-0409488,+0608186,0.101648,+0852510,+0445252,13:53:11.801906
0.105297,+0040581,+0600868,0.105161,+0073948,+0602086,0.105678,+0376733,-0149579,0.104797,-0409328,+0608120,0.104516,+0852510,+0445434,13:53:11.801906
0.108541,+0040810,+0600823,0.108397,+0073986,+0602066,0.108913,+0376672,-0149431,0.107604,-0409628,+0607657,0.107354,+0852449,+0445380,13:53:11.801906
0.111874,+0040762,+0600708,0.111637,+0073903,+0602171,0.112150,+0376813,-0149447,0.110409,-0409534,+0608124,0.110142,+0852444,+0445391,13:53:11.801906
0.115118,+0040731,+0600506,0.114897,+0073836,+0601972,0.115387,+0376617,-0149457,0.113219,-0409436,+0607903,0.112937,+0852494,+0445415,13:53:11.801906
0.118363,+0040737,+0600550,0.118135,+0073875,+0602203,0.118623,+0376440,-0149518,0.116024,-0409583,+0608130,0.118511,+0852473,+0445451,13:53:11.801906
0.121607,+0040838,+0600595,0.121372,+0073939,+0601968,0.121913,+0376745,-0149544,0.121667,-0409514,+0608174,0.121301,+0852376,+0445263,13:53:11.801906
0.124854,+0040646,+0600592,0.124610,+0073896,+0601998,0.125153,+0376671,-0149507,0.124473,-0409415,+0608206,0.124096,+0852456,+0445350,13:53:11.801906
0.128098,+0040612,+0600647,0.127847,+0073896,+0602064,0.128389,+0376789,-0149460,0.127280,-0409370,+0608079,0.126885,+0852332,+0445422,13:53:11.801906
0.131351,+0040833,+0600509,0.131125,+0073863,+0602088,0.131625,+0376794,-0149529,0.130086,-0409614,+0608131,0.132459,+0852510,+0445353,13:53:11.801906
0.134597,+0040606,+0600663,0.134363,+0073841,+0602127,0.134861,+0376708,-0149347,0.132902,-0409556,+0608123,0.135250,+0852308,+0445450,13:53:11.801906
0.137842,+0040752,+0600663,0.137599,+0073873,+0602326,0.138098,+0376843,-0149419,0.135707,-0409469,+0608063,0.138038,+0852505,+0445350,13:53:11.801906
0.141116,+0040763,+0600626,0.140885,+0073872,+0602155,0.141378,+0376757,-0149623,0.141318,-0409138,+0608214,0.140826,+0852563,+0445354,13:53:11.835709
0.144404,+0040587,+0600626,0.144182,+0073960,+0602220,0.144615,+0376841,-0149422,0.144124,-0409473,+0608093,0.143619,+0852563,+0445288,13:53:11.835709
0.147651,+0040671,+0600732,0.147421,+0073908,+0602022,0.147863,+0376579,-0149675,0.146932,-0409321,+0608000,0.146405,+0852343,+0445430,13:53:11.835709
0.150900,+0040755,+0600618,0.150707,+0073840,+0602266,0.151128,+0376712,-0149531,0.152595,-0409635,+0608104,0.152045,+0851739,+0445329,13:53:11.835709
0.154148,+0040755,+0600681,0.153947,+0073840,+0602115,0.154369,+0376712,-0149603,0.155408,-0409354,+0608032,0.154848,+0852614,+0445327,13:53:11.835709
0.157394,+0040653,+0600639,0.157185,+0073720,+0602300,0.157604,+0376702,-0149521,0.158222,-0409205,+0607999,0.157663,+0852430,+0445144,13:53:11.835709
0.160641,+0040916,+0600670,0.160423,+0073986,+0602246,0.160838,+0376437,-0149525,0.161027,-0409383,+0607994,0.160482,+0852470,+0445364,13:53:11.835709
0.163893,+0040916,+0600684,0.163662,+0073986,+0602315,0.164107,+0376437,-0149592,0.163835,-0409383,+0608022,0.163278,+0852470,+0445599,13:53:11.835709
0.167140,+0040762,+0600758,0.166914,+0073891,+0602217,0.167342,+0376689,-0149589,0.166640,-0409297,+0608089,0.166067,+0852400,+0445751,13:53:11.835709
0.170384,+0040611,+0600534,0.170151,+0073874,+0602204,0.170576,+0376933,-0149686,0.169445,-0409556,+0607862,0.168855,+0852599,+0445490,13:53:11.835709
0.173633,+0040754,+0600677,0.173387,+0073873,+0602139,0.173811,+0376705,-0149528,0.172252,-0409212,+0607908,0.171644,+0852412,+0445235,13:53:11.835709
0.176877,+0040516,+0600724,0.176624,+0074112,+0602154,0.177048,+0376875,-0149401,0.175095,-0409507,+0608026,0.174438,+0852427,+0445510,13:53:11.835709
0.180122,+0040749,+0600555,0.179861,+0074076,+0602165,0.180299,+0376714,-0149386,0.177901,-0409167,+0608031,0.180015,+0852159,+0445391,13:53:11.835709
0.183370,+0040567,+0600620,0.183099,+0073842,+0602080,0.183574,+0376669,-0149528,0.183514,-0409609,+0608007,0.182812,+0852561,+0445413,13:53:11.835709
0.186615,+0040756,+0600647,0.186380,+0073704,+0602160,0.186812,+0376785,-0149263,0.186320,-0409409,+0608118,0.185601,+0852555,+0445175,13:53:11.835709
0.189861,+0040528,+0600771,0.189618,+0073868,+0602331,0.190069,+0376708,-0149525,0.189126,-0409261,+0607861,0.188389,+0852244,+0445317,13:53:11.835709
0.193112,+0040719,+0600753,0.192855,+0074144,+0602232,0.193307,+0376743,-0149593,0.191934,-0409625,+0608016,0.191177,+0852203,+0445156,13:53:11.935248
0.196360,+0040746,+0600625,0.196092,+0073941,+0602165,0.196544,+0376543,-0149445,0.194796,-0409708,+0607943,0.193965,+0852436,+0445265,13:53:11.935248
0.199604,+0040723,+0600428,0.199329,+0073871,+0602103,0.199822,+0376750,-0149498,0.197601,-0409537,+0607874,0.199537,+0852451,+0445268,13:53:11.935248
0.202861,+0040695,+0600654,0.202632,+0073916,+0602005,0.203073,+0376668,-0149397,0.200412,-0409620,+0608312,0.202346,+0852363,+0445602,13:53:11.935248
0.206107,+0040576,+0600776,0.205872,+0073879,+0602093,0.206312,+0376866,-0149502,0.206167,-0409598,+0608167,0.205139,+0851842,+0445185,13:53:11.935248
0.209380,+0040549,+0600572,0.209108,+0073834,+0602200,0.209605,+0376597,-0149550,0.208972,-0409285,+0608079,0.207927,+0852387,+0445368,13:53:11.935248
0.212626,+0040593,+0600760,0.212394,+0073934,+0602199,0.212841,+0376639,-0149402,0.211780,-0409420,+0608126,0.210716,+0852709,+0445448,13:53:11.935248
0.215875,+0040608,+0600752,0.215631,+0073749,+0602237,0.216076,+0376457,-0149342,0.214596,-0409460,+0608066,0.213506,+0852482,+0445100,13:53:11.935248
0.219142,+0040713,+0600692,0.218868,+0073981,+0602305,0.219365,+0376627,-0149505,0.217401,-0409478,+0608198,0.219083,+0852357,+0445207,13:53:11.935248
0.222386,+0040589,+0600590,0.222154,+0073946,+0602151,0.222603,+0376661,-0149508,0.220208,-0409562,+0608110,0.221869,+0852419,+0445194,13:53:11.935248
0.225632,+0040780,+0600827,0.225391,+0073895,+0601962,0.225883,+0376584,-0149429,0.225825,-0409404,+0608082,0.224657,+0852349,+0445286,13:53:11.935248
0.228906,+0040815,+0600667,0.228690,+0073747,+0602151,0.229121,+0376670,-0149481,0.228630,-0409350,+0608262,0.227443,+0852071,+0445586,13:53:11.935248
0.232151,+0040681,+0600592,0.231926,+0073954,+0602157,0.232357,+0376814,-0149403,0.231439,-0409450,+0608211,0.230231,+0852445,+0445338,13:53:11.935248
