===BEGIN_METADATA===
Test Name: 2026-03-15_141002_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: Full new setup. Good calibrations. New stalk base with weights. Top of stalks removed
Test Type: Lab Medium. Halves
"Speed: 25ft/min,Stalk Spacing: 6inNumber of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010803,+0041518,+0601315,0.010973,+0076542,+0603976,0.011399,+0377682,-0148553,0.011824,-0408696,+0610168,0.011922,+0850400,+0443552,14:10:08.065394
0.014058,+0041302,+0601355,0.014212,+0076442,+0604073,0.014788,+0377636,-0148642,0.014671,-0408907,+0610105,0.014730,+0850413,+0443494,14:10:08.098669
0.017342,+0041268,+0601165,0.017451,+0076504,+0604089,0.018024,+0377675,-0148493,0.017509,-0408802,+0610089,0.017567,+0850506,+0443303,14:10:08.098669
0.020650,+0041170,+0601308,0.020710,+0076332,+0604133,0.021260,+0377604,-0148526,0.020313,-0408594,+0610139,0.020372,+0850561,+0443395,14:10:08.098669
0.023895,+0041287,+0601307,0.023957,+0076438,+0604082,0.024499,+0377596,-0148558,0.023118,-0408685,+0610142,0.023176,+0850548,+0443701,14:10:08.098669
0.027143,+0041296,+0601352,0.027202,+0076514,+0604084,0.027734,+0377637,-0148570,0.025961,-0408682,+0610206,0.026019,+0850866,+0443469,14:10:08.098669
0.030390,+0041367,+0601307,0.030563,+0076338,+0604068,0.030970,+0377768,-0148486,0.028884,-0408649,+0610076,0.028826,+0850594,+0443491,14:10:08.098669
0.033636,+0041213,+0601147,0.033802,+0076647,+0604157,0.034207,+0377449,-0148653,0.031690,-0408726,+0610004,0.031614,+0850456,+0443422,14:10:08.098669
0.036885,+0041283,+0601139,0.037040,+0076412,+0604027,0.037476,+0377747,-0148501,0.037319,-0408353,+0610095,0.037193,+0850453,+0443544,14:10:08.098669
0.040185,+0041374,+0601219,0.040277,+0076571,+0603949,0.040710,+0377592,-0148559,0.040125,-0408799,+0610139,0.039979,+0850675,+0443432,14:10:08.098669
0.043430,+0041378,+0601389,0.043513,+0076635,+0604078,0.043949,+0377671,-0148448,0.042934,-0408761,+0610213,0.042767,+0850615,+0443240,14:10:08.098669
0.046677,+0041265,+0601470,0.046750,+0076477,+0604107,0.047232,+0377728,-0148435,0.045744,-0408640,+0610141,0.045556,+0850306,+0443458,14:10:08.098669
0.049925,+0041327,+0601343,0.050042,+0076508,+0604189,0.050467,+0377507,-0148576,0.048551,-0408617,+0610043,0.048361,+0850530,+0443463,14:10:08.098669
0.053170,+0041242,+0601258,0.053279,+0076345,+0604114,0.053705,+0377789,-0148639,0.051386,-0408684,+0610500,0.051147,+0850591,+0443422,14:10:08.165407
0.056418,+0041304,+0601269,0.056518,+0076563,+0604121,0.056942,+0377770,-0148690,0.057003,-0408648,+0610149,0.056779,+0850598,+0443589,14:10:08.165407
0.059698,+0041282,+0601138,0.059762,+0076281,+0604042,0.060181,+0377475,-0148492,0.059821,-0408804,+0610350,0.059606,+0850000,+0443465,14:10:08.165407
0.062944,+0041385,+0601136,0.063004,+0076373,+0604023,0.063416,+0377494,-0148477,0.062629,-0408721,+0610072,0.062429,+0850619,+0443378,14:10:08.165407
